"Kommune";"Aldersgruppe";"Bekræftede tilfælde";"Dagsdato"
217;30-39;340;2021-03-26
219;30-39;291;2021-03-26
223;30-39;75;2021-03-26
230;30-39;231;2021-03-26
240;30-39;285;2021-03-26
250;30-39;165;2021-03-26
253;30-39;356;2021-03-26
259;30-39;358;2021-03-26
260;30-39;106;2021-03-26
265;30-39;522;2021-03-26
269;30-39;170;2021-03-26
270;30-39;153;2021-03-26
306;30-39;80;2021-03-26
316;30-39;318;2021-03-26
320;30-39;158;2021-03-26
326;30-39;147;2021-03-26
329;30-39;182;2021-03-26
330;30-39;441;2021-03-26
336;30-39;88;2021-03-26
340;30-39;102;2021-03-26
350;30-39;160;2021-03-26
360;30-39;101;2021-03-26
370;30-39;338;2021-03-26
376;30-39;199;2021-03-26
390;30-39;136;2021-03-26
400;30-39;70;2021-03-26
410;30-39;81;2021-03-26
420;30-39;91;2021-03-26
430;30-39;118;2021-03-26
440;30-39;51;2021-03-26
450;30-39;112;2021-03-26
461;30-39;998;2021-03-26
479;30-39;103;2021-03-26
480;30-39;66;2021-03-26
482;30-39;14;2021-03-26
492;30-39;1;2021-03-26
510;30-39;104;2021-03-26
530;30-39;86;2021-03-26
540;30-39;179;2021-03-26
550;30-39;71;2021-03-26
561;30-39;367;2021-03-26
563;30-39;5;2021-03-26
573;30-39;151;2021-03-26
575;30-39;133;2021-03-26
580;30-39;148;2021-03-26
607;30-39;157;2021-03-26
615;30-39;378;2021-03-26
621;30-39;490;2021-03-26
630;30-39;554;2021-03-26
657;30-39;321;2021-03-26
661;30-39;215;2021-03-26
665;30-39;50;2021-03-26
671;30-39;76;2021-03-26
706;30-39;79;2021-03-26
707;30-39;73;2021-03-26
710;30-39;161;2021-03-26
727;30-39;55;2021-03-26
730;30-39;336;2021-03-26
740;30-39;319;2021-03-26
741;30-39;6;2021-03-26
746;30-39;255;2021-03-26
751;30-39;1960;2021-03-26
756;30-39;118;2021-03-26
760;30-39;126;2021-03-26
766;30-39;126;2021-03-26
773;30-39;42;2021-03-26
779;30-39;98;2021-03-26
787;30-39;115;2021-03-26
791;30-39;233;2021-03-26
810;30-39;127;2021-03-26
813;30-39;148;2021-03-26
820;30-39;106;2021-03-26
840;30-39;96;2021-03-26
846;30-39;114;2021-03-26
849;30-39;117;2021-03-26
851;30-39;778;2021-03-26
860;30-39;173;2021-03-26
961;30-39;1;2021-03-26
;40-49;275;2021-03-26
011;40-49;169;2021-03-26
012;40-49;1;2021-03-26
019;40-49;16;2021-03-26
101;40-49;5165;2021-03-26
147;40-49;795;2021-03-26
151;40-49;495;2021-03-26
153;40-49;443;2021-03-26
155;40-49;105;2021-03-26
157;40-49;579;2021-03-26
159;40-49;627;2021-03-26
161;40-49;227;2021-03-26
163;40-49;352;2021-03-26
165;40-49;351;2021-03-26
167;40-49;588;2021-03-26
169;40-49;619;2021-03-26
173;40-49;384;2021-03-26
175;40-49;458;2021-03-26
183;40-49;379;2021-03-26
185;40-49;475;2021-03-26
187;40-49;223;2021-03-26
190;40-49;280;2021-03-26
201;40-49;136;2021-03-26
210;40-49;291;2021-03-26
217;40-49;464;2021-03-26
219;40-49;328;2021-03-26
223;40-49;138;2021-03-26
230;40-49;381;2021-03-26
240;40-49;402;2021-03-26
250;40-49;258;2021-03-26
253;40-49;490;2021-03-26
259;40-49;470;2021-03-26
260;40-49;126;2021-03-26
265;40-49;554;2021-03-26
269;40-49;224;2021-03-26
270;40-49;237;2021-03-26
306;40-49;131;2021-03-26
316;40-49;422;2021-03-26
320;40-49;220;2021-03-26
326;40-49;212;2021-03-26
329;40-49;253;2021-03-26
330;40-49;597;2021-03-26
336;40-49;137;2021-03-26
340;40-49;163;2021-03-26
350;40-49;200;2021-03-26
360;40-49;165;2021-03-26
370;40-49;435;2021-03-26
376;40-49;231;2021-03-26
390;40-49;196;2021-03-26
400;40-49;87;2021-03-26
410;40-49;136;2021-03-26
420;40-49;104;2021-03-26
430;40-49;156;2021-03-26
440;40-49;89;2021-03-26
450;40-49;136;2021-03-26
461;40-49;926;2021-03-26
479;40-49;214;2021-03-26
480;40-49;96;2021-03-26
482;40-49;19;2021-03-26
492;40-49;5;2021-03-26
510;40-49;149;2021-03-26
530;40-49;106;2021-03-26
540;40-49;321;2021-03-26
550;40-49;107;2021-03-26
561;40-49;477;2021-03-26
563;40-49;11;2021-03-26
573;40-49;162;2021-03-26
575;40-49;178;2021-03-26
580;40-49;160;2021-03-26
607;40-49;197;2021-03-26
615;40-49;435;2021-03-26
621;40-49;487;2021-03-26
630;40-49;520;2021-03-26
657;40-49;317;2021-03-26
661;40-49;291;2021-03-26
665;40-49;42;2021-03-26
671;40-49;105;2021-03-26
706;40-49;112;2021-03-26
707;40-49;90;2021-03-26
710;40-49;196;2021-03-26
727;40-49;89;2021-03-26
730;40-49;392;2021-03-26
740;40-49;406;2021-03-26
741;40-49;7;2021-03-26
746;40-49;348;2021-03-26
751;40-49;1704;2021-03-26
756;40-49;154;2021-03-26
760;40-49;140;2021-03-26
766;40-49;200;2021-03-26
773;40-49;84;2021-03-26
779;40-49;124;2021-03-26
787;40-49;128;2021-03-26
791;40-49;312;2021-03-26
810;40-49;134;2021-03-26
813;40-49;167;2021-03-26
820;40-49;98;2021-03-26
825;40-49;5;2021-03-26
840;40-49;102;2021-03-26
846;40-49;141;2021-03-26
849;40-49;148;2021-03-26
851;40-49;800;2021-03-26
860;40-49;199;2021-03-26
;50-59;197;2021-03-26
011;50-59;97;2021-03-26
012;50-59;2;2021-03-26
019;50-59;8;2021-03-26
101;50-59;4293;2021-03-26
147;50-59;689;2021-03-26
151;50-59;513;2021-03-26
153;50-59;393;2021-03-26
155;50-59;128;2021-03-26
157;50-59;607;2021-03-26
159;50-59;633;2021-03-26
161;50-59;198;2021-03-26
163;50-59;316;2021-03-26
165;50-59;293;2021-03-26
167;50-59;489;2021-03-26
169;50-59;503;2021-03-26
173;50-59;379;2021-03-26
175;50-59;369;2021-03-26
183;50-59;326;2021-03-26
185;50-59;365;2021-03-26
187;50-59;167;2021-03-26
190;50-59;292;2021-03-26
201;50-59;170;2021-03-26
210;50-59;322;2021-03-26
217;50-59;562;2021-03-26
219;50-59;385;2021-03-26
223;50-59;203;2021-03-26
230;50-59;465;2021-03-26
240;50-59;396;2021-03-26
250;50-59;296;2021-03-26
253;50-59;449;2021-03-26
259;50-59;524;2021-03-26
260;50-59;163;2021-03-26
265;50-59;559;2021-03-26
269;50-59;204;2021-03-26
270;50-59;291;2021-03-26
306;50-59;146;2021-03-26
316;50-59;447;2021-03-26
320;50-59;253;2021-03-26
326;50-59;241;2021-03-26
329;50-59;237;2021-03-26
330;50-59;549;2021-03-26
336;50-59;136;2021-03-26
340;50-59;138;2021-03-26
350;50-59;200;2021-03-26
360;50-59;161;2021-03-26
370;50-59;515;2021-03-26
376;50-59;281;2021-03-26
390;50-59;202;2021-03-26
400;50-59;95;2021-03-26
410;50-59;154;2021-03-26
420;50-59;117;2021-03-26
430;50-59;181;2021-03-26
440;50-59;108;2021-03-26
450;50-59;146;2021-03-26
461;50-59;904;2021-03-26
479;50-59;211;2021-03-26
480;50-59;99;2021-03-26
482;50-59;28;2021-03-26
492;50-59;11;2021-03-26
510;50-59;154;2021-03-26
530;50-59;93;2021-03-26
540;50-59;260;2021-03-26
550;50-59;112;2021-03-26
561;50-59;502;2021-03-26
563;50-59;1;2021-03-26
573;50-59;178;2021-03-26
575;50-59;152;2021-03-26
580;50-59;227;2021-03-26
607;50-59;198;2021-03-26
615;50-59;395;2021-03-26
621;50-59;403;2021-03-26
630;50-59;483;2021-03-26
657;50-59;341;2021-03-26
661;50-59;306;2021-03-26
665;50-59;88;2021-03-26
671;50-59;125;2021-03-26
706;50-59;128;2021-03-26
707;50-59;124;2021-03-26
710;50-59;193;2021-03-26
727;50-59;101;2021-03-26
730;50-59;447;2021-03-26
740;50-59;339;2021-03-26
741;50-59;15;2021-03-26
746;50-59;297;2021-03-26
751;50-59;1686;2021-03-26
756;50-59;164;2021-03-26
760;50-59;179;2021-03-26
766;50-59;198;2021-03-26
773;50-59;103;2021-03-26
779;50-59;136;2021-03-26
787;50-59;172;2021-03-26
791;50-59;311;2021-03-26
810;50-59;173;2021-03-26
813;50-59;278;2021-03-26
820;50-59;113;2021-03-26
825;50-59;6;2021-03-26
840;50-59;101;2021-03-26
846;50-59;157;2021-03-26
849;50-59;177;2021-03-26
851;50-59;753;2021-03-26
860;50-59;255;2021-03-26
;60-69;96;2021-03-26
011;60-69;16;2021-03-26
019;60-69;1;2021-03-26
101;60-69;2130;2021-03-26
147;60-69;352;2021-03-26
151;60-69;224;2021-03-26
153;60-69;250;2021-03-26
155;60-69;73;2021-03-26
157;60-69;355;2021-03-26
159;60-69;342;2021-03-26
161;60-69;110;2021-03-26
163;60-69;181;2021-03-26
165;60-69;163;2021-03-26
167;60-69;280;2021-03-26
169;60-69;255;2021-03-26
173;60-69;205;2021-03-26
175;60-69;227;2021-03-26
183;60-69;141;2021-03-26
185;60-69;208;2021-03-26
187;60-69;77;2021-03-26
190;60-69;134;2021-03-26
201;60-69;77;2021-03-26
210;60-69;185;2021-03-26
217;60-69;338;2021-03-26
219;60-69;213;2021-03-26
223;60-69;111;2021-03-26
230;60-69;220;2021-03-26
240;60-69;167;2021-03-26
250;60-69;143;2021-03-26
253;60-69;199;2021-03-26
259;60-69;196;2021-03-26
260;60-69;117;2021-03-26
265;60-69;286;2021-03-26
269;60-69;98;2021-03-26
270;60-69;179;2021-03-26
306;60-69;119;2021-03-26
316;60-69;283;2021-03-26
320;60-69;126;2021-03-26
326;60-69;167;2021-03-26
329;60-69;104;2021-03-26
330;60-69;281;2021-03-26
336;60-69;75;2021-03-26
340;60-69;105;2021-03-26
350;60-69;90;2021-03-26
360;60-69;134;2021-03-26
370;60-69;296;2021-03-26
376;60-69;200;2021-03-26
390;60-69;132;2021-03-26
400;60-69;63;2021-03-26
410;60-69;90;2021-03-26
420;60-69;61;2021-03-26
430;60-69;90;2021-03-26
440;60-69;65;2021-03-26
450;60-69;92;2021-03-26
461;60-69;460;2021-03-26
479;60-69;125;2021-03-26
480;60-69;63;2021-03-26
482;60-69;26;2021-03-26
492;60-69;4;2021-03-26
510;60-69;87;2021-03-26
530;60-69;50;2021-03-26
540;60-69;124;2021-03-26
550;60-69;70;2021-03-26
561;60-69;268;2021-03-26
563;60-69;6;2021-03-26
573;60-69;128;2021-03-26
575;60-69;89;2021-03-26
580;60-69;118;2021-03-26
607;60-69;114;2021-03-26
615;60-69;178;2021-03-26
621;60-69;253;2021-03-26
630;60-69;253;2021-03-26
657;60-69;215;2021-03-26
661;60-69;193;2021-03-26
665;60-69;46;2021-03-26
671;60-69;81;2021-03-26
706;60-69;75;2021-03-26
707;60-69;80;2021-03-26
710;60-69;78;2021-03-26
727;60-69;55;2021-03-26
730;60-69;227;2021-03-26
740;60-69;191;2021-03-26
741;60-69;24;2021-03-26
746;60-69;165;2021-03-26
751;60-69;938;2021-03-26
756;60-69;96;2021-03-26
760;60-69;108;2021-03-26
766;60-69;104;2021-03-26
773;60-69;55;2021-03-26
779;60-69;76;2021-03-26
787;60-69;146;2021-03-26
791;60-69;168;2021-03-26
810;60-69;91;2021-03-26
813;60-69;168;2021-03-26
820;60-69;91;2021-03-26
825;60-69;3;2021-03-26
840;60-69;67;2021-03-26
846;60-69;126;2021-03-26
849;60-69;124;2021-03-26
851;60-69;468;2021-03-26
860;60-69;150;2021-03-26
;70-79;23;2021-03-26
011;70-79;2;2021-03-26
101;70-79;1196;2021-03-26
147;70-79;320;2021-03-26
151;70-79;155;2021-03-26
153;70-79;147;2021-03-26
155;70-79;41;2021-03-26
157;70-79;213;2021-03-26
159;70-79;178;2021-03-26
161;70-79;73;2021-03-26
163;70-79;96;2021-03-26
165;70-79;90;2021-03-26
167;70-79;116;2021-03-26
169;70-79;163;2021-03-26
173;70-79;138;2021-03-26
175;70-79;100;2021-03-26
183;70-79;96;2021-03-26
185;70-79;140;2021-03-26
187;70-79;64;2021-03-26
190;70-79;84;2021-03-26
201;70-79;62;2021-03-26
210;70-79;125;2021-03-26
217;70-79;223;2021-03-26
219;70-79;134;2021-03-26
223;70-79;85;2021-03-26
230;70-79;140;2021-03-26
240;70-79;163;2021-03-26
250;70-79;99;2021-03-26
253;70-79;133;2021-03-26
259;70-79;169;2021-03-26
260;70-79;65;2021-03-26
265;70-79;190;2021-03-26
269;70-79;71;2021-03-26
270;70-79;127;2021-03-26
306;70-79;82;2021-03-26
316;70-79;133;2021-03-26
320;70-79;72;2021-03-26
326;70-79;113;2021-03-26
329;70-79;43;2021-03-26
330;70-79;205;2021-03-26
336;70-79;68;2021-03-26
340;70-79;46;2021-03-26
350;70-79;59;2021-03-26
360;70-79;81;2021-03-26
370;70-79;197;2021-03-26
376;70-79;141;2021-03-26
390;70-79;74;2021-03-26
400;70-79;74;2021-03-26
410;70-79;48;2021-03-26
420;70-79;29;2021-03-26
430;70-79;66;2021-03-26
440;70-79;29;2021-03-26
450;70-79;62;2021-03-26
461;70-79;259;2021-03-26
479;70-79;82;2021-03-26
480;70-79;36;2021-03-26
482;70-79;15;2021-03-26
492;70-79;6;2021-03-26
510;70-79;41;2021-03-26
530;70-79;56;2021-03-26
540;70-79;78;2021-03-26
550;70-79;41;2021-03-26
561;70-79;180;2021-03-26
563;70-79;11;2021-03-26
573;70-79;86;2021-03-26
575;70-79;51;2021-03-26
580;70-79;85;2021-03-26
607;70-79;68;2021-03-26
615;70-79;125;2021-03-26
621;70-79;131;2021-03-26
630;70-79;159;2021-03-26
657;70-79;103;2021-03-26
661;70-79;116;2021-03-26
665;70-79;31;2021-03-26
671;70-79;44;2021-03-26
706;70-79;62;2021-03-26
707;70-79;45;2021-03-26
710;70-79;58;2021-03-26
727;70-79;33;2021-03-26
730;70-79;124;2021-03-26
740;70-79;136;2021-03-26
741;70-79;10;2021-03-26
746;70-79;113;2021-03-26
751;70-79;454;2021-03-26
756;70-79;63;2021-03-26
760;70-79;62;2021-03-26
766;70-79;59;2021-03-26
773;70-79;50;2021-03-26
779;70-79;65;2021-03-26
787;70-79;88;2021-03-26
791;70-79;98;2021-03-26
810;70-79;86;2021-03-26
813;70-79;105;2021-03-26
820;70-79;49;2021-03-26
825;70-79;2;2021-03-26
840;70-79;36;2021-03-26
846;70-79;72;2021-03-26
849;70-79;62;2021-03-26
851;70-79;299;2021-03-26
860;70-79;94;2021-03-26
;80-89;10;2021-03-26
101;80-89;591;2021-03-26
147;80-89;249;2021-03-26
151;80-89;157;2021-03-26
153;80-89;84;2021-03-26
155;80-89;18;2021-03-26
157;80-89;121;2021-03-26
159;80-89;142;2021-03-26
161;80-89;57;2021-03-26
163;80-89;89;2021-03-26
165;80-89;26;2021-03-26
167;80-89;85;2021-03-26
169;80-89;80;2021-03-26
173;80-89;99;2021-03-26
175;80-89;72;2021-03-26
183;80-89;33;2021-03-26
185;80-89;79;2021-03-26
187;80-89;31;2021-03-26
190;80-89;84;2021-03-26
201;80-89;43;2021-03-26
210;80-89;76;2021-03-26
217;80-89;108;2021-03-26
219;80-89;76;2021-03-26
223;80-89;41;2021-03-26
230;80-89;97;2021-03-26
240;80-89;78;2021-03-26
250;80-89;64;2021-03-26
253;80-89;69;2021-03-26
259;80-89;56;2021-03-26
260;80-89;22;2021-03-26
265;80-89;100;2021-03-26
269;80-89;17;2021-03-26
270;80-89;61;2021-03-26
306;80-89;38;2021-03-26
316;80-89;74;2021-03-26
320;80-89;28;2021-03-26
326;80-89;57;2021-03-26
329;80-89;33;2021-03-26
330;80-89;128;2021-03-26
336;80-89;37;2021-03-26
340;80-89;22;2021-03-26
350;80-89;32;2021-03-26
360;80-89;54;2021-03-26
370;80-89;99;2021-03-26
376;80-89;82;2021-03-26
390;80-89;27;2021-03-26
400;80-89;23;2021-03-26
410;80-89;24;2021-03-26
420;80-89;15;2021-03-26
430;80-89;36;2021-03-26
440;80-89;22;2021-03-26
450;80-89;38;2021-03-26
461;80-89;108;2021-03-26
479;80-89;46;2021-03-26
480;80-89;13;2021-03-26
482;80-89;3;2021-03-26
492;80-89;2;2021-03-26
510;80-89;21;2021-03-26
530;80-89;17;2021-03-26
540;80-89;41;2021-03-26
550;80-89;14;2021-03-26
561;80-89;96;2021-03-26
563;80-89;1;2021-03-26
573;80-89;40;2021-03-26
575;80-89;18;2021-03-26
580;80-89;31;2021-03-26
607;80-89;40;2021-03-26
615;80-89;59;2021-03-26
621;80-89;51;2021-03-26
630;80-89;43;2021-03-26
657;80-89;65;2021-03-26
661;80-89;69;2021-03-26
665;80-89;6;2021-03-26
671;80-89;24;2021-03-26
706;80-89;34;2021-03-26
707;80-89;21;2021-03-26
710;80-89;20;2021-03-26
727;80-89;19;2021-03-26
730;80-89;46;2021-03-26
740;80-89;44;2021-03-26
741;80-89;4;2021-03-26
746;80-89;69;2021-03-26
751;80-89;250;2021-03-26
756;80-89;33;2021-03-26
760;80-89;30;2021-03-26
766;80-89;30;2021-03-26
773;80-89;18;2021-03-26
779;80-89;17;2021-03-26
787;80-89;48;2021-03-26
791;80-89;39;2021-03-26
810;80-89;24;2021-03-26
813;80-89;51;2021-03-26
820;80-89;22;2021-03-26
840;80-89;26;2021-03-26
846;80-89;43;2021-03-26
849;80-89;27;2021-03-26
851;80-89;128;2021-03-26
860;80-89;48;2021-03-26
;90+;5;2021-03-26
101;90+;227;2021-03-26
147;90+;113;2021-03-26
151;90+;24;2021-03-26
153;90+;19;2021-03-26
155;90+;7;2021-03-26
157;90+;59;2021-03-26
159;90+;51;2021-03-26
161;90+;26;2021-03-26
163;90+;36;2021-03-26
165;90+;5;2021-03-26
167;90+;21;2021-03-26
169;90+;28;2021-03-26
173;90+;64;2021-03-26
175;90+;28;2021-03-26
183;90+;5;2021-03-26
185;90+;36;2021-03-26
187;90+;11;2021-03-26
190;90+;38;2021-03-26
201;90+;18;2021-03-26
210;90+;26;2021-03-26
217;90+;26;2021-03-26
219;90+;12;2021-03-26
