"Meldejahr";"Meldewoche";"Altersgruppen.Inz";"Inzidenz";"Anzahl"
"2020";"12";"20-34";46,55;1168
"2020";"12";"35-59";50,62;2347
"2020";"12";"60-79";28,76;783
"2020";"12";"80+";25,86;215
"2020";"12";"Gesamt";36,72;4819
"2020";"13";"'05-09";16,42;96
"2020";"13";"'10-14";22,04;127
"2020";"13";"00-04";13,93;89
"2020";"13";"15-19";54,08;338
"2020";"13";"20-34";81,62;2048
"2020";"13";"35-59";86,12;3993
"2020";"13";"60-79";65,96;1796
"2020";"13";"80+";91,52;761
"2020";"13";"Gesamt";70,47;9249
"2020";"14";"'05-09";18,98;111
"2020";"14";"'10-14";27,42;158
"2020";"14";"00-04";17,06;109
"2020";"14";"15-19";57,28;358
"2020";"14";"20-34";86,48;2170
"2020";"14";"35-59";93,87;4352
"2020";"14";"60-79";86,34;2351
"2020";"14";"80+";151,89;1263
"2020";"14";"Gesamt";82,87;10876
"2020";"15";"'05-09";13,34;78
"2020";"15";"'10-14";14,93;86
"2020";"15";"00-04";11,27;72
"2020";"15";"15-19";41,6;260
"2020";"15";"20-34";59,78;1500
"2020";"15";"35-59";62,53;2899
"2020";"15";"60-79";58,54;1594
"2020";"15";"80+";132,29;1100
"2020";"15";"Gesamt";57,84;7591
"2020";"16";"'05-09";8,55;50
"2020";"16";"'10-14";14,23;82
"2020";"16";"00-04";7,83;50
"2020";"16";"15-19";26,24;164
"2020";"16";"20-34";37,34;937
"2020";"16";"35-59";37,03;1717
"2020";"16";"60-79";32,5;885
"2020";"16";"80+";102,59;853
"2020";"16";"Gesamt";36,1;4738
"2020";"17";"'05-09";5,47;32
"2020";"17";"'10-14";7,12;41
"2020";"17";"00-04";8,29;53
"2020";"17";"15-19";15,04;94
"2020";"17";"20-34";30,89;775
"2020";"17";"35-59";22,32;1035
"2020";"17";"60-79";19,13;521
"2020";"17";"80+";66,03;549
"2020";"17";"Gesamt";23,63;3101
"2020";"18";"'05-09";7,01;41
"2020";"18";"'10-14";5,73;33
"2020";"18";"00-04";5,32;34
"2020";"18";"15-19";8,32;52
"2020";"18";"20-34";18,61;467
"2020";"18";"35-59";12,64;586
"2020";"18";"60-79";10,21;278
"2020";"18";"80+";31,39;261
"2020";"18";"Gesamt";13,36;1753
"2020";"19";"'05-09";3,76;22
"2020";"19";"'10-14";5,73;33
"2020";"19";"00-04";3,76;24
"2020";"19";"15-19";7,84;49
"2020";"19";"20-34";13,11;329
"2020";"19";"35-59";9,53;442
"2020";"19";"60-79";7,71;210
"2020";"19";"80+";22,49;187
"2020";"19";"Gesamt";9,87;1296
"2020";"20";"'05-09";3,08;18
"2020";"20";"'10-14";1,74;10
"2020";"20";"00-04";2,97;19
"2020";"20";"15-19";5,28;33
"2020";"20";"20-34";11,64;292
"2020";"20";"35-59";8,67;402
"2020";"20";"60-79";5,88;160
"2020";"20";"80+";18,64;155
"2020";"20";"Gesamt";8,3;1089
"2020";"21";"'05-09";3,08;18
"2020";"21";"'10-14";2,95;17
"2020";"21";"00-04";4,07;26
"2020";"21";"15-19";2,88;18
"2020";"21";"20-34";9,49;238
"2020";"21";"35-59";5,87;272
"2020";"21";"60-79";3,93;107
"2020";"21";"80+";9,14;76
"2020";"21";"Gesamt";5,9;774
"2020";"22";"'05-09";3,25;19
"2020";"22";"'10-14";2,43;14
"2020";"22";"00-04";2,97;19
"2020";"22";"15-19";5,12;32
"2020";"22";"20-34";7,93;199
"2020";"22";"35-59";4,12;191
"2020";"22";"60-79";3,12;85
"2020";"22";"80+";7,58;63
"2020";"22";"Gesamt";4,75;623
