"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5055;6;93;0;134655;3754,04;78;57,93
"LK Altötting";5875;8;208;0;111516;5268,3;97;86,98
"LK Amberg-Sulzbach";4723;5;156;0;103049;4583,26;63;61,14
"LK Ansbach";8079;10;172;0;184591;4376,7;121;65,55
"LK Aschaffenburg";7819;10;202;0;174200;4488,52;128;73,48
"LK Augsburg";11049;29;213;2;253468;4359,13;261;102,97
"LK Bad Kissingen";3497;4;99;0;103235;3387,42;71;68,78
"LK Bad Tölz-Wolfratshausen";4897;3;75;0;127917;3828,26;97;75,83
"LK Bamberg";5334;9;137;1;147163;3624,55;155;105,33
"LK Bayreuth";4863;8;157;0;103664;4691,12;62;59,81
"LK Berchtesgadener Land";5708;13;99;0;105929;5388,51;97;91,57
"LK Cham";6986;22;174;0;127998;5457,9;103;80,47
"LK Coburg";4620;10;158;0;86747;5325,83;151;174,07
"LK Dachau";8064;10;137;0;154899;5205,97;103;66,49
"LK Deggendorf";6742;22;149;1;119478;5642,88;185;154,84
"LK Dillingen a.d.Donau";3513;6;110;0;96562;3638,08;113;117,02
"LK Dingolfing-Landau";5579;20;90;2;96683;5770,4;169;174,8
"LK Donau-Ries";5679;12;157;0;133783;4244,93;135;100,91
"LK Ebersberg";6196;20;175;0;143649;4313,29;120;83,54
"LK Eichstätt";4901;4;81;0;132881;3688,26;56;42,14
"LK Erding";6796;5;115;0;138182;4918,15;91;65,86
"LK Erlangen-Höchstadt";5208;8;126;0;137262;3794,2;54;39,34
"LK Forchheim";4624;12;113;2;116203;3979,24;45;38,73
"LK Freising";8074;9;126;0;180007;4485,38;102;56,66
"LK Freyung-Grafenau";4786;10;120;0;78362;6107,55;74;94,43
"LK Fürstenfeldbruck";9500;1;134;0;219311;4331,75;146;66,57
"LK Fürth";5115;7;204;1;117853;4340,15;66;56
"LK Garmisch-Partenkirchen";3486;2;87;0;88424;3942,37;58;65,59
"LK Günzburg";6402;32;106;2;127027;5039,87;175;137,77
"LK Haßberge";3938;8;86;0;84384;4666,76;59;69,92
"LK Hof";6229;5;151;0;94801;6570,61;60;63,29
"LK Kelheim";5769;52;105;0;123058;4688,03;182;147,9
"LK Kitzingen";3068;0;83;0;91155;3365,7;57;62,53
"LK Kronach";4010;6;90;1;66743;6008,12;85;127,35
"LK Kulmbach";4022;0;113;0;71566;5619,99;48;67,07
"LK Landsberg a.Lech";3982;13;66;0;120302;3310;51;42,39
