"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";369;41;20;0;133596;276,21;75;56,14
"LK Altötting";604;0;53;0;111210;543,12;0;0
"LK Amberg-Sulzbach";496;0;53;0;103109;481,04;0;0
"LK Ansbach";606;0;27;0;183949;329,44;1;0,54
"LK Aschaffenburg";540;2;38;0;174208;309,97;0;0
"LK Augsburg";385;0;9;0;251534;153,06;1;0,4
"LK Bad Kissingen";257;0;18;0;103218;248,99;0;0
"LK Bad Tölz-Wolfratshausen";424;0;10;0;127227;333,26;1;0,79
"LK Bamberg";419;0;36;0;147086;284,87;1;0,68
"LK Bayreuth";421;0;27;0;103656;406,15;0;0
"LK Berchtesgadener Land";305;0;22;0;105722;288,49;0;0
"LK Cham";417;-13;21;0;127882;326,08;0;0
"LK Coburg";368;3;26;0;86906;423,45;28;32,22
"LK Dachau";915;1;30;1;153884;594,6;0;0
"LK Deggendorf";328;0;14;0;119326;274,88;2;1,68
"LK Dillingen a.d.Donau";265;-1;29;0;96021;275,98;1;1,04
"LK Dingolfing-Landau";217;0;9;0;96217;225,53;4;4,16
"LK Donau-Ries";353;0;23;0;133496;264,43;0;0
"LK Ebersberg";516;0;5;0;142142;363,02;4;2,81
"LK Eichstätt";296;0;18;0;132341;223,66;6;4,53
"LK Erding";616;0;12;0;137660;447,48;1;0,73
"LK Erlangen-Höchstadt";244;-3;8;0;136271;179,05;0;0
"LK Forchheim";206;-1;4;0;116099;177,43;0;0
"LK Freising";957;0;42;0;179116;534,29;1;0,56
"LK Freyung-Grafenau";194;0;12;0;78355;247,59;0;0
"LK Fürstenfeldbruck";901;1;35;0;219320;410,82;3;1,37
"LK Fürth";495;1;58;0;117387;421,68;1;0,85
"LK Garmisch-Partenkirchen";287;-1;18;0;88467;324,41;1;1,13
"LK Günzburg";237;0;4;0;125747;188,47;0;0
"LK Haßberge";163;1;6;0;84599;192,67;3;3,55
"LK Hof";426;0;32;0;95311;446,96;0;0
"LK Kelheim";443;0;35;0;122258;362,35;0;0
"LK Kitzingen";192;0;3;0;90909;211,2;0;0
"LK Kronach";165;1;3;0;67135;245,77;1;1,49
"LK Kulmbach";246;0;11;0;71845;342,4;1;1,39
"LK Landsberg a.Lech";364;-1;10;0;120071;303,15;0;0
"LK Landshut";669;1;31;1;158698;421,56;0;0
"LK Lichtenfels";292;0;16;0;66838;436,88;10;14,96
"LK Lindau";241;0;8;0;81669;295,09;0;0
"LK Main-Spessart";157;0;6;0;126365;124,24;1;0,79
"LK Miesbach";586;0;11;0;99726;587,61;3;3,01
"LK Miltenberg";296;0;5;0;128756;229,89;2;1,55
"LK Mühldorf a.Inn";499;1;27;0;115250;432,97;2;1,74
"LK München";1402;2;83;1;348871;401,87;4;1,15
"LK Neu-Ulm";429;1;26;0;174200;246,27;2;1,15
"LK Neuburg-Schrobenhausen";332;0;15;0;96680;343,4;2;2,07
"LK Neumarkt i.d.OPf.";382;2;17;2;133561;286,01;0;0
"LK Neustadt a.d.Aisch-Bad Windsheim";243;0;6;0;100364;242,12;1;1
"LK Neustadt a.d.Waldnaab";821;0;71;0;94352;870,15;2;2,12
"LK Nürnberger Land";628;0;45;0;170365;368,62;1;0,59
"LK Oberallgäu";184;0;7;0;155362;118,43;2;1,29
"LK Ostallgäu";503;0;39;0;140316;358,48;0;0
"LK Passau";583;0;28;0;192043;303,58;3;1,56
"LK Pfaffenhofen a.d.Ilm";376;0;19;0;127151;295,71;3;2,36
"LK Regen";196;0;11;0;77656;252,4;0;0
"LK Regensburg";501;-1;15;0;193572;258,82;10;5,17
"LK Rhön-Grabfeld";194;0;6;0;79690;243,44;1;1,25
"LK Rosenheim";2281;1;192;0;260983;874;8;3,07
"LK Roth";288;-3;7;0;126958;226,85;0;0
"LK Rottal-Inn";734;0;45;0;120659;608,33;0;0
"LK Schwandorf";506;0;19;0;147189;343,78;2;1,36
"LK Schweinfurt";511;0;25;0;115106;443,94;1;0,87
"LK Starnberg";539;0;13;0;136092;396,06;2;1,47
"LK Straubing-Bogen";547;-4;28;0;100649;543,47;0;0
"LK Tirschenreuth";1137;0;137;0;72504;1568,19;3;4,14
"LK Traunstein";1319;1;87;0;177089;744,82;7;3,95
"LK Unterallgäu";271;0;14;0;144041;188,14;0;0
"LK Weilheim-Schongau";352;0;3;0;135348;260,07;0;0
"LK Weißenburg-Gunzenhausen";331;0;25;0;94393;350,66;1;1,06
"LK Wunsiedel i.Fichtelgebirge";658;0;39;0;73178;899,18;2;2,73
"LK Würzburg";414;0;9;0;161834;255,82;4;2,47
"SK Amberg";86;0;4;0;41970;204,91;2;4,77
"SK Ansbach";142;0;8;0;41847;339,33;4;9,56
"SK Aschaffenburg";116;1;1;0;70527;164,48;0;0
"SK Augsburg";414;0;15;0;295135;140,27;3;1,02
"SK Bamberg";199;0;20;0;77592;256,47;0;0
"SK Bayreuth";210;0;12;0;74657;281,29;1;1,34
"SK Coburg";100;0;1;0;41249;242,43;7;16,97
"SK Erlangen";259;-2;11;0;111962;231,33;1;0,89
"SK Fürth";403;5;37;0;127748;315,46;10;7,83
"SK Hof";142;0;4;0;45930;309,17;0;0
"SK Ingolstadt";470;0;37;0;136981;343,11;3;2,19
"SK Kaufbeuren";111;0;5;0;43893;252,89;0;0
"SK Kempten";102;0;10;0;68907;148,03;0;0
"SK Landshut";281;-1;9;-1;72404;388,1;0;0
"SK Memmingen";51;0;0;0;43837;116,34;0;0
"SK München";6560;10;211;1;1471508;445,8;57;3,87
"SK Nürnberg";1072;0;41;0;518365;206,8;10;1,93
"SK Passau";134;0;18;0;52469;255,39;1;1,91
"SK Regensburg";659;0;10;0;152610;431,82;17;11,14
"SK Rosenheim";512;0;23;0;63324;808,54;2;3,16
"SK Schwabach";78;-1;2;0;40792;191,21;0;0
"SK Schweinfurt";177;0;18;0;54032;327,58;0;0
"SK Straubing";426;-1;48;0;47794;891,33;1;2,09
"SK Weiden i.d.OPf.";328;0;20;0;42520;771,4;5;11,76
"SK Würzburg";468;0;51;0;127880;365,97;1;0,78
