"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";560;5;20;0;134655;415,88;44;32,68
"LK Altötting";761;1;57;0;111516;682,41;4;3,59
"LK Amberg-Sulzbach";561;0;54;0;103049;544,4;5;4,85
"LK Ansbach";742;10;28;0;184591;401,97;22;11,92
"LK Aschaffenburg";756;4;42;0;174200;433,98;28;16,07
"LK Augsburg";878;12;11;0;253468;346,39;85;33,53
"LK Bad Kissingen";307;2;18;0;103235;297,38;11;10,66
"LK Bad Tölz-Wolfratshausen";674;5;10;0;127917;526,9;22;17,2
"LK Bamberg";557;7;38;0;147163;378,49;32;21,74
"LK Bayreuth";465;1;28;0;103664;448,56;6;5,79
"LK Berchtesgadener Land";534;15;25;0;105929;504,11;81;76,47
"LK Cham";578;2;21;0;127998;451,57;46;35,94
"LK Coburg";459;3;30;0;86747;529,12;9;10,37
"LK Dachau";1331;0;35;0;154899;859,27;52;33,57
"LK Deggendorf";524;7;20;1;119478;438,57;39;32,64
"LK Dillingen a.d.Donau";399;2;29;0;96562;413,21;12;12,43
"LK Dingolfing-Landau";1026;7;10;0;96683;1061,2;22;22,75
"LK Donau-Ries";537;3;26;0;133783;401,4;29;21,68
"LK Ebersberg";867;13;6;0;143649;603,55;75;52,21
"LK Eichstätt";454;5;20;0;132881;341,66;16;12,04
"LK Erding";910;4;11;0;138182;658,55;27;19,54
"LK Erlangen-Höchstadt";426;8;11;0;137262;310,36;25;18,21
"LK Forchheim";327;4;4;0;116203;281,4;22;18,93
"LK Freising";1383;0;47;0;180007;768,3;21;11,67
"LK Freyung-Grafenau";279;3;12;0;78362;356,04;25;31,9
"LK Fürstenfeldbruck";1536;11;36;0;219311;700,38;136;62,01
"LK Fürth";650;6;58;0;117853;551,53;38;32,24
"LK Garmisch-Partenkirchen";442;0;20;0;88424;499,86;3;3,39
"LK Günzburg";467;5;4;0;127027;367,64;27;21,26
"LK Haßberge";251;3;6;0;84384;297,45;14;16,59
"LK Hof";569;6;32;0;94801;600,2;16;16,88
"LK Kelheim";695;1;35;0;123058;564,77;16;13
"LK Kitzingen";308;1;4;0;91155;337,89;8;8,78
"LK Kronach";199;1;3;0;66743;298,16;7;10,49
"LK Kulmbach";326;1;11;0;71566;455,52;5;6,99
"LK Landsberg a.Lech";522;4;10;0;120302;433,91;33;27,43
"LK Landshut";909;4;34;0;159895;568,5;44;27,52
"LK Lichtenfels";401;5;17;0;66776;600,52;17;25,46
"LK Lindau";348;2;8;0;81981;424,49;23;28,06
"LK Main-Spessart";270;5;6;0;126158;214,02;15;11,89
"LK Miesbach";802;2;11;0;100010;801,92;25;25
"LK Miltenberg";492;7;7;1;128743;382,16;35;27,19
"LK Mühldorf a.Inn";707;14;27;0;115872;610,16;38;32,79
"LK München";2293;10;96;0;350473;654,26;133;37,95
"LK Neu-Ulm";913;13;26;0;175204;521,11;71;40,52
"LK Neuburg-Schrobenhausen";477;0;18;0;97303;490,22;33;33,91
"LK Neumarkt i.d.OPf.";603;3;17;0;134573;448,08;28;20,81
"LK Neustadt a.d.Aisch-Bad Windsheim";306;1;6;0;101014;302,93;3;2,97
