"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";289;1;20;0;133596;216,32;6;4,49
"LK Altötting";591;1;41;0;111210;531,43;6;5,4
"LK Amberg-Sulzbach";470;1;44;0;103109;455,83;16;15,52
"LK Ansbach";570;0;23;0;183949;309,87;19;10,33
"LK Aschaffenburg";507;0;36;1;174208;291,03;12;6,89
"LK Augsburg";373;3;8;0;251534;148,29;5;1,99
"LK Bad Kissingen";241;0;18;0;103218;233,49;7;6,78
"LK Bad Tölz-Wolfratshausen";412;0;10;0;127227;323,83;3;2,36
"LK Bamberg";403;-1;34;0;147086;273,99;16;10,88
"LK Bayreuth";413;5;27;1;103656;398,43;14;13,51
"LK Berchtesgadener Land";286;0;15;0;105722;270,52;9;8,51
"LK Cham";414;1;21;0;127882;323,74;1;0,78
"LK Coburg";218;8;11;3;86906;250,85;20;23,01
"LK Dachau";910;14;26;1;153884;591,35;24;15,6
"LK Deggendorf";288;4;12;0;119326;241,36;11;9,22
"LK Dillingen a.d.Donau";257;2;22;0;96021;267,65;9;9,37
"LK Dingolfing-Landau";200;0;5;0;96217;207,86;5;5,2
"LK Donau-Ries";340;1;23;0;133496;254,69;5;3,75
"LK Ebersberg";479;5;5;0;142142;336,99;14;9,85
"LK Eichstätt";281;0;17;0;132341;212,33;7;5,29
"LK Erding";610;4;10;0;137660;443,12;15;10,9
"LK Erlangen-Höchstadt";208;3;6;0;136271;152,64;4;2,94
"LK Forchheim";202;0;4;0;116099;173,99;5;4,31
"LK Freising";964;6;37;0;179116;538,2;30;16,75
"LK Freyung-Grafenau";187;1;11;0;78355;238,66;3;3,83
"LK Fürstenfeldbruck";859;3;33;0;219320;391,67;26;11,85
"LK Fürth";483;-1;56;0;117387;411,46;4;3,41
"LK Garmisch-Partenkirchen";273;0;15;0;88467;308,59;12;13,56
"LK Günzburg";234;2;4;1;125747;186,09;9;7,16
"LK Haßberge";154;0;5;0;84599;182,04;0;0
"LK Hof";423;4;29;0;95311;443,81;13;13,64
"LK Kelheim";434;0;34;0;122258;354,99;0;0
"LK Kitzingen";192;1;3;0;90909;211,2;6;6,6
"LK Kronach";150;0;3;0;67135;223,43;7;10,43
"LK Kulmbach";241;3;11;0;71845;335,44;11;15,31
"LK Landsberg a.Lech";353;3;10;0;120071;293,99;17;14,16
"LK Landshut";658;-3;28;0;158698;414,62;5;3,15
"LK Lichtenfels";218;3;3;0;66838;326,16;7;10,47
"LK Lindau";240;0;8;0;81669;293,87;0;0
"LK Main-Spessart";150;3;6;0;126365;118,7;3;2,37
"LK Miesbach";553;5;8;0;99726;554,52;28;28,08
"LK Miltenberg";283;1;5;0;128756;219,8;6;4,66
"LK Mühldorf a.Inn";496;-1;27;0;115250;430,37;6;5,21
"LK München";1353;2;49;0;348871;387,82;25;7,17
"LK Neu-Ulm";415;0;19;0;174200;238,23;3;1,72
"LK Neuburg-Schrobenhausen";307;0;14;1;96680;317,54;20;20,69
