"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3346;2;70;0;134655;2484,87;88;65,35
"LK Altötting";3545;13;143;0;111516;3178,92;105;94,16
"LK Amberg-Sulzbach";2672;3;104;0;103049;2592,94;51;49,49
"LK Ansbach";4405;47;103;0;184591;2386,36;202;109,43
"LK Aschaffenburg";5371;4;158;0;174200;3083,24;228;130,88
"LK Augsburg";7291;4;139;0;253468;2876,5;142;56,02
"LK Bad Kissingen";2073;5;77;0;103235;2008,04;94;91,05
"LK Bad Tölz-Wolfratshausen";3273;0;42;0;127917;2558,69;132;103,19
"LK Bamberg";3494;20;105;-1;147163;2374,24;228;154,93
"LK Bayreuth";2913;22;106;1;103664;2810,04;161;155,31
"LK Berchtesgadener Land";3924;41;85;0;105929;3704,37;199;187,86
"LK Cham";3393;7;106;1;127998;2650,82;176;137,5
"LK Coburg";3103;13;134;0;86747;3577,07;88;101,44
"LK Dachau";5494;9;94;0;154899;3546,83;122;78,76
"LK Deggendorf";3984;20;108;0;119478;3334,51;169;141,45
"LK Dillingen a.d.Donau";2365;1;91;0;96562;2449,2;54;55,92
"LK Dingolfing-Landau";3072;6;71;0;96683;3177,39;79;81,71
"LK Donau-Ries";3490;15;124;1;133783;2608,7;65;48,59
"LK Ebersberg";4507;3;126;0;143649;3137,51;119;82,84
"LK Eichstätt";3225;6;62;0;132881;2426,98;101;76,01
"LK Erding";4787;0;68;0;138182;3464,27;65;47,04
"LK Erlangen-Höchstadt";3379;8;102;0;137262;2461,72;104;75,77
"LK Forchheim";3020;19;89;0;116203;2598,9;139;119,62
"LK Freising";5327;24;93;0;180007;2959,33;179;99,44
"LK Freyung-Grafenau";3229;7;89;0;78362;4120,62;105;133,99
"LK Fürstenfeldbruck";6660;17;106;0;219311;3036,78;160;72,96
"LK Fürth";3500;6;156;0;117853;2969,8;110;93,34
"LK Garmisch-Partenkirchen";2330;21;67;0;88424;2635,03;75;84,82
"LK Günzburg";4184;-1;89;0;127027;3293,79;88;69,28
"LK Haßberge";2300;0;66;0;84384;2725,64;63;74,66
"LK Hof";3233;55;97;0;94801;3410,3;264;278,48
"LK Kelheim";3027;7;74;0;123058;2459,82;93;75,57
"LK Kitzingen";1910;9;56;1;91155;2095,33;96;105,32
"LK Kronach";2034;4;54;1;66743;3047,51;56;83,9
"LK Kulmbach";1996;6;81;0;71566;2789,03;88;122,96
"LK Landsberg a.Lech";2796;8;37;0;120302;2324,15;112;93,1
"LK Landshut";4800;0;140;0;159895;3001,97;117;73,17
"LK Lichtenfels";2019;10;52;0;66776;3023,54;104;155,74
"LK Lindau";2144;0;42;0;81981;2615,24;62;75,63
