"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";11064;10261;1;512;21838
"'10-19";20422;20136;4;628;41190
"20-29";35195;32965;5;1206;69371
"30-39";29599;28243;9;1113;58964
"40-49";27649;30478;4;1040;59171
"50-59";33312;34531;6;787;68636
"60-69";17609;16461;3;371;34444
"70-79";12037;13003;6;250;25296
"80-89";9587;17492;18;298;27395
"90-99";1865;6519;5;101;8490
"100+";47;153;0;6;206
"Unbekannt";118;125;0;48;291
"Gesamt";198504;210367;61;6360;415292
