"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3513;7;83;0;134655;2608,89;33;24,51
"LK Altötting";4010;21;162;0;111516;3595,9;142;127,34
"LK Amberg-Sulzbach";3144;29;111;0;103049;3050,98;187;181,47
"LK Ansbach";5008;0;136;0;184591;2713,03;139;75,3
"LK Aschaffenburg";5777;19;187;0;174200;3316,3;72;41,33
"LK Augsburg";7702;22;174;4;253468;3038,65;123;48,53
"LK Bad Kissingen";2304;8;81;0;103235;2231,8;46;44,56
"LK Bad Tölz-Wolfratshausen";3556;11;58;0;127917;2779,93;52;40,65
"LK Bamberg";3791;18;115;1;147163;2576,06;87;59,12
"LK Bayreuth";3461;32;127;0;103664;3338,67;113;109,01
"LK Berchtesgadener Land";4412;26;95;0;105929;4165,05;128;120,84
"LK Cham";3989;41;118;0;127998;3116,45;200;156,25
"LK Coburg";3316;8;140;0;86747;3822,61;41;47,26
"LK Dachau";5791;9;127;0;154899;3738,57;56;36,15
"LK Deggendorf";4388;17;121;1;119478;3672,64;78;65,28
"LK Dillingen a.d.Donau";2552;5;97;0;96562;2642,86;30;31,07
"LK Dingolfing-Landau";3332;4;73;0;96683;3446,31;78;80,68
"LK Donau-Ries";3620;3;140;0;133783;2705,87;18;13,45
"LK Ebersberg";4769;7;167;5;143649;3319,9;65;45,25
"LK Eichstätt";3395;2;70;0;132881;2554,92;46;34,62
"LK Erding";5126;97;92;2;138182;3709,6;63;45,59
"LK Erlangen-Höchstadt";3671;19;111;1;137262;2674,45;89;64,84
"LK Forchheim";3400;16;95;0;116203;2925,91;96;82,61
"LK Freising";5760;26;110;2;180007;3199,88;153;85
"LK Freyung-Grafenau";3550;21;104;0;78362;4530,26;101;128,89
"LK Fürstenfeldbruck";7129;20;120;0;219311;3250,63;166;75,69
"LK Fürth";3820;21;176;0;117853;3241,33;103;87,4
"LK Garmisch-Partenkirchen";2538;0;79;0;88424;2870,26;36;40,71
"LK Günzburg";4386;15;95;1;127027;3452,81;68;53,53
"LK Haßberge";2442;7;69;1;84384;2893,91;28;33,18
"LK Hof";3982;31;114;0;94801;4200,38;145;152,95
"LK Kelheim";3232;6;83;0;123058;2626,4;63;51,2
"LK Kitzingen";2230;6;77;0;91155;2446,38;56;61,43
"LK Kronach";2268;20;63;1;66743;3398,11;72;107,88
"LK Kulmbach";2423;37;95;0;71566;3385,69;160;223,57
"LK Landsberg a.Lech";2997;10;49;0;120302;2491,23;51;42,39
"LK Landshut";5096;1;150;1;159895;3187,09;67;41,9
"LK Lichtenfels";2236;8;58;1;66776;3348,51;78;116,81
"LK Lindau";2360;19;57;0;81981;2878,72;54;65,87
"LK Main-Spessart";3214;21;186;0;126158;2547,6;53;42,01
"LK Miesbach";3189;5;57;0;100010;3188,68;58;57,99
"LK Miltenberg";4249;13;112;1;128743;3300,37;69;53,6
"LK Mühldorf a.Inn";4658;11;125;2;115872;4019,95;118;101,84
"LK München";11326;16;254;3;350473;3231,63;166;47,36
"LK Neu-Ulm";4920;23;104;0;175204;2808,16;99;56,51
"LK Neuburg-Schrobenhausen";2721;4;63;0;97303;2796,42;27;27,75
"LK Neumarkt i.d.OPf.";4147;2;109;0;134573;3081,6;85;63,16
"LK Neustadt a.d.Aisch-Bad Windsheim";2768;9;76;0;101014;2740,21;83;82,17
"LK Neustadt a.d.Waldnaab";4083;28;145;0;94450;4322,92;136;143,99
"LK Nürnberger Land";4937;25;154;0;170792;2890,65;117;68,5
"LK Oberallgäu";3774;6;56;0;156008;2419,11;80;51,28
"LK Ostallgäu";3919;11;104;0;141182;2775,85;53;37,54
"LK Passau";10074;35;327;0;192656;5229,01;199;103,29
"LK Pfaffenhofen a.d.Ilm";3820;7;146;0;128227;2979,09;60;46,79
"LK Regen";4303;28;153;0;77410;5558,71;107;138,23
"LK Regensburg";5075;26;144;4;194070;2615,04;114;58,74
"LK Rhön-Grabfeld";2144;14;66;0;79635;2692,28;41;51,48
"LK Rosenheim";10753;39;421;0;261330;4114,72;240;91,84
"LK Roth";4006;14;157;0;126749;3160,58;71;56,02
"LK Rottal-Inn";5274;21;151;1;121502;4340,67;87;71,6
"LK Schwandorf";5076;50;115;0;147872;3432,7;241;162,98
"LK Schweinfurt";3361;3;112;0;115445;2911,34;45;38,98
"LK Starnberg";3762;12;96;2;136667;2752,68;41;30
"LK Straubing-Bogen";3472;18;120;0;101120;3433,54;66;65,27
"LK Tirschenreuth";4348;0;218;0;72046;6035,03;136;188,77
"LK Traunstein";7532;19;192;0;177319;4247,71;116;65,42
"LK Unterallgäu";4114;30;115;0;145341;2830,58;72;49,54
"LK Weilheim-Schongau";3278;21;52;0;135478;2419,58;67;49,45
"LK Weißenburg-Gunzenhausen";2625;9;102;0;94734;2770,92;22;23,22
"LK Wunsiedel i.Fichtelgebirge";3790;51;162;0;72655;5216,43;235;323,45
"LK Würzburg";3052;12;58;0;162302;1880,45;66;40,66
"SK Amberg";967;14;13;0;42207;2291,09;46;108,99
"SK Ansbach";1269;0;40;0;41798;3036,03;17;40,67
"SK Aschaffenburg";2248;11;94;0;71002;3166,11;59;83,1
"SK Augsburg";12134;32;335;4;296582;4091,28;163;54,96
"SK Bamberg";2165;7;94;1;77373;2798,13;50;64,62
"SK Bayreuth";2322;8;91;0;74783;3104,98;60;80,23
"SK Coburg";1629;7;86;0;41072;3966,21;25;60,87
"SK Erlangen";2835;3;84;1;112528;2519,37;44;39,1
"SK Fürth";4907;20;178;0;128497;3818,77;95;73,93
"SK Hof";2323;17;71;0;45825;5069,29;120;261,87
"SK Ingolstadt";4099;4;91;0;137392;2983,43;33;24,02
"SK Kaufbeuren";1467;3;47;0;44398;3304,2;6;13,51
"SK Kempten";1578;1;33;0;69151;2281,96;17;24,58
"SK Landshut";2708;1;95;2;73411;3688,82;29;39,5
"SK Memmingen";1240;5;18;0;44100;2811,79;27;61,22
"SK München";54121;159;1081;1;1484226;3646,41;641;43,19
"SK Nürnberg";23806;27;786;13;518370;4592,47;467;90,09
"SK Passau";2717;8;106;0;52803;5145,54;33;62,5
"SK Regensburg";4314;25;61;0;153094;2817,88;96;62,71
"SK Rosenheim";2896;13;53;0;63551;4556,97;47;73,96
"SK Schwabach";1587;12;100;0;40981;3872,53;32;78,08
"SK Schweinfurt";1520;6;59;0;53426;2845,06;13;24,33
"SK Straubing";1538;10;77;0;47791;3218,18;27;56,5
"SK Weiden i.d.OPf.";2141;10;68;0;42743;5009,01;86;201,2
"SK Würzburg";3018;12;98;0;127934;2359,03;58;45,34
