"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3459;9;78;0;134655;2568,79;32;23,76
"LK Altötting";3805;14;155;0;111516;3412,07;82;73,53
"LK Amberg-Sulzbach";2866;19;110;2;103049;2781,2;70;67,93
"LK Ansbach";4767;7;124;1;184591;2582,47;100;54,17
"LK Aschaffenburg";5659;21;179;0;174200;3248,56;92;52,81
"LK Augsburg";7529;9;164;1;253468;2970,39;91;35,9
"LK Bad Kissingen";2236;8;81;0;103235;2165,93;22;21,31
"LK Bad Tölz-Wolfratshausen";3471;7;57;0;127917;2713,48;54;42,21
"LK Bamberg";3656;39;108;3;147163;2484,32;122;82,9
"LK Bayreuth";3258;24;126;0;103664;3142,85;113;109,01
"LK Berchtesgadener Land";4225;8;90;0;105929;3988,52;94;88,74
"LK Cham";3678;14;113;0;127998;2873,48;102;79,69
"LK Coburg";3261;9;139;2;86747;3759,21;62;71,47
"LK Dachau";5683;11;124;0;154899;3668,84;54;34,86
"LK Deggendorf";4251;14;119;0;119478;3557,98;106;88,72
"LK Dillingen a.d.Donau";2507;4;95;1;96562;2596,26;24;24,85
"LK Dingolfing-Landau";3210;10;72;0;96683;3320,13;46;47,58
"LK Donau-Ries";3589;3;136;0;133783;2682,7;21;15,7
"LK Ebersberg";4668;8;155;1;143649;3249,59;52;36,2
"LK Eichstätt";3325;3;68;0;132881;2502,24;47;35,37
"LK Erding";4949;1;88;0;138182;3581,51;35;25,33
"LK Erlangen-Höchstadt";3529;7;110;0;137262;2571;31;22,58
"LK Forchheim";3256;8;95;0;116203;2801,99;43;37
"LK Freising";5611;18;107;1;180007;3117,1;97;53,89
"LK Freyung-Grafenau";3423;6;97;0;78362;4368,19;64;81,67
"LK Fürstenfeldbruck";6904;8;118;0;219311;3148,04;55;25,08
"LK Fürth";3663;13;174;2;117853;3108,11;78;66,18
"LK Garmisch-Partenkirchen";2471;7;77;0;88424;2794,49;25;28,27
"LK Günzburg";4296;6;92;1;127027;3381,96;28;22,04
"LK Haßberge";2400;5;68;0;84384;2844,14;41;48,59
"LK Hof";3742;49;105;0;94801;3947,22;182;191,98
"LK Kelheim";3151;9;82;0;123058;2560,58;40;32,5
"LK Kitzingen";2141;5;74;0;91155;2348,75;57;62,53
"LK Kronach";2167;8;57;0;66743;3246,78;45;67,42
"LK Kulmbach";2177;24;91;1;71566;3041,95;88;122,96
"LK Landsberg a.Lech";2935;3;45;1;120302;2439,69;48;39,9
"LK Landshut";5012;9;148;0;159895;3134,56;73;45,65
"LK Lichtenfels";2135;4;56;0;66776;3197,26;21;31,45
"LK Lindau";2267;4;56;1;81981;2765,27;39;47,57
"LK Main-Spessart";3145;3;184;0;126158;2492,91;49;38,84
"LK Miesbach";3102;5;56;1;100010;3101,69;42;42
"LK Miltenberg";4144;13;108;1;128743;3218,82;80;62,14
"LK Mühldorf a.Inn";4476;12;120;0;115872;3862,88;88;75,95
"LK München";11041;21;232;2;350473;3150,31;122;34,81
"LK Neu-Ulm";4773;21;102;0;175204;2724,25;80;45,66
"LK Neuburg-Schrobenhausen";2680;14;62;0;97303;2754,28;23;23,64
"LK Neumarkt i.d.OPf.";4028;15;107;0;134573;2993,17;107;79,51
"LK Neustadt a.d.Aisch-Bad Windsheim";2597;16;63;0;101014;2570,93;60;59,4
"LK Neustadt a.d.Waldnaab";3804;16;138;0;94450;4027,53;126;133,4
"LK Nürnberger Land";4775;8;151;0;170792;2795,8;118;69,09
"LK Oberallgäu";3648;4;52;-1;156008;2338,34;69;44,23
"LK Ostallgäu";3821;4;102;0;141182;2706,44;33;23,37
"LK Passau";9749;34;290;0;192656;5060,31;248;128,73
"LK Pfaffenhofen a.d.Ilm";3741;4;146;0;128227;2917,48;56;43,67
"LK Regen";4142;6;150;0;77410;5350,73;52;67,17
"LK Regensburg";4902;29;138;11;194070;2525,89;114;58,74
"LK Rhön-Grabfeld";2080;7;65;0;79635;2611,92;38;47,72
"LK Rosenheim";10396;29;420;0;261330;3978,11;135;51,66
"LK Roth";3903;6;150;0;126749;3079,31;46;36,29
"LK Rottal-Inn";5126;15;144;0;121502;4218,86;109;89,71
"LK Schwandorf";4662;31;111;0;147872;3152,73;146;98,73
"LK Schweinfurt";3287;2;110;0;115445;2847,24;26;22,52
"LK Starnberg";3655;12;84;0;136667;2674,38;57;41,71
"LK Straubing-Bogen";3370;7;115;0;101120;3332,67;48;47,47
"LK Tirschenreuth";4065;45;212;0;72046;5642,23;230;319,24
"LK Traunstein";7336;17;190;0;177319;4137,18;151;85,16
"LK Unterallgäu";4026;8;114;0;145341;2770,04;59;40,59
"LK Weilheim-Schongau";3188;12;48;0;135478;2353,15;61;45,03
"LK Weißenburg-Gunzenhausen";2596;6;101;0;94734;2740,3;48;50,67
"LK Wunsiedel i.Fichtelgebirge";3412;50;153;1;72655;4696,17;230;316,56
"LK Würzburg";2968;9;54;0;162302;1828,69;62;38,2
"SK Amberg";890;5;12;0;42207;2108,65;25;59,23
"SK Ansbach";1239;0;38;2;41798;2964,26;16;38,28
"SK Aschaffenburg";2151;8;88;0;71002;3029,49;34;47,89
"SK Augsburg";11880;39;322;6;296582;4005,64;178;60,02
"SK Bamberg";2073;9;92;1;77373;2679,23;57;73,67
"SK Bayreuth";2214;10;84;3;74783;2960,57;78;104,3
"SK Coburg";1580;3;86;1;41072;3846,9;20;48,69
"SK Erlangen";2753;3;81;1;112528;2446,5;38;33,77
"SK Fürth";4768;22;176;0;128497;3710,59;89;69,26
"SK Hof";2150;16;67;0;45825;4691,76;95;207,31
"SK Ingolstadt";4045;2;90;0;137392;2944,13;17;12,37
"SK Kaufbeuren";1457;6;47;0;44398;3281,68;19;42,79
"SK Kempten";1546;3;33;1;69151;2235,69;13;18,8
"SK Landshut";2655;5;92;0;73411;3616,62;46;62,66
"SK Memmingen";1208;3;17;0;44100;2739,23;25;56,69
"SK München";53157;105;1058;21;1484226;3581,46;435;29,31
"SK Nürnberg";23088;86;744;17;518370;4453,96;461;88,93
"SK Passau";2654;12;103;0;52803;5026,23;55;104,16
"SK Regensburg";4190;5;61;2;153094;2736,88;37;24,17
"SK Rosenheim";2822;4;52;0;63551;4440,53;23;36,19
"SK Schwabach";1543;6;99;0;40981;3765,16;24;58,56
"SK Schweinfurt";1502;1;56;0;53426;2811,37;4;7,49
"SK Straubing";1503;-1;75;1;47791;3144,94;15;31,39
"SK Weiden i.d.OPf.";1965;6;66;1;42743;4597,24;81;189,5
"SK Würzburg";2923;17;95;1;127934;2284,77;55;42,99
