"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";264;0;17;1;133596;197,61;24;17,96
"LK Altötting";537;5;23;1;111210;482,87;113;101,61
"LK Amberg-Sulzbach";375;0;20;0;103109;363,69;46;44,61
"LK Ansbach";457;10;7;1;183949;248,44;94;51,1
"LK Aschaffenburg";440;2;22;2;174208;252,57;64;36,74
"LK Augsburg";340;3;6;2;251534;135,17;18;7,16
"LK Bad Kissingen";212;1;9;1;103218;205,39;37;35,85
"LK Bad Tölz-Wolfratshausen";388;7;7;1;127227;304,97;40;31,44
"LK Bamberg";369;3;28;1;147086;250,87;26;17,68
"LK Bayreuth";356;1;7;0;103656;343,44;67;64,64
"LK Berchtesgadener Land";254;5;9;0;105722;240,25;44;41,62
"LK Cham";373;3;14;0;127882;291,68;22;17,2
"LK Coburg";154;0;4;0;86906;177,2;18;20,71
"LK Dachau";741;0;14;0;153884;481,53;104;67,58
"LK Deggendorf";229;0;8;0;119326;191,91;33;27,66
"LK Dillingen a.d.Donau";201;1;4;0;96021;209,33;39;40,62
"LK Dingolfing-Landau";174;2;3;1;96217;180,84;12;12,47
"LK Donau-Ries";291;0;19;1;133496;217,98;32;23,97
"LK Ebersberg";400;6;2;0;142142;281,41;41;28,84
"LK Eichstätt";239;7;11;1;132341;180,59;44;33,25
"LK Erding";545;2;7;0;137660;395,9;41;29,78
"LK Erlangen-Höchstadt";191;1;6;0;136271;140,16;16;11,74
"LK Forchheim";194;1;3;1;116099;167,1;19;16,37
"LK Freising";910;7;32;0;179116;508,05;62;34,61
"LK Freyung-Grafenau";154;2;9;1;78355;196,54;18;22,97
"LK Fürstenfeldbruck";727;25;26;4;219320;331,48;65;29,64
"LK Fürth";420;9;38;1;117387;357,79;38;32,37
"LK Garmisch-Partenkirchen";242;2;11;2;88467;273,55;33;37,3
"LK Günzburg";205;1;2;0;125747;163,03;26;20,68
"LK Haßberge";135;2;2;0;84599;159,58;29;34,28
"LK Hof";336;5;18;1;95311;352,53;53;55,61
"LK Kelheim";395;0;27;0;122258;323,09;39;31,9
"LK Kitzingen";102;8;1;0;90909;112,2;18;19,8
"LK Kronach";115;2;1;0;67135;171,3;19;28,3
"LK Kulmbach";176;3;7;1;71845;244,97;16;22,27
"LK Landsberg a.Lech";306;3;9;0;120071;254,85;16;13,33
"LK Landshut";610;4;22;0;158698;384,38;73;46
"LK Lichtenfels";184;0;1;0;66838;275,29;27;40,4
"LK Lindau";236;1;5;0;81669;288,97;12;14,69
"LK Main-Spessart";149;0;5;0;126365;117,91;9;7,12
"LK Miesbach";486;2;7;0;99726;487,34;18;18,05
"LK Miltenberg";245;1;3;0;128756;190,28;16;12,43
"LK Mühldorf a.Inn";439;4;16;2;115250;380,91;54;46,85
"LK München";1166;0;20;0;348871;334,22;85;24,36
"LK Neu-Ulm";394;1;14;0;174200;226,18;64;36,74
"LK Neuburg-Schrobenhausen";223;2;9;0;96680;230,66;28;28,96
"LK Neumarkt i.d.OPf.";291;22;7;2;133561;217,88;52;38,93
"LK Neustadt a.d.Aisch-Bad Windsheim";211;0;7;0;100364;210,23;58;57,79
"LK Neustadt a.d.Waldnaab";676;-1;31;-1;94352;716,47;92;97,51
"LK Nürnberger Land";557;11;26;2;170365;326,95;74;43,44
"LK Oberallgäu";162;0;6;0;155362;104,27;10;6,44
"LK Ostallgäu";484;0;25;3;140316;344,94;39;27,79
"LK Passau";407;2;16;0;192043;211,93;61;31,76
"LK Pfaffenhofen a.d.Ilm";310;3;16;2;127151;243,8;23;18,09
"LK Regen";144;1;2;0;77656;185,43;20;25,75
"LK Regensburg";392;0;3;0;193572;202,51;39;20,15
"LK Rhön-Grabfeld";142;2;4;1;79690;178,19;22;27,61
"LK Rosenheim";1798;0;90;0;260983;688,93;245;93,88
"LK Roth";270;3;7;0;126958;212,67;17;13,39
"LK Rottal-Inn";684;3;37;0;120659;566,89;47;38,95
"LK Schwandorf";414;0;12;1;147189;281,27;59;40,08
"LK Schweinfurt";396;7;16;0;115106;344,03;50;43,44
"LK Starnberg";487;3;9;1;136092;357,85;32;23,51
"LK Straubing-Bogen";356;1;13;1;100649;353,7;57;56,63
"LK Tirschenreuth";1065;0;92;0;72504;1468,88;79;108,96
"LK Traunstein";938;34;31;1;177089;529,68;161;90,91
"LK Unterallgäu";251;1;7;0;144041;174,26;23;15,97
"LK Weilheim-Schongau";334;-2;1;0;135348;246,77;14;10,34
"LK Weißenburg-Gunzenhausen";262;0;9;0;94393;277,56;15;15,89
"LK Wunsiedel i.Fichtelgebirge";580;3;32;2;73178;792,59;41;56,03
"LK Würzburg";397;9;5;0;161834;245,31;39;24,1
"SK Amberg";60;0;3;0;41970;142,96;4;9,53
"SK Ansbach";89;0;5;1;41847;212,68;12;28,68
"SK Aschaffenburg";99;0;1;0;70527;140,37;6;8,51
"SK Augsburg";346;1;9;0;295135;117,23;45;15,25
"SK Bamberg";173;2;12;1;77592;222,96;38;48,97
"SK Bayreuth";165;0;4;0;74657;221,01;19;25,45
"SK Coburg";48;0;0;0;41249;116,37;7;16,97
"SK Erlangen";213;3;4;0;111962;190,24;27;24,12
"SK Fürth";278;8;20;0;127748;217,62;31;24,27
"SK Hof";94;0;2;0;45930;204,66;9;19,6
"SK Ingolstadt";370;13;22;1;136981;270,11;51;37,23
"SK Kaufbeuren";94;0;3;0;43893;214,16;15;34,17
"SK Kempten";101;3;7;0;68907;146,57;11;15,96
"SK Landshut";249;0;5;0;72404;343,9;26;35,91
"SK Memmingen";48;1;0;0;43837;109,5;3;6,84
"SK München";5204;98;79;9;1471508;353,65;480;32,62
"SK Nürnberg";820;-5;17;1;518365;158,19;129;24,89
"SK Passau";117;0;15;0;52469;222,99;7;13,34
"SK Regensburg";391;6;3;0;152610;256,21;39;25,56
"SK Rosenheim";348;0;13;0;63324;549,55;65;102,65
"SK Schwabach";72;0;1;0;40792;176,51;4;9,81
"SK Schweinfurt";139;2;17;0;54032;257,25;15;27,76
"SK Straubing";304;4;23;1;47794;636,06;69;144,37
"SK Weiden i.d.OPf.";254;2;5;0;42520;597,37;48;112,89
"SK Würzburg";455;2;45;0;127880;355,8;27;21,11
