"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";406;1;20;0;133596;303,9;1;0,75
"LK Altötting";636;0;55;0;111210;571,89;10;8,99
"LK Amberg-Sulzbach";498;1;54;0;103109;482,98;2;1,94
"LK Ansbach";608;0;28;0;183949;330,53;1;0,54
"LK Aschaffenburg";594;0;42;0;174208;340,97;7;4,02
"LK Augsburg";464;0;11;0;251534;184,47;21;8,35
"LK Bad Kissingen";265;-1;18;0;103218;256,74;2;1,94
"LK Bad Tölz-Wolfratshausen";521;0;10;0;127227;409,5;2;1,57
"LK Bamberg";440;0;36;0;147086;299,14;4;2,72
"LK Bayreuth";433;0;28;0;103656;417,73;1;0,96
"LK Berchtesgadener Land";362;3;25;0;105722;342,41;5;4,73
"LK Cham";435;2;21;0;127882;340,16;3;2,35
"LK Coburg";408;0;29;0;86906;469,47;2;2,3
"LK Dachau";989;1;31;0;153884;642,69;11;7,15
"LK Deggendorf";341;0;15;0;119326;285,77;2;1,68
"LK Dillingen a.d.Donau";285;3;29;0;96021;296,81;7;7,29
"LK Dingolfing-Landau";784;78;10;0;96217;814,82;160;166,29
"LK Donau-Ries";378;0;23;0;133496;283,15;5;3,75
"LK Ebersberg";541;2;5;0;142142;380,61;4;2,81
"LK Eichstätt";321;5;20;0;132341;242,56;6;4,53
"LK Erding";722;1;11;0;137660;524,48;13;9,44
"LK Erlangen-Höchstadt";294;1;11;0;136271;215,75;7;5,14
"LK Forchheim";230;5;4;0;116099;198,11;16;13,78
"LK Freising";1034;6;46;0;179116;577,28;15;8,37
"LK Freyung-Grafenau";196;0;12;0;78355;250,14;0;0
"LK Fürstenfeldbruck";986;3;36;0;219320;449,57;11;5,02
"LK Fürth";513;2;58;0;117387;437,02;2;1,7
"LK Garmisch-Partenkirchen";304;0;18;0;88467;343,63;1;1,13
"LK Günzburg";259;3;4;0;125747;205,97;5;3,98
"LK Haßberge";179;0;6;0;84599;211,59;2;2,36
"LK Hof";479;0;32;0;95311;502,57;1;1,05
"LK Kelheim";506;1;35;0;122258;413,88;8;6,54
"LK Kitzingen";198;0;3;0;90909;217,8;0;0
"LK Kronach";175;0;3;0;67135;260,67;1;1,49
"LK Kulmbach";249;0;11;0;71845;346,58;1;1,39
"LK Landsberg a.Lech";380;2;10;0;120071;316,48;2;1,67
"LK Landshut";724;1;31;0;158698;456,21;6;3,78
"LK Lichtenfels";323;0;17;0;66838;483,26;6;8,98
"LK Lindau";254;1;8;0;81669;311,01;1;1,22
"LK Main-Spessart";165;0;6;0;126365;130,57;4;3,17
"LK Miesbach";617;0;11;0;99726;618,7;9;9,02
"LK Miltenberg";339;1;5;0;128756;263,29;7;5,44
"LK Mühldorf a.Inn";523;3;27;0;115250;453,8;9;7,81
"LK München";1552;0;91;0;348871;444,86;21;6,02
"LK Neu-Ulm";482;1;26;0;174200;276,69;7;4,02
"LK Neuburg-Schrobenhausen";341;1;18;0;96680;352,71;7;7,24
"LK Neumarkt i.d.OPf.";407;0;17;0;133561;304,73;2;1,5
"LK Neustadt a.d.Aisch-Bad Windsheim";261;1;6;0;100364;260,05;1;1
"LK Neustadt a.d.Waldnaab";846;0;73;0;94352;896,64;3;3,18
"LK Nürnberger Land";672;2;44;0;170365;394,45;7;4,11
"LK Oberallgäu";211;1;7;0;155362;135,81;1;0,64
"LK Ostallgäu";540;2;39;0;140316;384,85;6;4,28
"LK Passau";639;0;31;0;192043;332,74;1;0,52
"LK Pfaffenhofen a.d.Ilm";392;0;21;0;127151;308,29;2;1,57
"LK Regen";200;0;12;0;77656;257,55;0;0
