"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4860;1;91;0;134655;3609,22;161;119,56
"LK Altötting";5656;13;205;2;111516;5071,92;229;205,35
"LK Amberg-Sulzbach";4605;2;150;0;103049;4468,75;80;77,63
"LK Ansbach";7773;4;168;3;184591;4210,93;283;153,31
"LK Aschaffenburg";7567;3;196;0;174200;4343,86;205;117,68
"LK Augsburg";10574;32;202;0;253468;4171,73;409;161,36
"LK Bad Kissingen";3335;4;94;0;103235;3230,49;141;136,58
"LK Bad Tölz-Wolfratshausen";4722;16;72;1;127917;3691,46;197;154,01
"LK Bamberg";5053;-4;134;0;147163;3433,61;216;146,78
"LK Bayreuth";4741;1;155;0;103664;4573,43;105;101,29
"LK Berchtesgadener Land";5565;3;99;0;105929;5253,52;145;136,88
"LK Cham";6755;-2;171;-1;127998;5277,43;232;181,25
"LK Coburg";4294;6;150;1;86747;4950,03;227;261,68
"LK Dachau";7839;12;135;0;154899;5060,72;205;132,34
"LK Deggendorf";6435;1;146;3;119478;5385,93;263;220,12
"LK Dillingen a.d.Donau";3326;1;107;0;96562;3444,42;109;112,88
"LK Dingolfing-Landau";5266;29;85;0;96683;5446,67;245;253,41
"LK Donau-Ries";5479;2;154;0;133783;4095,44;204;152,49
"LK Ebersberg";5956;14;174;0;143649;4146,22;192;133,66
"LK Eichstätt";4749;2;79;0;132881;3573,87;146;109,87
"LK Erding";6609;8;109;0;138182;4782,82;150;108,55
"LK Erlangen-Höchstadt";5071;6;124;1;137262;3694,39;170;123,85
"LK Forchheim";4499;9;110;1;116203;3871,67;124;106,71
"LK Freising";7886;-6;122;0;180007;4380,94;266;147,77
"LK Freyung-Grafenau";4642;14;118;0;78362;5923,79;92;117,4
"LK Fürstenfeldbruck";9218;26;133;1;219311;4203,16;263;119,92
"LK Fürth";4944;5;202;0;117853;4195,06;127;107,76
"LK Garmisch-Partenkirchen";3363;2;87;0;88424;3803,27;85;96,13
"LK Günzburg";6010;16;103;0;127027;4731,28;252;198,38
"LK Haßberge";3799;3;85;1;84384;4502,04;115;136,28
"LK Hof";6090;6;145;1;94801;6423,98;176;185,65
"LK Kelheim";5466;37;105;0;123058;4441,81;222;180,4
"LK Kitzingen";2960;-3;83;0;91155;3247,22;79;86,67
"LK Kronach";3819;0;88;0;66743;5721,95;139;208,26
"LK Kulmbach";3922;4;111;0;71566;5480,26;82;114,58
"LK Landsberg a.Lech";3870;15;64;0;120302;3216,9;80;66,5
"LK Landshut";7408;9;164;1;159895;4633,04;352;220,14
"LK Lichtenfels";3257;5;78;0;66776;4877,5;138;206,66
"LK Lindau";3184;24;62;0;81981;3883,83;69;84,17
"LK Main-Spessart";4423;1;205;0;126158;3505,92;117;92,74
"LK Miesbach";4106;6;76;0;100010;4105,59;130;129,99
"LK Miltenberg";5473;16;121;0;128743;4251,1;229;177,87
"LK Mühldorf a.Inn";6642;3;143;1;115872;5732,19;235;202,81
"LK München";14550;27;287;1;350473;4151,53;365;104,14
"LK Neu-Ulm";6685;11;111;0;175204;3815,55;321;183,21
"LK Neuburg-Schrobenhausen";3875;1;73;1;97303;3982,41;96;98,66
"LK Neumarkt i.d.OPf.";5945;10;119;1;134573;4417,68;280;208,07
"LK Neustadt a.d.Aisch-Bad Windsheim";4084;20;98;0;101014;4043;169;167,3
"LK Neustadt a.d.Waldnaab";5104;1;162;0;94450;5403,92;58;61,41
"LK Nürnberger Land";6823;9;171;0;170792;3994,92;180;105,39
"LK Oberallgäu";5569;9;75;0;156008;3569,69;172;110,25
"LK Ostallgäu";6614;26;121;0;141182;4684,73;227;160,79
"LK Passau";12422;1;354;0;192656;6447,76;216;112,12
"LK Pfaffenhofen a.d.Ilm";5332;10;155;0;128227;4158,25;160;124,78
"LK Regen";5300;0;160;0;77410;6846,66;55;71,05
"LK Regensburg";7570;3;178;2;194070;3900,65;269;138,61
"LK Rhön-Grabfeld";3241;1;84;3;79635;4069,82;109;136,87
"LK Rosenheim";13095;21;449;0;261330;5010,91;257;98,34
"LK Roth";5395;11;165;0;126749;4256,44;150;118,34
"LK Rottal-Inn";6909;1;165;0;121502;5686,33;292;240,33
"LK Schwandorf";7872;8;151;0;147872;5323,52;164;110,91
"LK Schweinfurt";4620;16;124;2;115445;4001,91;233;201,83
"LK Starnberg";4849;4;111;0;136667;3548,04;82;60
"LK Straubing-Bogen";4999;1;135;0;101120;4943,63;153;151,31
"LK Tirschenreuth";5231;-3;263;1;72046;7260,64;51;70,79
"LK Traunstein";10408;13;205;0;177319;5869,65;394;222,2
"LK Unterallgäu";6299;20;133;2;145341;4333,95;305;209,85
"LK Weilheim-Schongau";4607;8;73;2;135478;3400,55;171;126,22
"LK Weißenburg-Gunzenhausen";3628;1;113;0;94734;3829,67;94;99,23
"LK Wunsiedel i.Fichtelgebirge";4917;6;192;0;72655;6767,6;80;110,11
"LK Würzburg";4125;1;68;0;162302;2541,56;96;59,15
"SK Amberg";1660;-1;20;0;42207;3933;49;116,09
"SK Ansbach";1693;0;44;0;41798;4050,43;51;122,02
"SK Aschaffenburg";3103;2;106;0;71002;4370,3;141;198,59
"SK Augsburg";16474;66;381;0;296582;5554,62;570;192,19
