"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3506;11;83;0;134655;2603,69;30;22,28
"LK Altötting";3989;5;162;0;111516;3577,07;143;128,23
"LK Amberg-Sulzbach";3115;2;111;0;103049;3022,83;193;187,29
"LK Ansbach";5008;9;136;4;184591;2713,03;168;91,01
"LK Aschaffenburg";5758;8;187;3;174200;3305,4;67;38,46
"LK Augsburg";7680;16;170;0;253468;3029,97;119;46,95
"LK Bad Kissingen";2296;1;81;0;103235;2224,05;44;42,62
"LK Bad Tölz-Wolfratshausen";3545;6;58;0;127917;2771,33;54;42,21
"LK Bamberg";3773;-5;114;2;147163;2563,82;87;59,12
"LK Bayreuth";3429;1;127;0;103664;3307,8;120;115,76
"LK Berchtesgadener Land";4386;6;95;0;105929;4140,51;117;110,45
"LK Cham";3948;4;118;1;127998;3084,42;186;145,31
"LK Coburg";3308;3;140;0;86747;3813,39;37;42,65
"LK Dachau";5782;7;127;0;154899;3732,75;53;34,22
"LK Deggendorf";4371;3;120;0;119478;3658,41;77;64,45
"LK Dillingen a.d.Donau";2547;4;97;1;96562;2637,68;31;32,1
"LK Dingolfing-Landau";3328;6;73;1;96683;3442,18;78;80,68
"LK Donau-Ries";3617;1;140;1;133783;2703,63;17;12,71
"LK Ebersberg";4762;4;162;0;143649;3315,02;72;50,12
"LK Eichstätt";3393;1;70;0;132881;2553,41;51;38,38
"LK Erding";5029;0;90;0;138182;3639,4;28;20,26
"LK Erlangen-Höchstadt";3652;7;110;1;137262;2660,61;94;68,48
"LK Forchheim";3384;10;95;0;116203;2912,15;103;88,64
"LK Freising";5734;-3;108;0;180007;3185,43;128;71,11
"LK Freyung-Grafenau";3529;5;104;3;78362;4503,46;82;104,64
"LK Fürstenfeldbruck";7109;41;120;0;219311;3241,52;160;72,96
"LK Fürth";3799;8;176;1;117853;3223,51;96;81,46
"LK Garmisch-Partenkirchen";2538;5;79;0;88424;2870,26;43;48,63
"LK Günzburg";4371;3;94;0;127027;3441;60;47,23
"LK Haßberge";2435;2;68;0;84384;2885,62;27;32
"LK Hof";3951;3;114;0;94801;4167,68;129;136,07
"LK Kelheim";3226;7;83;1;123058;2621,53;63;51,2
"LK Kitzingen";2224;1;77;0;91155;2439,8;55;60,34
"LK Kronach";2248;1;62;2;66743;3368,14;58;86,9
"LK Kulmbach";2386;1;95;2;71566;3333,99;157;219,38
"LK Landsberg a.Lech";2987;3;49;0;120302;2482,92;49;40,73
"LK Landshut";5095;-1;149;1;159895;3186,47;67;41,9
"LK Lichtenfels";2228;6;57;1;66776;3336,53;78;116,81
"LK Lindau";2341;6;57;0;81981;2855,54;51;62,21
"LK Main-Spessart";3193;2;186;1;126158;2530,95;39;30,91
"LK Miesbach";3184;1;57;0;100010;3183,68;59;58,99
"LK Miltenberg";4236;-1;111;0;128743;3290,28;65;50,49
"LK Mühldorf a.Inn";4647;7;123;1;115872;4010,46;126;108,74
"LK München";11310;15;251;0;350473;3227,07;183;52,22
"LK Neu-Ulm";4897;4;104;0;175204;2795,03;94;53,65
"LK Neuburg-Schrobenhausen";2717;1;63;0;97303;2792,31;26;26,72
"LK Neumarkt i.d.OPf.";4145;-1;109;0;134573;3080,11;88;65,39
"LK Neustadt a.d.Aisch-Bad Windsheim";2759;9;76;2;101014;2731,3;102;100,98
"LK Neustadt a.d.Waldnaab";4055;4;145;1;94450;4293,28;149;157,76
"LK Nürnberger Land";4912;8;154;0;170792;2876,01;100;58,55
"LK Oberallgäu";3768;11;56;0;156008;2415,26;88;56,41
"LK Ostallgäu";3908;11;104;0;141182;2768,06;61;43,21
"LK Passau";10039;1;327;0;192656;5210,84;217;112,64
"LK Pfaffenhofen a.d.Ilm";3813;-1;146;0;128227;2973,63;61;47,57
"LK Regen";4275;4;153;0;77410;5522,54;113;145,98
"LK Regensburg";5049;22;140;0;194070;2601,64;109;56,17
"LK Rhön-Grabfeld";2130;0;66;0;79635;2674,7;34;42,69
"LK Rosenheim";10714;4;421;0;261330;4099,8;247;94,52
"LK Roth";3992;5;157;3;126749;3149,53;65;51,28
"LK Rottal-Inn";5253;3;150;0;121502;4323,39;79;65,02
"LK Schwandorf";5026;14;115;1;147872;3398,89;254;171,77
"LK Schweinfurt";3358;6;112;0;115445;2908,74;48;41,58
"LK Starnberg";3750;5;94;0;136667;2743,9;38;27,8
"LK Straubing-Bogen";3454;10;120;0;101120;3415,74;65;64,28
"LK Tirschenreuth";4348;8;218;2;72046;6035,03;169;234,57
"LK Traunstein";7513;1;192;0;177319;4237;105;59,22
"LK Unterallgäu";4084;-6;115;0;145341;2809,94;54;37,15
"LK Weilheim-Schongau";3257;3;52;0;135478;2404,08;55;40,6
"LK Weißenburg-Gunzenhausen";2616;-4;102;1;94734;2761,42;17;17,94
"LK Wunsiedel i.Fichtelgebirge";3739;30;162;1;72655;5146,24;228;313,81
"LK Würzburg";3040;11;58;0;162302;1873,05;65;40,05
"SK Amberg";953;0;13;0;42207;2257,92;38;90,03
"SK Ansbach";1269;1;40;1;41798;3036,03;23;55,03
"SK Aschaffenburg";2237;7;94;2;71002;3150,62;64;90,14
"SK Augsburg";12102;10;331;2;296582;4080,49;156;52,6
"SK Bamberg";2158;4;93;-1;77373;2789,09;55;71,08
"SK Bayreuth";2314;1;91;1;74783;3094,29;64;85,58
"SK Coburg";1622;0;86;0;41072;3949,16;22;53,56
"SK Erlangen";2832;5;83;0;112528;2516,71;51;45,32
"SK Fürth";4887;8;178;0;128497;3803,2;96;74,71
"SK Hof";2306;1;71;1;45825;5032,19;114;248,77
"SK Ingolstadt";4095;1;91;0;137392;2980,52;38;27,66
"SK Kaufbeuren";1464;0;47;0;44398;3297,45;4;9,01
"SK Kempten";1577;3;33;0;69151;2280,52;19;27,48
"SK Landshut";2707;0;93;0;73411;3687,46;35;47,68
"SK Memmingen";1235;12;18;1;44100;2800,45;24;54,42
"SK München";53962;39;1080;3;1484226;3635,7;571;38,47
"SK Nürnberg";23779;32;773;0;518370;4587,26;505;97,42
"SK Passau";2709;0;106;0;52803;5130,39;42;79,54
"SK Regensburg";4289;15;61;0;153094;2801,55;85;55,52
"SK Rosenheim";2883;0;53;0;63551;4536,51;36;56,65
"SK Schwabach";1575;-2;100;0;40981;3843,24;20;48,8
"SK Schweinfurt";1514;1;59;0;53426;2833,83;7;13,1
"SK Straubing";1528;1;77;0;47791;3197,25;19;39,76
"SK Weiden i.d.OPf.";2131;1;68;0;42743;4985,61;106;247,99
"SK Würzburg";3006;4;98;1;127934;2349,65;59;46,12
