"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";5626;5233;0;236;11095
"'10-19";11274;10668;0;306;22248
"20-29";19736;17812;1;546;38095
"30-39";15821;14429;1;514;30765
"40-49";14632;15560;4;448;30644
"50-59";17326;17011;2;313;34652
"60-69";8741;7981;3;149;16874
"70-79";5894;5955;1;73;11923
"80-89";3995;6868;0;48;10911
"90-99";708;2343;0;15;3066
"100+";14;63;0;1;78
"Unbekannt";71;56;0;182;309
"Gesamt";103838;103979;12;2831;210660
