"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5244;0;101;0;134655;3894,4;20;14,85
"LK Altötting";6079;1;210;0;111516;5451,24;2;1,79
"LK Amberg-Sulzbach";4863;2;160;0;103049;4719,11;9;8,73
"LK Ansbach";8435;0;197;0;184591;4569,56;7;3,79
"LK Aschaffenburg";8061;2;213;0;174200;4627,44;23;13,2
"LK Augsburg";11535;1;233;0;253468;4550,87;26;10,26
"LK Bad Kissingen";3651;0;104;0;103235;3536,59;4;3,87
"LK Bad Tölz-Wolfratshausen";5149;9;79;0;127917;4025,27;17;13,29
"LK Bamberg";5691;5;145;0;147163;3867,14;19;12,91
"LK Bayreuth";4940;1;163;0;103664;4765,4;3;2,89
"LK Berchtesgadener Land";6124;13;102;0;105929;5781,23;61;57,59
"LK Cham";7152;1;182;0;127998;5587,59;14;10,94
"LK Coburg";4899;4;161;0;86747;5647,46;9;10,37
"LK Dachau";8296;6;143;0;154899;5355,75;29;18,72
"LK Deggendorf";7039;4;160;0;119478;5891,46;12;10,04
"LK Dillingen a.d.Donau";3850;3;115;0;96562;3987,08;33;34,17
"LK Dingolfing-Landau";5856;4;99;0;96683;6056,91;13;13,45
"LK Donau-Ries";6049;1;165;0;133783;4521,5;24;17,94
"LK Ebersberg";6416;4;181;0;143649;4466,44;13;9,05
"LK Eichstätt";5105;4;86;0;132881;3841,78;11;8,28
"LK Erding";7015;6;118;0;138182;5076,64;17;12,3
"LK Erlangen-Höchstadt";5453;5;130;0;137262;3972,69;15;10,93
"LK Forchheim";4833;5;113;0;116203;4159,1;12;10,33
"LK Freising";8310;0;130;0;180007;4616,49;39;21,67
"LK Freyung-Grafenau";4932;0;128;0;78362;6293,87;11;14,04
"LK Fürstenfeldbruck";9814;6;140;0;219311;4474,92;31;14,14
"LK Fürth";5400;0;209;0;117853;4581,98;10;8,49
"LK Garmisch-Partenkirchen";3663;0;87;0;88424;4142,54;3;3,39
"LK Günzburg";6964;2;110;0;127027;5482,3;10;7,87
"LK Haßberge";4095;4;87;0;84384;4852,82;9;10,67
"LK Hof";6412;1;157;0;94801;6763,64;3;3,16
"LK Kelheim";5950;5;110;0;123058;4835,12;7;5,69
"LK Kitzingen";3326;6;87;0;91155;3648,73;21;23,04
"LK Kronach";4235;0;96;0;66743;6345,23;1;1,5
"LK Kulmbach";4090;0;117;0;71566;5715;2;2,79
"LK Landsberg a.Lech";4143;6;71;0;120302;3443,83;23;19,12
"LK Landshut";8062;5;169;0;159895;5042,06;14;8,76
"LK Lichtenfels";3592;0;85;0;66776;5379,18;0;0
"LK Lindau";3462;2;63;0;81981;4222,93;7;8,54
"LK Main-Spessart";4780;2;215;0;126158;3788,9;5;3,96
"LK Miesbach";4624;5;82;0;100010;4623,54;17;17
"LK Miltenberg";6036;10;129;0;128743;4688,41;25;19,42
"LK Mühldorf a.Inn";6995;1;155;0;115872;6036,83;5;4,32
"LK München";15517;-8;294;0;350473;4427,45;58;16,55
"LK Neu-Ulm";7811;10;121;0;175204;4458,23;28;15,98
"LK Neuburg-Schrobenhausen";4212;1;81;1;97303;4328,75;6;6,17
"LK Neumarkt i.d.OPf.";6579;0;142;0;134573;4888,8;3;2,23
"LK Neustadt a.d.Aisch-Bad Windsheim";4402;4;107;0;101014;4357,81;10;9,9
"LK Neustadt a.d.Waldnaab";5264;1;188;0;94450;5573,32;4;4,24
"LK Nürnberger Land";7474;0;186;0;170792;4376,08;6;3,51
"LK Oberallgäu";5999;2;90;0;156008;3845,32;28;17,95
"LK Ostallgäu";7178;1;134;0;141182;5084,22;7;4,96
"LK Passau";12954;-2;372;1;192656;6723,9;7;3,63
"LK Pfaffenhofen a.d.Ilm";5688;1;159;0;128227;4435,88;17;13,26
"LK Regen";5546;0;163;0;77410;7164,45;11;14,21
"LK Regensburg";8379;4;208;0;194070;4317,51;26;13,4
"LK Rhön-Grabfeld";3562;1;89;0;79635;4472,91;3;3,77
"LK Rosenheim";14009;9;463;1;261330;5360,66;42;16,07
"LK Roth";5704;0;174;0;126749;4500,23;4;3,16
"LK Rottal-Inn";7577;5;182;0;121502;6236,11;14;11,52
"LK Schwandorf";8464;26;157;0;147872;5723,87;41;27,73
"LK Schweinfurt";5160;1;139;0;115445;4469,66;4;3,46
"LK Starnberg";5191;5;113;0;136667;3798,28;32;23,41
"LK Straubing-Bogen";5393;4;141;0;101120;5333,27;12;11,87
"LK Tirschenreuth";5319;0;265;0;72046;7382,78;2;2,78
"LK Traunstein";11151;6;217;0;177319;6288,67;22;12,41
"LK Unterallgäu";7321;7;169;0;145341;5037,12;16;11,01
"LK Weilheim-Schongau";5186;0;84;0;135478;3827,93;7;5,17
"LK Weißenburg-Gunzenhausen";3930;1;118;0;94734;4148,46;2;2,11
"LK Wunsiedel i.Fichtelgebirge";5038;2;198;0;72655;6934,14;5;6,88
"LK Würzburg";4487;2;73;0;162302;2764,6;10;6,16
"SK Amberg";1777;1;24;0;42207;4210,2;10;23,69
"SK Ansbach";1881;0;45;0;41798;4500,22;3;7,18
"SK Aschaffenburg";3518;1;115;0;71002;4954,79;8;11,27
"SK Augsburg";18180;26;405;0;296582;6129,84;66;22,25
"SK Bamberg";3179;4;108;0;77373;4108,67;23;29,73
"SK Bayreuth";3485;4;109;0;74783;4660,15;5;6,69
"SK Coburg";2408;1;92;0;41072;5862,87;4;9,74
"SK Erlangen";4038;3;95;0;112528;3588,44;14;12,44
"SK Fürth";7768;1;225;0;128497;6045,28;8;6,23
