"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3708;16;88;0;134655;2753,7;116;86,15
"LK Altötting";4315;15;187;0;111516;3869,4;105;94,16
"LK Amberg-Sulzbach";3650;28;130;0;103049;3542;237;229,99
"LK Ansbach";5505;13;151;0;184591;2982,27;167;90,47
"LK Aschaffenburg";6161;30;188;1;174200;3536,74;154;88,4
"LK Augsburg";8188;23;178;0;253468;3230,39;212;83,64
"LK Bad Kissingen";2543;24;82;0;103235;2463,31;91;88,15
"LK Bad Tölz-Wolfratshausen";3727;15;59;0;127917;2913,61;82;64,1
"LK Bamberg";3972;11;124;0;147163;2699,05;66;44,85
"LK Bayreuth";3779;13;138;0;103664;3645,43;113;109,01
"LK Berchtesgadener Land";4739;13;97;0;105929;4473,75;156;147,27
"LK Cham";4715;62;127;1;127998;3683,65;347;271,1
"LK Coburg";3442;9;142;0;86747;3967,86;50;57,64
"LK Dachau";6158;43;127;0;154899;3975,49;194;125,24
"LK Deggendorf";4756;17;126;0;119478;3980,65;137;114,67
"LK Dillingen a.d.Donau";2651;4;101;0;96562;2745,39;38;39,35
"LK Dingolfing-Landau";3622;0;76;0;96683;3746,26;101;104,47
"LK Donau-Ries";3874;0;142;0;133783;2895,73;163;121,84
"LK Ebersberg";5023;11;170;0;143649;3496,72;119;82,84
"LK Eichstätt";3552;28;70;0;132881;2673,07;108;81,28
"LK Erding";5395;0;103;0;138182;3904,27;107;77,43
"LK Erlangen-Höchstadt";3991;23;113;0;137262;2907,58;147;107,09
"LK Forchheim";3705;18;99;0;116203;3188,39;109;93,8
"LK Freising";6135;35;114;0;180007;3408,2;218;121,11
"LK Freyung-Grafenau";3845;21;108;0;78362;4906,71;98;125,06
"LK Fürstenfeldbruck";7495;28;120;0;219311;3417,52;158;72,04
"LK Fürth";4096;29;182;0;117853;3475,52;115;97,58
"LK Garmisch-Partenkirchen";2719;23;80;0;88424;3074,96;98;110,83
"LK Günzburg";4581;14;95;0;127027;3606,32;111;87,38
"LK Haßberge";2615;18;70;0;84384;3098,93;103;122,06
"LK Hof";4381;27;116;0;94801;4621,26;203;214,13
"LK Kelheim";3561;8;83;0;123058;2893,76;155;125,96
"LK Kitzingen";2292;8;81;0;91155;2514,4;44;48,27
"LK Kronach";2630;23;78;0;66743;3940,49;152;227,74
"LK Kulmbach";2946;7;97;0;71566;4116,48;190;265,49
"LK Landsberg a.Lech";3131;2;58;0;120302;2602,62;41;34,08
"LK Landshut";5533;23;153;0;159895;3460,4;213;133,21
"LK Lichtenfels";2428;26;64;0;66776;3636,04;85;127,29
"LK Lindau";2555;11;57;0;81981;3116,58;90;109,78
"LK Main-Spessart";3590;20;186;0;126158;2845,64;146;115,73
"LK Miesbach";3357;6;60;0;100010;3356,66;49;49
"LK Miltenberg";4519;25;113;0;128743;3510,09;107;83,11
"LK Mühldorf a.Inn";4980;14;128;0;115872;4297,85;120;103,56
"LK München";11955;54;272;0;350473;3411,1;269;76,75
"LK Neu-Ulm";5113;22;105;0;175204;2918,31;74;42,24
"LK Neuburg-Schrobenhausen";2911;0;64;0;97303;2991,69;82;84,27
"LK Neumarkt i.d.OPf.";4443;12;109;0;134573;3301,55;115;85,46
"LK Neustadt a.d.Aisch-Bad Windsheim";2987;13;84;0;101014;2957,02;54;53,46
"LK Neustadt a.d.Waldnaab";4446;11;151;0;94450;4707,25;112;118,58
"LK Nürnberger Land";5312;51;159;1;170792;3110,22;177;103,63
"LK Oberallgäu";4108;21;57;0;156008;2633,2;172;110,25
"LK Ostallgäu";4401;33;106;0;141182;3117,25;236;167,16
"LK Passau";10728;37;338;0;192656;5568,47;223;115,75
"LK Pfaffenhofen a.d.Ilm";4090;23;147;0;128227;3189,66;145;113,08
"LK Regen";4504;7;153;0;77410;5818,37;64;82,68
"LK Regensburg";5472;32;161;0;194070;2819,6;213;109,75
"LK Rhön-Grabfeld";2329;16;68;0;79635;2924,59;88;110,5
"LK Rosenheim";11378;33;425;0;261330;4353,88;290;110,97
"LK Roth";4267;0;161;0;126749;3366,5;124;97,83
"LK Rottal-Inn";5513;10;157;0;121502;4537,37;97;79,83
"LK Schwandorf";6094;57;122;0;147872;4121,13;435;294,17
"LK Schweinfurt";3524;0;113;0;115445;3052,54;54;46,78
"LK Starnberg";3965;20;101;0;136667;2901,21;101;73,9
"LK Straubing-Bogen";3860;24;123;0;101120;3817,25;183;180,97
"LK Tirschenreuth";4773;31;244;0;72046;6624,93;144;199,87
"LK Traunstein";8081;53;194;0;177319;4557,32;274;154,52
"LK Unterallgäu";4529;19;117;0;145341;3116,12;189;130,04
"LK Weilheim-Schongau";3551;5;55;0;135478;2621,09;99;73,07
"LK Weißenburg-Gunzenhausen";2753;16;105;0;94734;2906,03;84;88,67
"LK Wunsiedel i.Fichtelgebirge";4236;27;180;1;72655;5830,29;164;225,72
"LK Würzburg";3253;13;60;0;162302;2004,29;100;61,61
"SK Amberg";1219;18;18;0;42207;2888,15;121;286,68
"SK Ansbach";1361;3;41;0;41798;3256,14;23;55,03
"SK Aschaffenburg";2452;10;95;0;71002;3453,42;60;84,5
"SK Augsburg";12823;40;347;1;296582;4323,59;339;114,3
"SK Bamberg";2290;10;97;0;77373;2959,69;45;58,16
"SK Bayreuth";2532;22;98;0;74783;3385,8;79;105,64
"SK Coburg";1690;5;86;0;41072;4114,73;31;75,48
"SK Erlangen";3020;10;88;0;112528;2683,78;74;65,76
"SK Fürth";5363;59;181;0;128497;4173,64;200;155,65
"SK Hof";2706;26;82;0;45825;5905,07;135;294,6
"SK Ingolstadt";4320;24;92;0;137392;3144,29;130;94,62
"SK Kaufbeuren";1582;13;48;0;44398;3563,22;57;128,38
"SK Kempten";1691;4;34;0;69151;2445,37;57;82,43
"SK Landshut";2941;19;96;0;73411;4006,21;102;138,94
"SK Memmingen";1297;2;21;1;44100;2941,04;22;49,89
"SK München";56938;229;1099;0;1484226;3836,21;1246;83,95
"SK Nürnberg";25509;117;822;0;518370;4921;725;139,86
"SK Passau";2935;12;108;0;52803;5558,4;79;149,61
"SK Regensburg";4915;60;65;0;153094;3210,45;268;175,06
"SK Rosenheim";3161;10;53;0;63551;4973,96;108;169,94
"SK Schwabach";1669;0;100;0;40981;4072,62;34;82,97
"SK Schweinfurt";1685;3;61;0;53426;3153,9;84;157,23
"SK Straubing";1678;9;77;0;47791;3511,12;58;121,36
"SK Weiden i.d.OPf.";2348;13;70;0;42743;5493,3;65;152,07
"SK Würzburg";3231;21;100;0;127934;2525,52;98;76,6
