"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";394;0;20;0;133596;294,92;4;2,99
"LK Altötting";607;1;53;0;111210;545,81;2;1,8
"LK Amberg-Sulzbach";496;0;54;0;103109;481,04;0;0
"LK Ansbach";605;0;28;0;183949;328,9;0;0
"LK Aschaffenburg";550;0;42;0;174208;315,71;6;3,44
"LK Augsburg";412;1;10;0;251534;163,79;17;6,76
"LK Bad Kissingen";257;0;18;0;103218;248,99;0;0
"LK Bad Tölz-Wolfratshausen";492;1;10;0;127227;386,71;34;26,72
"LK Bamberg";431;0;36;0;147086;293,03;0;0
"LK Bayreuth";429;0;28;0;103656;413,87;0;0
"LK Berchtesgadener Land";325;0;25;0;105722;307,41;2;1,89
"LK Cham";431;0;21;0;127882;337,03;0;0
"LK Coburg";392;9;30;0;86906;451,06;14;16,11
"LK Dachau";943;6;30;0;153884;612,8;7;4,55
"LK Deggendorf";331;0;15;0;119326;277,39;1;0,84
"LK Dillingen a.d.Donau";267;0;29;0;96021;278,06;1;1,04
"LK Dingolfing-Landau";262;1;10;0;96217;272,3;11;11,43
"LK Donau-Ries";359;0;23;0;133496;268,92;2;1,5
"LK Ebersberg";525;2;5;0;142142;369,35;5;3,52
"LK Eichstätt";305;0;19;0;132341;230,47;0;0
"LK Erding";678;2;11;0;137660;492,52;10;7,26
"LK Erlangen-Höchstadt";256;1;11;0;136271;187,86;3;2,2
"LK Forchheim";208;0;4;0;116099;179,16;0;0
"LK Freising";979;0;44;0;179116;546,57;3;1,67
"LK Freyung-Grafenau";196;0;12;0;78355;250,14;0;0
"LK Fürstenfeldbruck";943;6;36;0;219320;429,97;16;7,3
"LK Fürth";497;2;58;0;117387;423,39;3;2,56
"LK Garmisch-Partenkirchen";296;0;18;0;88467;334,59;2;2,26
"LK Günzburg";240;1;4;0;125747;190,86;2;1,59
"LK Haßberge";171;0;6;0;84599;202,13;4;4,73
"LK Hof";427;1;32;0;95311;448,01;1;1,05
"LK Kelheim";471;1;35;0;122258;385,25;8;6,54
"LK Kitzingen";195;1;3;0;90909;214,5;1;1,1
"LK Kronach";171;0;3;0;67135;254,71;2;2,98
"LK Kulmbach";246;0;11;0;71845;342,4;0;0
"LK Landsberg a.Lech";373;0;10;0;120071;310,65;1;0,83
"LK Landshut";696;1;31;0;158698;438,57;11;6,93
"LK Lichtenfels";308;3;17;0;66838;460,82;4;5,98
"LK Lindau";245;0;8;0;81669;299,99;1;1,22
"LK Main-Spessart";158;0;6;0;126365;125,03;0;0
"LK Miesbach";594;0;11;0;99726;595,63;2;2,01
"LK Miltenberg";311;0;5;0;128756;241,54;3;2,33
"LK Mühldorf a.Inn";506;1;27;0;115250;439,05;7;6,07
"LK München";1483;1;91;0;348871;425,09;15;4,3
"LK Neu-Ulm";453;0;26;0;174200;260,05;11;6,31
"LK Neuburg-Schrobenhausen";332;0;18;0;96680;343,4;1;1,03
"LK Neumarkt i.d.OPf.";396;1;17;0;133561;296,49;1;0,75
"LK Neustadt a.d.Aisch-Bad Windsheim";255;0;6;0;100364;254,08;2;1,99
"LK Neustadt a.d.Waldnaab";841;1;73;0;94352;891,34;3;3,18
"LK Nürnberger Land";640;0;44;0;170365;375,66;1;0,59
"LK Oberallgäu";194;0;7;0;155362;124,87;3;1,93
"LK Ostallgäu";525;0;39;0;140316;374,16;4;2,85
"LK Passau";619;0;29;0;192043;322,32;10;5,21
"LK Pfaffenhofen a.d.Ilm";387;0;21;0;127151;304,36;3;2,36
"LK Regen";196;0;11;0;77656;252,4;0;0
"LK Regensburg";497;2;15;0;193572;256,75;5;2,58
"LK Rhön-Grabfeld";200;0;8;0;79690;250,97;1;1,25
"LK Rosenheim";2310;1;199;0;260983;885,12;5;1,92
"LK Roth";287;1;7;0;126958;226,06;1;0,79
"LK Rottal-Inn";736;0;48;0;120659;609,98;1;0,83
"LK Schwandorf";508;0;20;0;147189;345,13;1;0,68
"LK Schweinfurt";528;4;25;0;115106;458,71;1;0,87
"LK Starnberg";593;0;13;0;136092;435,73;4;2,94
"LK Straubing-Bogen";561;0;29;0;100649;557,38;6;5,96
"LK Tirschenreuth";1140;0;138;0;72504;1572,33;0;0
"LK Traunstein";1307;0;88;0;177089;738,05;1;0,56
"LK Unterallgäu";285;1;14;0;144041;197,86;4;2,78
"LK Weilheim-Schongau";362;5;3;0;135348;267,46;6;4,43
"LK Weißenburg-Gunzenhausen";336;0;25;0;94393;355,96;1;1,06
"LK Wunsiedel i.Fichtelgebirge";661;0;40;0;73178;903,28;0;0
"LK Würzburg";417;0;7;0;161834;257,67;4;2,47
"SK Amberg";91;1;4;0;41970;216,82;1;2,38
"SK Ansbach";155;0;8;0;41847;370,4;1;2,39
"SK Aschaffenburg";125;1;1;0;70527;177,24;3;4,25
"SK Augsburg";516;6;15;0;295135;174,84;49;16,6
"SK Bamberg";203;0;22;0;77592;261,62;1;1,29
"SK Bayreuth";210;0;11;0;74657;281,29;0;0
"SK Coburg";117;1;3;0;41249;283,64;1;2,42
"SK Erlangen";264;0;11;0;111962;235,79;0;0
"SK Fürth";429;0;38;0;127748;335,82;0;0
"SK Hof";142;0;4;0;45930;309,17;0;0
"SK Ingolstadt";492;1;38;0;136981;359,17;2;1,46
"SK Kaufbeuren";111;0;5;0;43893;252,89;0;0
"SK Kempten";102;0;10;0;68907;148,03;0;0
"SK Landshut";283;0;9;0;72404;390,86;0;0
"SK Memmingen";57;0;0;0;43837;130,03;1;2,28
"SK München";7019;21;221;0;1471508;476,99;79;5,37
"SK Nürnberg";1152;2;50;0;518365;222,24;17;3,28
"SK Passau";139;0;18;0;52469;264,92;0;0
"SK Regensburg";725;1;10;0;152610;475,07;9;5,9
"SK Rosenheim";524;0;23;0;63324;827,49;0;0
"SK Schwabach";86;0;2;0;40792;210,83;5;12,26
"SK Schweinfurt";188;0;17;0;54032;347,94;0;0
"SK Straubing";439;1;48;0;47794;918,53;5;10,46
"SK Weiden i.d.OPf.";339;0;20;0;42520;797,27;0;0
"SK Würzburg";489;0;52;0;127880;382,39;0;0
