"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1444;22;24;1;134655;1072,37;221;164,12
"LK Altötting";1490;11;57;0;111516;1336,13;243;217,91
"LK Amberg-Sulzbach";1052;6;55;0;103049;1020,87;223;216,4
"LK Ansbach";1758;23;37;5;184591;952,38;304;164,69
"LK Aschaffenburg";1838;4;44;0;174200;1055,11;285;163,61
"LK Augsburg";2879;48;20;0;253468;1135,84;533;210,28
"LK Bad Kissingen";581;7;18;0;103235;562,79;90;87,18
"LK Bad Tölz-Wolfratshausen";1379;26;13;0;127917;1078,04;219;171,2
"LK Bamberg";1305;29;42;1;147163;886,77;197;133,87
"LK Bayreuth";835;1;29;0;103664;805,49;100;96,47
"LK Berchtesgadener Land";1644;27;32;4;105929;1551,98;151;142,55
"LK Cham";1382;7;24;1;127998;1079,7;201;157,03
"LK Coburg";843;15;32;0;86747;971,79;105;121,04
"LK Dachau";2520;0;47;0;154899;1626,87;272;175,6
"LK Deggendorf";1148;3;22;0;119478;960,85;145;121,36
"LK Dillingen a.d.Donau";996;16;36;0;96562;1031,46;189;195,73
"LK Dingolfing-Landau";1541;13;14;2;96683;1593,87;174;179,97
"LK Donau-Ries";1492;14;34;2;133783;1115,24;252;188,36
"LK Ebersberg";1783;33;14;1;143649;1241,22;248;172,64
"LK Eichstätt";1105;24;25;2;132881;831,57;190;142,99
"LK Erding";1881;126;14;1;138182;1361,25;304;220
"LK Erlangen-Höchstadt";1056;4;11;0;137262;769,33;214;155,91
"LK Forchheim";854;13;4;0;116203;734,92;154;132,53
"LK Freising";2526;95;50;1;180007;1403,28;276;153,33
"LK Freyung-Grafenau";962;46;19;0;78362;1227,64;309;394,32
"LK Fürstenfeldbruck";3230;57;48;2;219311;1472,79;374;170,53
"LK Fürth";1379;1;71;0;117853;1170,1;172;145,94
"LK Garmisch-Partenkirchen";879;0;21;0;88424;994,07;113;127,79
"LK Günzburg";1496;7;14;1;127027;1177,7;217;170,83
"LK Haßberge";656;0;7;0;84384;777,4;143;169,46
"LK Hof";988;6;35;0;94801;1042,18;166;175,1
"LK Kelheim";1245;-1;36;0;123058;1011,72;152;123,52
"LK Kitzingen";743;0;6;0;91155;815,1;72;78,99
"LK Kronach";580;16;5;0;66743;869;126;188,78
"LK Kulmbach";642;0;12;0;71566;897,07;31;43,32
"LK Landsberg a.Lech";1238;7;13;0;120302;1029,08;166;137,99
"LK Landshut";1818;24;41;2;159895;1137;227;141,97
"LK Lichtenfels";884;2;24;0;66776;1323,83;107;160,24
"LK Lindau";931;24;10;0;81981;1135,63;159;193,95
"LK Main-Spessart";691;11;8;0;126158;547,73;141;111,76
"LK Miesbach";1406;26;11;0;100010;1405,86;124;123,99
"LK Miltenberg";1361;0;22;0;128743;1057,14;215;167
"LK Mühldorf a.Inn";1740;25;29;0;115872;1501,66;246;212,3
"LK München";4743;40;100;1;350473;1353,31;602;171,77
"LK Neu-Ulm";1812;0;29;0;175204;1034,22;218;124,43
"LK Neuburg-Schrobenhausen";1087;8;30;2;97303;1117,13;112;115,1
"LK Neumarkt i.d.OPf.";1277;0;37;0;134573;948,93;169;125,58
"LK Neustadt a.d.Aisch-Bad Windsheim";781;47;7;0;101014;773,16;231;228,68
"LK Neustadt a.d.Waldnaab";1540;7;76;1;94450;1630,49;103;109,05
"LK Nürnberger Land";1594;20;47;0;170792;933,3;218;127,64
"LK Oberallgäu";1289;11;13;1;156008;826,24;256;164,09
"LK Ostallgäu";1673;0;42;0;141182;1185;163;115,45
"LK Passau";2636;12;42;1;192656;1368,24;549;284,96
"LK Pfaffenhofen a.d.Ilm";1420;19;27;0;128227;1107,41;268;209
"LK Regen";770;3;14;1;77410;994,7;123;158,89
"LK Regensburg";1961;40;21;0;194070;1010,46;424;218,48
"LK Rhön-Grabfeld";636;14;12;1;79635;798,64;92;115,53
"LK Rosenheim";5246;71;216;4;261330;2007,42;616;235,72
"LK Roth";1036;23;10;0;126749;817,36;208;164,1
"LK Rottal-Inn";2206;7;62;2;121502;1815,61;173;142,38
"LK Schwandorf";1572;-1;24;0;147872;1063,08;369;249,54
"LK Schweinfurt";1671;17;36;1;115445;1447,44;168;145,52
"LK Starnberg";1564;2;15;0;136667;1144,39;166;121,46
"LK Straubing-Bogen";1173;4;31;0;101120;1160,01;142;140,43
"LK Tirschenreuth";1645;19;142;0;72046;2283,26;94;130,47
"LK Traunstein";3322;23;97;0;177319;1873,46;571;322,02
"LK Unterallgäu";1457;1;33;0;145341;1002,47;231;158,94
"LK Weilheim-Schongau";1397;25;14;1;135478;1031,16;176;129,91
