"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5186;8;101;0;134655;3851,32;24;17,82
"LK Altötting";6053;-1;210;0;111516;5427,92;9;8,07
"LK Amberg-Sulzbach";4831;0;157;0;103049;4688,06;8;7,76
"LK Ansbach";8325;16;184;2;184591;4509,97;31;16,79
"LK Aschaffenburg";7982;-2;212;1;174200;4582,09;15;8,61
"LK Augsburg";11393;1;225;0;253468;4494,85;37;14,6
"LK Bad Kissingen";3637;0;104;0;103235;3523,03;7;6,78
"LK Bad Tölz-Wolfratshausen";5051;-1;78;0;127917;3948,65;11;8,6
"LK Bamberg";5578;-2;140;-1;147163;3790,35;46;31,26
"LK Bayreuth";4926;0;161;0;103664;4751,89;3;2,89
"LK Berchtesgadener Land";5984;1;102;0;105929;5649,07;43;40,59
"LK Cham";7115;0;182;0;127998;5558,68;6;4,69
"LK Coburg";4880;0;161;1;86747;5625,55;27;31,12
"LK Dachau";8211;-1;142;0;154899;5300,87;15;9,68
"LK Deggendorf";6972;1;157;0;119478;5835,38;17;14,23
"LK Dillingen a.d.Donau";3764;0;114;0;96562;3898,01;22;22,78
"LK Dingolfing-Landau";5791;2;97;0;96683;5989,68;31;32,06
"LK Donau-Ries";5967;-4;163;0;133783;4460,21;55;41,11
"LK Ebersberg";6357;1;180;0;143649;4425,37;40;27,85
"LK Eichstätt";5046;2;83;0;132881;3797,38;21;15,8
"LK Erding";6960;3;118;0;138182;5036,84;24;17,37
"LK Erlangen-Höchstadt";5396;1;129;0;137262;3931,17;16;11,66
"LK Forchheim";4770;-3;113;0;116203;4104,89;38;32,7
"LK Freising";8094;1;130;0;180007;4496,49;11;6,11
"LK Freyung-Grafenau";4911;0;128;0;78362;6267,07;7;8,93
"LK Fürstenfeldbruck";9705;0;140;0;219311;4425,22;27;12,31
"LK Fürth";5339;1;208;0;117853;4530,22;17;14,42
"LK Garmisch-Partenkirchen";3628;4;87;0;88424;4102,96;15;16,96
"LK Günzburg";6923;1;110;0;127027;5450,02;56;44,09
"LK Haßberge";4062;-3;87;0;84384;4813,71;25;29,63
"LK Hof";6389;0;155;0;94801;6739,38;9;9,49
