"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3435;6;78;1;134655;2550,96;29;21,54
"LK Altötting";3762;9;155;0;111516;3373,51;79;70,84
"LK Amberg-Sulzbach";2821;1;104;0;103049;2737,53;83;80,54
"LK Ansbach";4742;9;122;3;184591;2568,92;107;57,97
"LK Aschaffenburg";5598;6;176;0;174200;3213,55;88;50,52
"LK Augsburg";7482;14;163;3;253468;2951,85;81;31,96
"LK Bad Kissingen";2222;2;80;0;103235;2152,37;32;31
"LK Bad Tölz-Wolfratshausen";3447;2;56;0;127917;2694,72;85;66,45
"LK Bamberg";3566;28;100;-1;147163;2423,16;137;93,09
"LK Bayreuth";3182;1;125;1;103664;3069,53;108;104,18
"LK Berchtesgadener Land";4175;5;89;0;105929;3941,32;124;117,06
"LK Cham";3631;13;111;0;127998;2836,76;114;89,06
"LK Coburg";3233;7;137;0;86747;3726,93;70;80,69
"LK Dachau";5689;12;121;4;154899;3672,72;61;39,38
"LK Deggendorf";4199;5;119;1;119478;3514,45;104;87,05
"LK Dillingen a.d.Donau";2496;0;94;0;96562;2584,87;32;33,14
"LK Dingolfing-Landau";3184;5;72;0;96683;3293,24;52;53,78
"LK Donau-Ries";3578;1;136;1;133783;2674,48;36;26,91
"LK Ebersberg";4626;0;147;0;143649;3220,35;46;32,02
"LK Eichstätt";3299;0;68;0;132881;2482,67;36;27,09
"LK Erding";4927;8;87;0;138182;3565,59;29;20,99
"LK Erlangen-Höchstadt";3506;4;110;0;137262;2554,24;41;29,87
"LK Forchheim";3230;2;95;1;116203;2779,62;66;56,8
"LK Freising";5558;-5;104;0;180007;3087,66;96;53,33
"LK Freyung-Grafenau";3391;1;97;0;78362;4327,35;76;96,99
"LK Fürstenfeldbruck";6874;6;118;1;219311;3134,36;69;31,46
"LK Fürth";3639;-10;170;1;117853;3087,74;76;64,49
"LK Garmisch-Partenkirchen";2456;1;75;1;88424;2777,53;45;50,89
"LK Günzburg";4284;0;91;0;127027;3372,51;32;25,19
"LK Haßberge";2377;0;67;0;84384;2816,88;36;42,66
"LK Hof";3635;7;104;3;94801;3834,35;160;168,77
"LK Kelheim";3128;3;82;0;123058;2541,89;40;32,5
"LK Kitzingen";2109;7;71;3;91155;2313,64;71;77,89
"LK Kronach";2140;1;57;0;66743;3206,33;62;92,89
"LK Kulmbach";2111;7;89;0;71566;2949,72;55;76,85
"LK Landsberg a.Lech";2901;3;43;2;120302;2411,43;37;30,76
"LK Landshut";4988;2;147;2;159895;3119,55;91;56,91
"LK Lichtenfels";2124;1;55;0;66776;3180,78;30;44,93
"LK Lindau";2244;5;51;1;81981;2737,22;43;52,45
"LK Main-Spessart";3114;2;184;1;126158;2468,33;55;43,6
"LK Miesbach";3081;2;54;1;100010;3080,69;55;54,99
"LK Miltenberg";4110;3;106;2;128743;3192,41;108;83,89
"LK Mühldorf a.Inn";4422;7;120;3;115872;3816,28;87;75,08
"LK München";10981;21;227;0;350473;3133,19;170;48,51
"LK Neu-Ulm";4730;0;100;0;175204;2699,71;93;53,08
"LK Neuburg-Schrobenhausen";2663;0;62;0;97303;2736,81;17;17,47
"LK Neumarkt i.d.OPf.";3968;3;107;1;134573;2948,59;104;77,28
"LK Neustadt a.d.Aisch-Bad Windsheim";2566;3;62;0;101014;2540,24;80;79,2
"LK Neustadt a.d.Waldnaab";3727;8;138;1;94450;3946;100;105,88
"LK Nürnberger Land";4715;7;148;1;170792;2760,67;121;70,85
"LK Oberallgäu";3619;-12;52;0;156008;2319,75;80;51,28
"LK Ostallgäu";3803;2;101;1;141182;2693,69;55;38,96
"LK Passau";9599;8;280;1;192656;4982,46;255;132,36
"LK Pfaffenhofen a.d.Ilm";3722;6;145;0;128227;2902,66;57;44,45
"LK Regen";4112;2;150;0;77410;5311,98;97;125,31
"LK Regensburg";4843;22;122;0;194070;2495,49;153;78,84
"LK Rhön-Grabfeld";2057;2;64;0;79635;2583,04;46;57,76
"LK Rosenheim";10320;1;419;4;261330;3949,03;121;46,3
"LK Roth";3869;-1;146;1;126749;3052,49;32;25,25
"LK Rottal-Inn";5059;2;143;1;121502;4163,72;123;101,23
"LK Schwandorf";4571;10;109;0;147872;3091,19;144;97,38
"LK Schweinfurt";3271;0;107;0;115445;2833,38;33;28,59
"LK Starnberg";3618;4;83;3;136667;2647,31;51;37,32
"LK Straubing-Bogen";3333;4;114;1;101120;3296,08;40;39,56
"LK Tirschenreuth";3923;5;208;3;72046;5445,13;223;309,52
"LK Traunstein";7253;3;189;0;177319;4090,37;157;88,54
"LK Unterallgäu";4000;11;112;1;145341;2752,15;73;50,23
"LK Weilheim-Schongau";3149;3;46;0;135478;2324,36;61;45,03
"LK Weißenburg-Gunzenhausen";2560;0;101;0;94734;2702,3;21;22,17
