"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2398;26;47;1;134655;1780,85;160;118,82
"LK Altötting";2589;29;86;1;111516;2321,64;209;187,42
"LK Amberg-Sulzbach";1930;14;78;0;103049;1872,9;245;237,75
"LK Ansbach";2812;54;67;3;184591;1523,37;221;119,72
"LK Aschaffenburg";3113;38;66;7;174200;1787,03;329;188,86
"LK Augsburg";5205;19;58;3;253468;2053,51;529;208,7
"LK Bad Kissingen";1161;24;21;0;103235;1124,62;183;177,27
"LK Bad Tölz-Wolfratshausen";2243;37;17;1;127917;1753,48;221;172,77
"LK Bamberg";1996;53;59;1;147163;1356,32;216;146,78
"LK Bayreuth";1327;32;33;0;103664;1280,1;188;181,36
"LK Berchtesgadener Land";2339;11;55;1;105929;2208,08;150;141,6
"LK Cham";2098;20;43;2;127998;1639,09;190;148,44
"LK Coburg";1799;32;61;2;86747;2073,85;301;346,99
"LK Dachau";3999;0;67;0;154899;2581,68;284;183,35
"LK Deggendorf";2105;91;35;1;119478;1761,83;359;300,47
"LK Dillingen a.d.Donau";1665;42;67;0;96562;1724,28;172;178,12
"LK Dingolfing-Landau";2152;13;39;1;96683;2225,83;183;189,28
"LK Donau-Ries";2227;38;44;0;133783;1664,64;189;141,27
"LK Ebersberg";3001;92;38;2;143649;2089,12;370;257,57
"LK Eichstätt";2038;26;39;0;132881;1533,7;221;166,31
"LK Erding";3535;68;27;-1;138182;2558,22;488;353,16
"LK Erlangen-Höchstadt";2137;41;50;5;137262;1556,88;266;193,79
"LK Forchheim";1742;68;23;1;116203;1499,1;313;269,36
"LK Freising";3693;33;53;0;180007;2051,59;348;193,33
"LK Freyung-Grafenau";2045;45;46;6;78362;2609,68;275;350,94
"LK Fürstenfeldbruck";4893;33;77;1;219311;2231,08;432;196,98
"LK Fürth";2369;53;104;4;117853;2010,13;253;214,67
"LK Garmisch-Partenkirchen";1456;28;37;1;88424;1646,61;172;194,52
"LK Günzburg";3047;28;49;4;127027;2398,7;313;246,4
"LK Haßberge";1412;25;31;2;84384;1673,3;132;156,43
"LK Hof";1836;27;54;2;94801;1936,69;244;257,38
"LK Kelheim";1942;23;40;0;123058;1578,12;168;136,52
"LK Kitzingen";1172;30;14;2;91155;1285,72;141;154,68
"LK Kronach";1196;12;23;1;66743;1791,95;158;236,73
"LK Kulmbach";960;14;15;0;71566;1341,42;90;125,76
"LK Landsberg a.Lech";2055;26;24;0;120302;1708,2;227;188,69
"LK Landshut";3228;43;86;1;159895;2018,82;339;212,01
"LK Lichtenfels";1269;18;34;0;66776;1900,38;105;157,24
"LK Lindau";1494;36;24;1;81981;1822,37;189;230,54
"LK Main-Spessart";1964;32;88;5;126158;1556,78;286;226,7
"LK Miesbach";2045;18;14;1;100010;2044,8;150;149,99
"LK Miltenberg";2236;29;34;2;128743;1736,79;203;157,68
"LK Mühldorf a.Inn";2811;26;56;0;115872;2425,95;265;228,7
"LK München";7131;82;128;1;350473;2034,68;548;156,36
"LK Neu-Ulm";3314;64;40;1;175204;1891,51;414;236,3
"LK Neuburg-Schrobenhausen";1798;43;42;0;97303;1847,84;205;210,68
"LK Neumarkt i.d.OPf.";2360;68;65;4;134573;1753,7;314;233,33
"LK Neustadt a.d.Aisch-Bad Windsheim";1540;17;27;2;101014;1524,54;177;175,22
"LK Neustadt a.d.Waldnaab";2295;57;85;1;94450;2429,86;237;250,93
"LK Nürnberger Land";3011;106;69;2;170792;1762,96;434;254,11
"LK Oberallgäu";2255;31;24;1;156008;1445,44;293;187,81
"LK Ostallgäu";2662;56;54;0;141182;1885,51;302;213,91
"LK Passau";5270;119;73;3;192656;2735,45;592;307,28
"LK Pfaffenhofen a.d.Ilm";2409;44;61;4;128227;1878,7;329;256,58
"LK Regen";2225;18;41;9;77410;2874,31;482;622,66
"LK Regensburg";3180;17;38;2;194070;1638,58;232;119,54
"LK Rhön-Grabfeld";1116;2;17;0;79635;1401,39;74;92,92
"LK Rosenheim";7479;86;264;3;261330;2861,9;555;212,38
"LK Roth";2122;43;27;0;126749;1674,17;319;251,68
"LK Rottal-Inn";3108;67;78;1;121502;2557,98;301;247,73
"LK Schwandorf";2921;39;40;0;147872;1975,36;276;186,65
"LK Schweinfurt";2353;16;60;1;115445;2038,2;149;129,07
"LK Starnberg";2338;37;17;1;136667;1710,73;264;193,17
"LK Straubing-Bogen";2068;26;66;1;101120;2045,09;182;179,98
"LK Tirschenreuth";2133;46;162;6;72046;2960,61;160;222,08
"LK Traunstein";5039;24;135;2;177319;2841,77;371;209,23
"LK Unterallgäu";2242;57;46;0;145341;1542,58;271;186,46
"LK Weilheim-Schongau";2106;13;24;1;135478;1554,5;232;171,25
"LK Weißenburg-Gunzenhausen";1540;22;36;1;94734;1625,6;263;277,62
"LK Wunsiedel i.Fichtelgebirge";1639;18;60;1;72655;2255,87;101;139,01
"LK Würzburg";1986;12;32;0;162302;1223,64;117;72,09
"SK Amberg";564;1;7;0;42207;1336,27;39;92,4
"SK Ansbach";625;11;11;0;41798;1495,29;48;114,84
"SK Aschaffenburg";1062;14;13;7;71002;1495,73;130;183,09
"SK Augsburg";8252;137;144;6;296582;2782,37;737;248,5
"SK Bamberg";1165;45;40;1;77373;1505,69;176;227,47
"SK Bayreuth";955;14;16;0;74783;1277,03;132;176,51
"SK Coburg";645;12;9;0;41072;1570,41;117;284,87
"SK Erlangen";1820;43;30;0;112528;1617,38;239;212,39
"SK Fürth";3004;81;61;3;128497;2337,8;321;249,81
"SK Hof";1048;17;23;3;45825;2286,96;193;421,17
"SK Ingolstadt";2681;44;51;1;137392;1951,35;284;206,71
"SK Kaufbeuren";1030;7;34;0;44398;2319,92;84;189,2
"SK Kempten";1040;14;16;1;69151;1503,96;120;173,53
"SK Landshut";1516;9;22;1;73411;2065,09;153;208,42
"SK Memmingen";716;20;11;2;44100;1623,58;71;161
"SK München";37345;827;457;15;1484226;2516,13;3546;238,91
"SK Nürnberg";13298;461;117;0;518370;2565,35;1758;339,14
"SK Passau";1517;18;29;0;52803;2872,94;115;217,79
"SK Regensburg";3235;38;25;0;153094;2113,08;233;152,19
"SK Rosenheim";2034;10;28;1;63551;3200,58;125;196,69
"SK Schwabach";884;34;28;0;40981;2157,1;155;378,22
"SK Schweinfurt";1112;16;31;0;53426;2081,38;84;157,23
"SK Straubing";1078;8;53;1;47791;2255,65;99;207,15
"SK Weiden i.d.OPf.";1142;22;27;1;42743;2671,78;109;255,01
"SK Würzburg";1975;14;56;0;127934;1543,76;105;82,07
