"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";539;0;20;0;134655;400,28;34;25,25
"LK Altötting";757;0;57;0;111516;678,83;3;2,69
"LK Amberg-Sulzbach";560;1;54;0;103049;543,43;8;7,76
"LK Ansbach";732;0;28;0;184591;396,55;21;11,38
"LK Aschaffenburg";748;13;42;0;174200;429,39;34;19,52
"LK Augsburg";815;0;11;0;253468;321,54;39;15,39
"LK Bad Kissingen";298;0;18;0;103235;288,66;3;2,91
"LK Bad Tölz-Wolfratshausen";662;0;10;0;127917;517,52;16;12,51
"LK Bamberg";549;2;38;0;147163;373,06;32;21,74
"LK Bayreuth";463;1;28;0;103664;446,64;7;6,75
"LK Berchtesgadener Land";469;0;25;0;105929;442,75;20;18,88
"LK Cham";553;5;21;0;127998;432,04;34;26,56
"LK Coburg";455;0;30;0;86747;524,51;7;8,07
"LK Dachau";1299;0;35;0;154899;838,61;32;20,66
"LK Deggendorf";515;10;19;0;119478;431,04;39;32,64
"LK Dillingen a.d.Donau";389;0;29;0;96562;402,85;4;4,14
"LK Dingolfing-Landau";1017;5;10;0;96683;1051,89;26;26,89
"LK Donau-Ries";523;0;26;0;133783;390,93;20;14,95
"LK Ebersberg";845;8;6;0;143649;588,24;62;43,16
"LK Eichstätt";440;3;20;0;132881;331,12;7;5,27
"LK Erding";883;0;11;0;138182;639,01;12;8,68
"LK Erlangen-Höchstadt";414;0;11;0;137262;301,61;23;16,76
"LK Forchheim";319;4;4;0;116203;274,52;16;13,77
"LK Freising";1370;0;47;0;180007;761,08;25;13,89
"LK Freyung-Grafenau";261;0;12;0;78362;333,07;12;15,31
"LK Fürstenfeldbruck";1504;39;36;0;219311;685,78;141;64,29
"LK Fürth";623;2;58;0;117853;528,62;16;13,58
"LK Garmisch-Partenkirchen";442;3;20;0;88424;499,86;6;6,79
"LK Günzburg";452;0;4;0;127027;355,83;27;21,26
"LK Haßberge";247;0;6;0;84384;292,71;14;16,59
"LK Hof";555;0;32;0;94801;585,44;3;3,16
"LK Kelheim";687;0;35;0;123058;558,27;15;12,19
"LK Kitzingen";304;0;4;0;91155;333,5;6;6,58
"LK Kronach";197;0;3;0;66743;295,16;11;16,48
"LK Kulmbach";324;0;11;0;71566;452,73;5;6,99
"LK Landsberg a.Lech";504;0;10;0;120302;418,95;20;16,62
"LK Landshut";877;0;34;0;159895;548,48;14;8,76
"LK Lichtenfels";395;1;17;0;66776;591,53;17;25,46
"LK Lindau";340;4;8;0;81981;414,73;21;25,62
"LK Main-Spessart";264;0;6;0;126158;209,26;18;14,27
"LK Miesbach";792;0;11;0;100010;791,92;29;29
"LK Miltenberg";478;6;6;0;128743;371,28;26;20,2
"LK Mühldorf a.Inn";681;4;27;0;115872;587,72;17;14,67
"LK München";2258;37;96;0;350473;644,27;125;35,67
"LK Neu-Ulm";888;15;26;0;175204;506,84;64;36,53
