"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3450;9;78;0;134655;2562,1;30;22,28
"LK Altötting";3791;11;155;0;111516;3399,51;75;67,25
"LK Amberg-Sulzbach";2847;9;108;1;103049;2762,76;66;64,05
"LK Ansbach";4760;30;123;1;184591;2578,67;106;57,42
"LK Aschaffenburg";5638;19;179;3;174200;3236,51;90;51,66
"LK Augsburg";7520;22;163;0;253468;2966,84;94;37,09
"LK Bad Kissingen";2228;3;81;1;103235;2158,18;23;22,28
"LK Bad Tölz-Wolfratshausen";3464;7;57;0;127917;2708,01;56;43,78
"LK Bamberg";3617;19;105;2;147163;2457,82;110;74,75
"LK Bayreuth";3234;32;126;1;103664;3119,69;106;102,25
"LK Berchtesgadener Land";4217;17;90;1;105929;3980,97;100;94,4
"LK Cham";3664;23;113;2;127998;2862,54;107;83,6
"LK Coburg";3252;3;137;0;86747;3748,83;69;79,54
"LK Dachau";5672;-23;124;2;154899;3661,74;54;34,86
"LK Deggendorf";4237;28;119;0;119478;3546,26;111;92,9
"LK Dillingen a.d.Donau";2503;4;94;0;96562;2592,12;23;23,82
"LK Dingolfing-Landau";3200;6;72;0;96683;3309,79;51;52,75
"LK Donau-Ries";3586;2;136;0;133783;2680,46;23;17,19
"LK Ebersberg";4660;11;154;2;143649;3244,02;49;34,11
"LK Eichstätt";3322;14;68;0;132881;2499,98;47;35,37
"LK Erding";4948;9;88;1;138182;3580,78;37;26,78
"LK Erlangen-Höchstadt";3522;8;110;0;137262;2565,9;33;24,04
"LK Forchheim";3248;11;95;0;116203;2795,11;46;39,59
"LK Freising";5593;23;106;2;180007;3107,1;98;54,44
"LK Freyung-Grafenau";3417;14;97;0;78362;4360,53;67;85,5
"LK Fürstenfeldbruck";6896;12;118;0;219311;3144,39;70;31,92
"LK Fürth";3650;-5;172;0;117853;3097,08;78;66,18
"LK Garmisch-Partenkirchen";2464;7;77;2;88424;2786,57;25;28,27
"LK Günzburg";4290;2;91;0;127027;3377,23;24;18,89
"LK Haßberge";2395;15;68;1;84384;2838,22;40;47,4
"LK Hof";3693;31;105;0;94801;3895,53;179;188,82
"LK Kelheim";3142;7;82;0;123058;2553,27;35;28,44
"LK Kitzingen";2136;14;74;1;91155;2343,26;61;66,92
"LK Kronach";2159;7;57;0;66743;3234,8;47;70,42
"LK Kulmbach";2153;20;90;0;71566;3008,41;75;104,8
"LK Landsberg a.Lech";2932;19;44;0;120302;2437,2;50;41,56
"LK Landshut";5003;10;148;1;159895;3128,93;79;49,41
"LK Lichtenfels";2131;5;56;0;66776;3191,27;21;31,45
"LK Lindau";2263;7;55;4;81981;2760,4;42;51,23
"LK Main-Spessart";3142;19;184;0;126158;2490,53;58;45,97
"LK Miesbach";3097;11;55;1;100010;3096,69;55;54,99
"LK Miltenberg";4131;5;107;0;128743;3208,72;83;64,47
"LK Mühldorf a.Inn";4464;25;120;0;115872;3852,53;91;78,53
"LK München";11020;18;230;0;350473;3144,32;142;40,52
"LK Neu-Ulm";4752;15;102;0;175204;2712,27;87;49,66
"LK Neuburg-Schrobenhausen";2666;0;62;0;97303;2739,89;13;13,36
"LK Neumarkt i.d.OPf.";4013;42;107;0;134573;2982,02;109;81
"LK Neustadt a.d.Aisch-Bad Windsheim";2581;15;63;1;101014;2555,09;64;63,36
"LK Neustadt a.d.Waldnaab";3788;32;138;0;94450;4010,59;124;131,29
"LK Nürnberger Land";4767;34;151;2;170792;2791,11;139;81,39
"LK Oberallgäu";3644;17;53;1;156008;2335,78;75;48,07
"LK Ostallgäu";3817;13;102;1;141182;2703,6;42;29,75
"LK Passau";9715;87;290;7;192656;5042,67;250;129,76
"LK Pfaffenhofen a.d.Ilm";3737;3;146;0;128227;2914,36;61;47,57
"LK Regen";4136;16;150;0;77410;5342,98;77;99,47
"LK Regensburg";4873;17;127;5;194070;2510,95;138;71,11
"LK Rhön-Grabfeld";2073;2;65;0;79635;2603,13;43;54
"LK Rosenheim";10367;20;420;1;261330;3967,01;132;50,51
"LK Roth";3897;17;150;1;126749;3074,58;48;37,87
"LK Rottal-Inn";5111;16;144;1;121502;4206,52;110;90,53
"LK Schwandorf";4631;29;111;0;147872;3131,76;133;89,94
"LK Schweinfurt";3285;8;110;2;115445;2845,51;30;25,99
"LK Starnberg";3643;13;84;0;136667;2665,6;54;39,51
"LK Straubing-Bogen";3363;12;115;0;101120;3325,75;51;50,44
"LK Tirschenreuth";4020;67;212;3;72046;5579,77;229;317,85
"LK Traunstein";7319;34;190;0;177319;4127,59;162;91,36
"LK Unterallgäu";4018;13;114;2;145341;2764,53;63;43,35
"LK Weilheim-Schongau";3176;16;48;0;135478;2344,29;61;45,03
