"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";3739;3509;0;159;7407
"'10-19";8133;7630;0;204;15967
"20-29";14965;13489;1;381;28836
"30-39";11784;10539;1;365;22689
"40-49";10791;11437;1;286;22515
"50-59";12843;12518;1;214;25576
"60-69";6451;5742;3;91;12287
"70-79";4374;4343;0;52;8769
"80-89";2810;4501;0;31;7342
"90-99";453;1441;0;9;1903
"100+";9;36;0;1;46
"Unbekannt";82;80;0;166;328
"Gesamt";76434;75265;7;1959;153665
