"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3531;0;85;0;134655;2622,26;26;19,31
"LK Altötting";4088;5;175;0;111516;3665,84;106;95,05
"LK Amberg-Sulzbach";3269;13;117;0;103049;3172,28;156;151,38
"LK Ansbach";5123;0;141;0;184591;2775,32;131;70,97
"LK Aschaffenburg";5873;18;187;1;174200;3371,41;116;66,59
"LK Augsburg";7812;4;173;0;253468;3082,05;138;54,44
"LK Bad Kissingen";2361;1;82;0;103235;2287,02;66;63,93
"LK Bad Tölz-Wolfratshausen";3579;4;58;0;127917;2797,91;39;30,49
"LK Bamberg";3846;18;115;0;147163;2613,43;74;50,28
"LK Bayreuth";3548;5;127;0;103664;3422,6;119;114,79
"LK Berchtesgadener Land";4466;1;96;0;105929;4216,03;83;78,35
"LK Cham";4133;22;120;2;127998;3228,96;190;148,44
"LK Coburg";3361;4;140;0;86747;3874,49;56;64,56
"LK Dachau";5852;7;127;0;154899;3777,95;69;44,55
"LK Deggendorf";4510;13;122;0;119478;3774,75;144;120,52
"LK Dillingen a.d.Donau";2568;0;97;0;96562;2659,43;25;25,89
"LK Dingolfing-Landau";3411;3;73;0;96683;3528,02;89;92,05
"LK Donau-Ries";3648;9;141;0;133783;2726,8;33;24,67
"LK Ebersberg";4808;2;167;0;143649;3347,05;56;38,98
"LK Eichstätt";3415;1;70;0;132881;2569,97;23;17,31
"LK Erding";5194;0;95;0;138182;3758,81;66;47,76
"LK Erlangen-Höchstadt";3734;10;111;0;137262;2720,35;88;64,11
"LK Forchheim";3482;19;97;0;116203;2996,48;99;85,2
"LK Freising";5847;22;110;0;180007;3248,21;166;92,22
"LK Freyung-Grafenau";3643;9;106;0;78362;4648,94;118;150,58
"LK Fürstenfeldbruck";7222;21;120;0;219311;3293,04;116;52,89
"LK Fürth";3889;9;176;0;117853;3299,87;98;83,15
"LK Garmisch-Partenkirchen";2567;0;80;0;88424;2903,06;34;38,45
"LK Günzburg";4424;6;95;0;127027;3482,72;55;43,3
"LK Haßberge";2469;0;69;0;84384;2925,91;36;42,66
"LK Hof";4080;16;114;0;94801;4303,75;132;139,24
"LK Kelheim";3273;3;83;0;123058;2659,72;49;39,82
"LK Kitzingen";2249;0;79;0;91155;2467,23;26;28,52
