"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3851;6;88;0;134655;2859,9;135;100,26
"LK Altötting";4483;10;190;0;111516;4020,05;143;128,23
"LK Amberg-Sulzbach";3931;9;133;0;103049;3814,69;264;256,19
"LK Ansbach";5876;23;153;0;184591;3183,25;317;171,73
"LK Aschaffenburg";6381;14;189;0;174200;3663,03;201;115,38
"LK Augsburg";8488;22;179;0;253468;3348,75;283;111,65
"LK Bad Kissingen";2639;0;85;0;103235;2556,3;91;88,15
"LK Bad Tölz-Wolfratshausen";3840;29;63;1;127917;3001,95;118;92,25
"LK Bamberg";4107;0;126;0;147163;2790,78;127;86,3
"LK Bayreuth";3972;11;142;0;103664;3831,61;174;167,85
"LK Berchtesgadener Land";4845;21;98;0;105929;4573,82;93;87,79
"LK Cham";5175;46;135;0;127998;4043,03;424;331,26
"LK Coburg";3516;6;142;0;86747;4053,17;68;78,39
"LK Dachau";6482;33;128;0;154899;4184,66;295;190,45
"LK Deggendorf";5027;22;128;0;119478;4207,47;258;215,94
"LK Dillingen a.d.Donau";2739;5;101;0;96562;2836,52;88;91,13
"LK Dingolfing-Landau";3809;14;78;0;96683;3939,68;156;161,35
"LK Donau-Ries";4185;28;143;0;133783;3128,2;241;180,14
"LK Ebersberg";5150;0;170;0;143649;3585,13;117;81,45
"LK Eichstätt";3772;20;71;1;132881;2838,63;215;161,8
"LK Erding";5534;0;103;0;138182;4004,86;127;91,91
"LK Erlangen-Höchstadt";4188;10;114;0;137262;3051,1;167;121,67
"LK Forchheim";3854;5;100;0;116203;3316,61;137;117,9
"LK Freising";6378;31;115;0;180007;3543,2;229;127,22
"LK Freyung-Grafenau";3966;7;108;0;78362;5061,13;109;139,1
"LK Fürstenfeldbruck";7743;48;121;0;219311;3530,6;237;108,07
"LK Fürth";4215;3;185;0;117853;3576,49;114;96,73
"LK Garmisch-Partenkirchen";2823;4;81;0;88424;3192,57;92;104,04
"LK Günzburg";4747;10;95;0;127027;3737;148;116,51
"LK Haßberge";2735;2;71;0;84384;3241,14;117;138,65
"LK Hof";4638;16;118;1;94801;4892,35;228;240,5
"LK Kelheim";3952;71;83;0;123058;3211,49;325;264,1
"LK Kitzingen";2396;5;81;0;91155;2628,49;88;96,54
"LK Kronach";2810;12;79;0;66743;4210,18;153;229,24
"LK Kulmbach";3182;10;97;0;71566;4446,25;215;300,42
"LK Landsberg a.Lech";3242;12;59;0;120302;2694,88;98;81,46
"LK Landshut";5796;9;154;0;159895;3624,88;241;150,72
"LK Lichtenfels";2536;11;66;0;66776;3797,77;106;158,74
"LK Lindau";2668;7;58;0;81981;3254,41;101;123,2
"LK Main-Spessart";3726;19;188;0;126158;2953,44;118;93,53
"LK Miesbach";3450;0;60;0;100010;3449,66;82;81,99
"LK Miltenberg";4623;10;114;0;128743;3590,87;99;76,9
"LK Mühldorf a.Inn";5167;8;131;0;115872;4459,23;177;152,75
"LK München";12333;35;273;0;350473;3518,96;334;95,3
"LK Neu-Ulm";5257;11;105;0;175204;3000,5;158;90,18
"LK Neuburg-Schrobenhausen";3087;18;65;0;97303;3172,56;138;141,83
"LK Neumarkt i.d.OPf.";4717;28;111;0;134573;3505,16;240;178,34
"LK Neustadt a.d.Aisch-Bad Windsheim";3097;14;88;1;101014;3065,91;96;95,04
"LK Neustadt a.d.Waldnaab";4557;6;153;0;94450;4824,78;103;109,05
"LK Nürnberger Land";5571;29;159;0;170792;3261,86;247;144,62
"LK Oberallgäu";4356;35;59;0;156008;2792,16;231;148,07
"LK Ostallgäu";4874;60;109;0;141182;3452,28;446;315,9
"LK Passau";10969;5;342;0;192656;5693,57;235;121,98
"LK Pfaffenhofen a.d.Ilm";4317;24;148;0;128227;3366,69;201;156,75
"LK Regen";4644;2;153;0;77410;5999,22;136;175,69
"LK Regensburg";5881;48;171;0;194070;3030,35;399;205,6
"LK Rhön-Grabfeld";2468;0;69;0;79635;3099,14;136;170,78
"LK Rosenheim";11677;45;428;0;261330;4468,3;275;105,23
"LK Roth";4550;18;161;0;126749;3589,77;233;183,83
"LK Rottal-Inn";5625;1;159;0;121502;4629,55;107;88,06
"LK Schwandorf";6577;35;126;0;147872;4447,77;450;304,32
"LK Schweinfurt";3639;11;115;0;115445;3152,15;87;75,36
"LK Starnberg";4141;27;104;0;136667;3029,99;172;125,85
"LK Straubing-Bogen";4007;1;124;0;101120;3962,62;147;145,37
"LK Tirschenreuth";4895;6;246;0;72046;6794,27;107;148,52
"LK Traunstein";8414;43;195;0;177319;4745,12;316;178,21
"LK Unterallgäu";4858;35;121;1;145341;3342,48;307;211,23
"LK Weilheim-Schongau";3740;10;58;0;135478;2760,6;184;135,82
"LK Weißenburg-Gunzenhausen";2899;9;106;0;94734;3060,15;137;144,62
"LK Wunsiedel i.Fichtelgebirge";4403;18;182;0;72655;6060,15;152;209,21
"LK Würzburg";3355;5;62;0;162302;2067,13;96;59,15
"SK Amberg";1296;2;19;0;42207;3070,58;75;177,7
"SK Ansbach";1387;1;42;0;41798;3318,34;21;50,24
"SK Aschaffenburg";2506;10;98;0;71002;3529,48;49;69,01
"SK Augsburg";13351;23;351;0;296582;4501,62;487;164,2
"SK Bamberg";2403;0;97;0;77373;3105,73;106;137
"SK Bayreuth";2681;13;99;0;74783;3585,04;131;175,17
"SK Coburg";1725;8;86;0;41072;4199,94;34;82,78
"SK Erlangen";3134;9;89;0;112528;2785,08;95;84,42
"SK Fürth";5552;11;182;0;128497;4320,72;196;152,53
"SK Hof";2880;14;91;0;45825;6284,78;149;325,15
"SK Ingolstadt";4465;18;92;0;137392;3249,83;134;97,53
"SK Kaufbeuren";1666;13;48;0;44398;3752,42;81;182,44
"SK Kempten";1855;26;34;0;69151;2682,54;139;201,01
"SK Landshut";3046;2;96;0;73411;4149,24;92;125,32
"SK Memmingen";1390;12;21;0;44100;3151,93;93;210,88
"SK München";58524;113;1108;1;1484226;3943,07;1444;97,29
"SK Nürnberg";26591;100;839;0;518370;5129,73;965;186,16
"SK Passau";3017;4;108;0;52803;5713,69;74;140,14
"SK Regensburg";5165;11;68;0;153094;3373,74;227;148,27
"SK Rosenheim";3241;9;53;0;63551;5099,84;73;114,87
"SK Schwabach";1728;3;100;0;40981;4216,59;49;119,57
"SK Schweinfurt";1801;11;62;0;53426;3371,02;83;155,36
"SK Straubing";1742;0;78;0;47791;3645,04;63;131,82
"SK Weiden i.d.OPf.";2406;2;71;0;42743;5628,99;51;119,32
"SK Würzburg";3320;7;100;0;127934;2595,09;90;70,35
