"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5178;0;101;0;134655;3845,38;21;15,6
"LK Altötting";6054;0;210;0;111516;5428,82;12;10,76
"LK Amberg-Sulzbach";4831;0;157;0;103049;4688,06;8;7,76
"LK Ansbach";8309;1;182;0;184591;4501,3;32;17,34
"LK Aschaffenburg";7984;0;211;0;174200;4583,24;15;8,61
"LK Augsburg";11392;2;225;0;253468;4494,45;39;15,39
"LK Bad Kissingen";3637;0;104;0;103235;3523,03;10;9,69
"LK Bad Tölz-Wolfratshausen";5052;0;78;0;127917;3949,44;14;10,94
"LK Bamberg";5580;4;141;0;147163;3791,71;46;31,26
"LK Bayreuth";4926;0;161;0;103664;4751,89;3;2,89
"LK Berchtesgadener Land";5983;0;102;0;105929;5648,12;43;40,59
"LK Cham";7115;3;182;0;127998;5558,68;8;6,25
"LK Coburg";4880;2;160;0;86747;5625,55;27;31,12
"LK Dachau";8212;1;142;0;154899;5301,52;19;12,27
"LK Deggendorf";6971;0;157;0;119478;5834,55;16;13,39
"LK Dillingen a.d.Donau";3764;1;114;0;96562;3898,01;23;23,82
"LK Dingolfing-Landau";5789;4;97;0;96683;5987,61;30;31,03
"LK Donau-Ries";5971;6;163;0;133783;4463,2;64;47,84
"LK Ebersberg";6356;7;180;0;143649;4424,67;42;29,24
"LK Eichstätt";5044;2;83;0;132881;3795,88;22;16,56
"LK Erding";6957;1;118;0;138182;5034,66;27;19,54
"LK Erlangen-Höchstadt";5395;0;129;0;137262;3930,44;18;13,11
"LK Forchheim";4773;0;113;0;116203;4107,47;41;35,28
"LK Freising";8093;4;130;0;180007;4495,94;15;8,33
"LK Freyung-Grafenau";4911;1;128;0;78362;6267,07;8;10,21
"LK Fürstenfeldbruck";9705;4;140;0;219311;4425,22;30;13,68
"LK Fürth";5338;1;208;0;117853;4529,37;17;14,42
"LK Garmisch-Partenkirchen";3624;0;87;0;88424;4098,43;13;14,7
"LK Günzburg";6922;6;110;0;127027;5449,24;66;51,96
"LK Haßberge";4065;0;87;0;84384;4817,26;25;29,63
"LK Hof";6389;0;155;0;94801;6739,38;12;12,66
"LK Kelheim";5927;4;109;0;123058;4816,43;19;15,44
"LK Kitzingen";3277;0;86;0;91155;3594,98;25;27,43
"LK Kronach";4213;1;95;0;66743;6312,27;32;47,95
"LK Kulmbach";4075;0;117;0;71566;5694,04;2;2,79
"LK Landsberg a.Lech";4085;0;70;0;120302;3395,62;9;7,48
"LK Landshut";8043;3;173;0;159895;5030,18;46;28,77
"LK Lichtenfels";3539;0;83;0;66776;5299,81;21;31,45
"LK Lindau";3412;1;63;0;81981;4161,94;59;71,97
"LK Main-Spessart";4728;2;215;0;126158;3747,68;18;14,27
"LK Miesbach";4547;2;82;0;100010;4546,55;17;17
"LK Miltenberg";5961;2;129;0;128743;4630,15;19;14,76
"LK Mühldorf a.Inn";6955;0;153;0;115872;6002,31;17;14,67
"LK München";15290;4;291;0;350473;4362,68;55;15,69
"LK Neu-Ulm";7689;0;116;0;175204;4388,6;72;41,09
"LK Neuburg-Schrobenhausen";4163;0;80;0;97303;4278,39;26;26,72
"LK Neumarkt i.d.OPf.";6548;0;135;0;134573;4865,76;17;12,63
"LK Neustadt a.d.Aisch-Bad Windsheim";4382;0;107;0;101014;4338,01;8;7,92
"LK Neustadt a.d.Waldnaab";5234;-1;188;0;94450;5541,56;12;12,71
"LK Nürnberger Land";7415;0;177;0;170792;4341,54;23;13,47
"LK Oberallgäu";5976;3;86;0;156008;3830,57;31;19,87
"LK Ostallgäu";7127;-1;134;0;141182;5048,09;11;7,79
"LK Passau";12945;0;368;0;192656;6719,23;39;20,24
"LK Pfaffenhofen a.d.Ilm";5640;3;159;0;128227;4398,45;12;9,36
"LK Regen";5532;2;162;0;77410;7146,36;6;7,75
"LK Regensburg";8273;5;194;0;194070;4262,89;47;24,22
"LK Rhön-Grabfeld";3532;0;87;0;79635;4435,24;7;8,79
"LK Rosenheim";13862;0;458;0;261330;5304,4;34;13,01
"LK Roth";5677;3;174;0;126749;4478,93;6;4,73
"LK Rottal-Inn";7535;2;180;0;121502;6201,54;18;14,81
"LK Schwandorf";8368;0;157;0;147872;5658,95;17;11,5
"LK Schweinfurt";5108;0;136;0;115445;4424,62;9;7,8
"LK Starnberg";5083;2;113;1;136667;3719,26;15;10,98
"LK Straubing-Bogen";5366;1;141;0;101120;5306,57;6;5,93
"LK Tirschenreuth";5319;0;265;0;72046;7382,78;0;0
"LK Traunstein";11024;8;216;0;177319;6217,04;51;28,76
"LK Unterallgäu";7275;7;153;0;145341;5005,47;63;43,35
"LK Weilheim-Schongau";5145;0;82;0;135478;3797,66;23;16,98
"LK Weißenburg-Gunzenhausen";3910;0;114;0;94734;4127,35;7;7,39
"LK Wunsiedel i.Fichtelgebirge";5022;0;197;0;72655;6912,12;5;6,88
"LK Würzburg";4403;4;73;0;162302;2712,84;28;17,25
"SK Amberg";1741;0;23;0;42207;4124,91;9;21,32
"SK Ansbach";1839;0;44;0;41798;4399,73;20;47,85
"SK Aschaffenburg";3466;4;115;0;71002;4881,55;14;19,72
"SK Augsburg";17859;5;402;0;296582;6021,61;106;35,74
"SK Bamberg";3066;3;106;0;77373;3962,62;14;18,09
"SK Bayreuth";3466;0;109;0;74783;4634,74;0;0
"SK Coburg";2396;1;92;0;41072;5833,66;10;24,35
"SK Erlangen";3981;0;93;0;112528;3537,79;22;19,55
"SK Fürth";7681;1;221;0;128497;5977,57;28;21,79
"SK Hof";3957;0;116;0;45825;8635,02;18;39,28
