"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3577;10;86;0;134655;2656,42;51;37,87
"LK Altötting";4174;20;177;2;111516;3742,96;122;109,4
"LK Amberg-Sulzbach";3369;29;125;2;103049;3269,32;156;151,38
"LK Ansbach";5279;39;148;1;184591;2859,84;158;85,59
"LK Aschaffenburg";5952;30;187;-1;174200;3416,76;120;68,89
"LK Augsburg";7914;27;175;0;253468;3122,29;168;66,28
"LK Bad Kissingen";2407;11;82;0;103235;2331,57;68;65,87
"LK Bad Tölz-Wolfratshausen";3621;17;59;0;127917;2830,74;52;40,65
"LK Bamberg";3877;10;122;0;147163;2634,49;65;44,17
"LK Bayreuth";3607;23;130;2;103664;3479,51;103;99,36
"LK Berchtesgadener Land";4536;12;96;0;105929;4282,11;91;85,91
"LK Cham";4276;42;123;3;127998;3340,68;227;177,35
"LK Coburg";3380;4;140;0;86747;3896,39;41;47,26
"LK Dachau";5930;27;127;0;154899;3828,3;108;69,72
"LK Deggendorf";4578;28;122;0;119478;3831,67;121;101,27
"LK Dillingen a.d.Donau";2597;7;99;1;96562;2689,46;42;43,5
"LK Dingolfing-Landau";3486;27;76;1;96683;3605,6;108;111,71
"LK Donau-Ries";3684;11;142;0;133783;2753,71;53;39,62
"LK Ebersberg";4876;12;170;0;143649;3394,38;75;52,21
"LK Eichstätt";3433;2;70;0;132881;2583,51;27;20,32
"LK Erding";5275;15;101;1;138182;3817,43;90;65,13
"LK Erlangen-Höchstadt";3792;27;112;0;137262;2762,6;91;66,3
"LK Forchheim";3551;22;97;0;116203;3055,86;102;87,78
"LK Freising";5891;22;110;0;180007;3272,65;136;75,55
"LK Freyung-Grafenau";3715;20;108;0;78362;4740,82;119;151,86
"LK Fürstenfeldbruck";7287;15;120;0;219311;3322,68;131;59,73
"LK Fürth";3947;20;180;0;117853;3349,09;105;89,09
"LK Garmisch-Partenkirchen";2596;6;80;0;88424;2935,85;39;44,11
"LK Günzburg";4446;8;95;0;127027;3500,04;39;30,7
"LK Haßberge";2499;7;69;0;84384;2961,46;43;50,96
"LK Hof";4144;20;114;0;94801;4371,26;109;114,98
"LK Kelheim";3370;35;83;0;123058;2738,55;106;86,14
"LK Kitzingen";2244;2;78;0;91155;2461,74;9;9,87
"LK Kronach";2422;28;70;0;66743;3628,84;118;176,8
"LK Kulmbach";2673;34;96;0;71566;3735,01;170;237,54
"LK Landsberg a.Lech";3076;12;55;2;120302;2556,9;48;39,9
"LK Landshut";5255;43;151;0;159895;3286,53;127;79,43
"LK Lichtenfels";2328;18;60;0;66776;3486,28;70;104,83
"LK Lindau";2446;12;57;0;81981;2983,62;72;87,83
"LK Main-Spessart";3382;27;186;0;126158;2680,77;135;107,01
"LK Miesbach";3284;12;57;0;100010;3283,67;65;64,99
"LK Miltenberg";4374;22;113;0;128743;3397,47;88;68,35
"LK Mühldorf a.Inn";4832;15;127;0;115872;4170,12;132;113,92
"LK München";11632;45;272;5;350473;3318,94;229;65,34
"LK Neu-Ulm";5026;9;104;0;175204;2868,66;81;46,23
"LK Neuburg-Schrobenhausen";2783;7;64;0;97303;2860,14;47;48,3
"LK Neumarkt i.d.OPf.";4310;17;109;0;134573;3202,72;97;72,08
"LK Neustadt a.d.Aisch-Bad Windsheim";2893;7;79;0;101014;2863,96;87;86,13
"LK Neustadt a.d.Waldnaab";4287;26;149;1;94450;4538,91;130;137,64
"LK Nürnberger Land";5086;23;155;0;170792;2977,89;104;60,89
"LK Oberallgäu";3890;14;57;0;156008;2493,46;95;60,89
"LK Ostallgäu";4116;36;105;1;141182;2915,39;158;111,91
"LK Passau";10424;36;332;2;192656;5410,68;248;128,73
"LK Pfaffenhofen a.d.Ilm";3897;10;147;0;128227;3039,14;54;42,11
"LK Regen";4419;15;153;0;77410;5708,56;90;116,26
"LK Regensburg";5221;20;155;0;194070;2690,27;130;66,99
"LK Rhön-Grabfeld";2230;13;66;0;79635;2800,28;65;81,62
"LK Rosenheim";11035;41;424;0;261330;4222,63;209;79,98
"LK Roth";4090;18;160;0;126749;3226,85;67;52,86
"LK Rottal-Inn";5396;18;157;0;121502;4441,08;89;73,25
"LK Schwandorf";5528;88;117;1;147872;3738,37;305;206,26
"LK Schweinfurt";3432;12;112;0;115445;2972,84;39;33,78
"LK Starnberg";3830;18;98;0;136667;2802,43;69;50,49
"LK Straubing-Bogen";3642;27;123;0;101120;3601,66;127;125,59
"LK Tirschenreuth";4577;25;233;2;72046;6352,89;133;184,6
"LK Traunstein";7735;46;194;0;177319;4362,19;167;94,18
"LK Unterallgäu";4284;26;116;1;145341;2947,55;144;99,08
"LK Weilheim-Schongau";3421;24;52;0;135478;2525,13;110;81,19
"LK Weißenburg-Gunzenhausen";2668;3;105;0;94734;2816,31;32;33,78
"LK Wunsiedel i.Fichtelgebirge";4028;24;174;1;72655;5544,01;176;242,24
"LK Würzburg";3129;13;60;0;162302;1927,89;65;40,05
"SK Amberg";1077;18;15;0;42207;2551,71;71;168,22
"SK Ansbach";1328;11;41;0;41798;3177,19;42;100,48
"SK Aschaffenburg";2358;19;93;0;71002;3321,03;76;107,04
"SK Augsburg";12429;46;345;2;296582;4190,75;227;76,54
"SK Bamberg";2221;18;96;0;77373;2870,51;34;43,94
"SK Bayreuth";2420;22;96;1;74783;3236,03;73;97,62
"SK Coburg";1656;1;86;0;41072;4031,94;17;41,39
"SK Erlangen";2923;17;87;0;112528;2597,58;70;62,21
"SK Fürth";5135;46;181;2;128497;3996,2;173;134,63
"SK Hof";2546;42;77;1;45825;5555,92;161;351,34
"SK Ingolstadt";4175;10;92;0;137392;3038,75;70;50,95
"SK Kaufbeuren";1515;6;47;0;44398;3412,32;36;81,08
"SK Kempten";1620;4;33;0;69151;2342,7;35;50,61
"SK Landshut";2803;13;96;0;73411;3818,23;78;106,25
"SK Memmingen";1266;0;19;0;44100;2870,75;19;43,08
"SK München";55366;203;1094;1;1484226;3730,29;940;63,33
"SK Nürnberg";24545;143;807;4;518370;4735,03;520;100,31
"SK Passau";2824;22;107;0;52803;5348,18;72;136,36
"SK Regensburg";4528;34;65;0;153094;2957,66;157;102,55
"SK Rosenheim";3008;11;53;0;63551;4733,21;88;138,47
"SK Schwabach";1623;6;100;0;40981;3960,37;23;56,12
"SK Schweinfurt";1564;12;59;0;53426;2927,41;34;63,64
"SK Straubing";1605;6;77;0;47791;3358,37;55;115,08
"SK Weiden i.d.OPf.";2258;11;68;0;42743;5282,74;70;163,77
"SK Würzburg";3116;10;98;0;127934;2435,63;78;60,97
