"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1633;27;25;0;134655;1212,73;223;165,61
"LK Altötting";1767;41;59;0;111516;1584,53;303;271,71
"LK Amberg-Sulzbach";1215;30;56;0;103049;1179,05;177;171,76
"LK Ansbach";2003;115;40;3;184591;1085,1;257;139,23
"LK Aschaffenburg";2054;30;44;0;174200;1179,1;211;121,13
"LK Augsburg";3355;0;25;0;253468;1323,64;529;208,7
"LK Bad Kissingen";681;21;18;0;103235;659,66;125;121,08
"LK Bad Tölz-Wolfratshausen";1603;26;13;0;127917;1253,16;264;206,38
"LK Bamberg";1397;11;46;1;147163;949,29;128;86,98
"LK Bayreuth";906;14;29;0;103664;873,98;75;72,35
"LK Berchtesgadener Land";1801;26;34;0;105929;1700,2;183;172,76
"LK Cham";1528;21;26;1;127998;1193,77;178;139,06
"LK Coburg";970;34;32;0;86747;1118,19;154;177,53
"LK Dachau";2845;46;61;2;154899;1836,68;352;227,24
"LK Deggendorf";1252;24;22;0;119478;1047,89;121;101,27
"LK Dillingen a.d.Donau";1116;21;42;1;96562;1155,73;153;158,45
"LK Dingolfing-Landau";1615;6;14;0;96683;1670,41;120;124,12
"LK Donau-Ries";1662;24;35;0;133783;1242,31;196;146,51
"LK Ebersberg";1990;30;16;0;143649;1385,32;244;169,86
"LK Eichstätt";1310;42;26;0;132881;985,84;240;180,61
"LK Erding";2043;0;16;0;138182;1478,48;286;206,97
"LK Erlangen-Höchstadt";1291;37;15;0;137262;940,54;240;174,85
"LK Forchheim";998;23;6;0;116203;858,84;156;134,25
"LK Freising";2683;0;50;0;180007;1490,5;253;140,55
"LK Freyung-Grafenau";1142;25;22;0;78362;1457,34;237;302,44
"LK Fürstenfeldbruck";3529;39;56;0;219311;1609,13;325;148,19
"LK Fürth";1612;15;74;0;117853;1367,81;209;177,34
"LK Garmisch-Partenkirchen";972;0;22;0;88424;1099,25;93;105,18
"LK Günzburg";1815;46;25;1;127027;1428,83;304;239,32
"LK Haßberge";865;36;9;0;84384;1025,08;214;253,6
"LK Hof";1152;29;35;0;94801;1215,18;191;201,47
"LK Kelheim";1413;13;37;0;123058;1148,24;176;143,02
"LK Kitzingen";850;11;6;0;91155;932,48;105;115,19
"LK Kronach";729;28;8;0;66743;1092,25;186;278,68
"LK Kulmbach";677;8;12;0;71566;945,98;35;48,91
"LK Landsberg a.Lech";1338;0;16;0;120302;1112,2;135;112,22
"LK Landshut";2049;31;43;0;159895;1281,47;278;173,86
"LK Lichtenfels";951;10;25;0;66776;1424,16;74;110,82
"LK Lindau";1008;12;10;0;81981;1229,55;103;125,64
"LK Main-Spessart";864;27;14;0;126158;684,86;194;153,78
"LK Miesbach";1572;24;11;0;100010;1571,84;195;194,98
"LK Miltenberg";1572;16;23;0;128743;1221,04;252;195,74
"LK Mühldorf a.Inn";1966;89;31;0;115872;1696,7;263;226,97
"LK München";5222;66;102;2;350473;1489,99;545;155,5
"LK Neu-Ulm";2216;92;29;0;175204;1264,81;404;230,59
"LK Neuburg-Schrobenhausen";1211;18;35;1;97303;1244,57;137;140,8
"LK Neumarkt i.d.OPf.";1384;18;44;0;134573;1028,44;125;92,89
"LK Neustadt a.d.Aisch-Bad Windsheim";905;0;7;0;101014;895,92;174;172,25
"LK Neustadt a.d.Waldnaab";1674;18;77;0;94450;1772,37;141;149,29
"LK Nürnberger Land";1789;42;50;0;170792;1047,47;232;135,84
"LK Oberallgäu";1493;34;14;0;156008;957;243;155,76
"LK Ostallgäu";1873;25;45;0;141182;1326,66;196;138,83
"LK Passau";3108;66;46;1;192656;1613,24;497;257,97
"LK Pfaffenhofen a.d.Ilm";1585;36;32;1;128227;1236,09;209;162,99
"LK Regen";926;29;14;0;77410;1196,23;184;237,7
"LK Regensburg";2308;211;22;0;194070;1189,26;392;201,99
"LK Rhön-Grabfeld";712;0;13;0;79635;894,08;85;106,74
"LK Rosenheim";5820;77;221;0;261330;2227,07;657;251,41
"LK Roth";1209;29;10;0;126749;953,85;205;161,74
"LK Rottal-Inn";2383;36;64;0;121502;1961,28;210;172,84
"LK Schwandorf";1879;39;25;0;147872;1270,69;302;204,23
"LK Schweinfurt";1850;36;38;0;115445;1602,49;191;165,45
"LK Starnberg";1674;18;15;0;136667;1224,88;115;84,15
"LK Straubing-Bogen";1401;24;32;0;101120;1385,48;243;240,31
"LK Tirschenreuth";1727;10;144;0;72046;2397,08;103;142,96
"LK Traunstein";3721;65;105;1;177319;2098,48;497;280,29
"LK Unterallgäu";1635;6;34;0;145341;1124,94;196;134,86
"LK Weilheim-Schongau";1503;0;16;0;135478;1109,41;129;95,22
"LK Weißenburg-Gunzenhausen";1001;18;29;0;94734;1056,64;118;124,56
"LK Wunsiedel i.Fichtelgebirge";1194;9;49;0;72655;1643,38;118;162,41
"LK Würzburg";1587;0;23;1;162302;977,81;124;76,4
"SK Amberg";407;14;4;0;42207;964,3;78;184,8
"SK Ansbach";478;28;10;1;41798;1143,6;54;129,19
"SK Aschaffenburg";670;23;4;0;71002;943,64;79;111,26
"SK Augsburg";5734;74;52;0;296582;1933,36;780;263
"SK Bamberg";718;3;28;0;77373;927,97;75;96,93
"SK Bayreuth";664;9;14;0;74783;887,9;44;58,84
"SK Coburg";354;15;6;0;41072;861,9;63;153,39
"SK Erlangen";1135;37;15;0;112528;1008,64;184;163,51
"SK Fürth";1868;24;41;0;128497;1453,73;289;224,91
