"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3441;6;78;0;134655;2555,42;28;20,79
"LK Altötting";3780;18;155;0;111516;3389,65;87;78,02
"LK Amberg-Sulzbach";2838;17;107;3;103049;2754,03;72;69,87
"LK Ansbach";4730;-12;122;0;184591;2562,42;104;56,34
"LK Aschaffenburg";5619;21;176;0;174200;3225,6;85;48,79
"LK Augsburg";7498;16;163;0;253468;2958,16;84;33,14
"LK Bad Kissingen";2225;3;80;0;103235;2155,28;28;27,12
"LK Bad Tölz-Wolfratshausen";3457;10;57;1;127917;2702,53;71;55,5
"LK Bamberg";3598;32;103;3;147163;2444,91;144;97,85
"LK Bayreuth";3202;20;125;0;103664;3088,83;100;96,47
"LK Berchtesgadener Land";4200;25;89;0;105929;3964,92;118;111,4
"LK Cham";3641;10;111;0;127998;2844,58;112;87,5
"LK Coburg";3249;16;137;0;86747;3745,37;81;93,37
"LK Dachau";5695;6;122;1;154899;3676,59;59;38,09
"LK Deggendorf";4209;10;119;0;119478;3522,82;92;77
"LK Dillingen a.d.Donau";2499;3;94;0;96562;2587,97;26;26,93
"LK Dingolfing-Landau";3194;10;72;0;96683;3303,58;56;57,92
"LK Donau-Ries";3584;6;136;0;133783;2678,97;29;21,68
"LK Ebersberg";4649;23;152;5;143649;3236,36;55;38,29
"LK Eichstätt";3308;9;68;0;132881;2489,45;40;30,1
"LK Erding";4939;12;87;0;138182;3574,27;36;26,05
"LK Erlangen-Höchstadt";3514;8;110;0;137262;2560,07;35;25,5
"LK Forchheim";3237;7;95;0;116203;2785,64;50;43,03
"LK Freising";5570;12;104;0;180007;3094,32;93;51,66
"LK Freyung-Grafenau";3403;12;97;0;78362;4342,67;79;100,81
"LK Fürstenfeldbruck";6884;10;118;0;219311;3138,92;70;31,92
"LK Fürth";3655;16;172;2;117853;3101,32;79;67,03
"LK Garmisch-Partenkirchen";2457;1;75;0;88424;2778,66;38;42,97
"LK Günzburg";4288;4;91;0;127027;3375,66;29;22,83
"LK Haßberge";2380;3;67;0;84384;2820,44;32;37,92
"LK Hof";3662;27;105;1;94801;3862,83;162;170,88
"LK Kelheim";3135;7;82;0;123058;2547,58;45;36,57
"LK Kitzingen";2122;13;73;2;91155;2327,9;66;72,4
"LK Kronach";2152;12;57;0;66743;3224,31;61;91,4
"LK Kulmbach";2133;22;90;1;71566;2980,47;70;97,81
"LK Landsberg a.Lech";2913;12;44;1;120302;2421,41;46;38,24
