"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3233;16;70;0;134655;2400,95;96;71,29
"LK Altötting";3406;19;136;1;111516;3054,27;154;138,1
"LK Amberg-Sulzbach";2590;-1;104;0;103049;2513,37;41;39,79
"LK Ansbach";4117;0;95;0;184591;2230,34;141;76,39
"LK Aschaffenburg";5075;39;150;1;174200;2913,32;286;164,18
"LK Augsburg";7143;43;129;3;253468;2818,11;183;72,2
"LK Bad Kissingen";1959;19;71;0;103235;1897,61;89;86,21
"LK Bad Tölz-Wolfratshausen";3101;11;37;0;127917;2424,23;142;111,01
"LK Bamberg";3210;5;101;3;147163;2181,25;125;84,94
"LK Bayreuth";2685;0;87;0;103664;2590,1;130;125,41
"LK Berchtesgadener Land";3687;30;81;0;105929;3480,63;227;214,29
"LK Cham";3185;36;97;3;127998;2488,32;159;124,22
"LK Coburg";2996;16;125;0;86747;3453,72;132;152,17
"LK Dachau";5311;41;88;1;154899;3428,69;142;91,67
"LK Deggendorf";3761;53;100;0;119478;3147,86;210;175,76
"LK Dillingen a.d.Donau";2297;2;90;-1;96562;2378,78;62;64,21
"LK Dingolfing-Landau";2988;14;70;1;96683;3090,51;72;74,47
"LK Donau-Ries";3402;8;112;0;133783;2542,92;141;105,39
"LK Ebersberg";4364;39;110;0;143649;3037,96;195;135,75
"LK Eichstätt";3082;20;59;0;132881;2319,37;130;97,83
"LK Erding";4678;0;62;0;138182;3385,39;114;82,5
"LK Erlangen-Höchstadt";3253;21;96;1;137262;2369,92;128;93,25
"LK Forchheim";2857;16;79;1;116203;2458,63;107;92,08
"LK Freising";5094;25;86;2;180007;2829,89;188;104,44
"LK Freyung-Grafenau";3087;25;84;2;78362;3939,41;124;158,24
"LK Fürstenfeldbruck";6429;24;102;0;219311;2931,45;122;55,63
"LK Fürth";3373;15;147;0;117853;2862,04;122;103,52
