"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2337;0;45;0;134655;1735,55;141;104,71
"LK Altötting";2542;30;81;1;111516;2279,49;224;200,87
"LK Amberg-Sulzbach";1892;58;78;0;103049;1836,02;254;246,48
"LK Ansbach";2756;94;63;1;184591;1493,03;220;119,18
"LK Aschaffenburg";3040;54;59;5;174200;1745,12;339;194,6
"LK Augsburg";5008;0;52;0;253468;1975,79;540;213,04
"LK Bad Kissingen";1123;2;20;0;103235;1087,81;201;194,7
"LK Bad Tölz-Wolfratshausen";2195;26;16;0;127917;1715,96;219;171,2
"LK Bamberg";1817;2;57;0;147163;1234,69;94;63,87
"LK Bayreuth";1242;0;33;0;103664;1198,1;133;128,3
"LK Berchtesgadener Land";2312;12;49;1;105929;2182,59;165;155,76
"LK Cham";2071;17;41;0;127998;1617,99;212;165,63
"LK Coburg";1700;18;53;2;86747;1959,72;239;275,51
"LK Dachau";3933;0;67;0;154899;2539,07;334;215,62
"LK Deggendorf";1987;44;32;1;119478;1663,07;299;250,26
"LK Dillingen a.d.Donau";1613;43;63;3;96562;1670,43;159;164,66
"LK Dingolfing-Landau";2115;32;37;2;96683;2187,56;185;191,35
"LK Donau-Ries";2169;22;43;0;133783;1621,28;152;113,62
"LK Ebersberg";2886;16;36;0;143649;2009,06;322;224,16
"LK Eichstätt";2004;23;38;0;132881;1508,12;224;168,57
"LK Erding";3287;0;27;0;138182;2378,75;431;311,91
"LK Erlangen-Höchstadt";2031;0;39;0;137262;1479,65;242;176,31
"LK Forchheim";1645;11;19;0;116203;1415,63;262;225,47
"LK Freising";3567;21;53;0;180007;1981,59;277;153,88
"LK Freyung-Grafenau";1970;25;40;4;78362;2513,97;239;304,99
"LK Fürstenfeldbruck";4763;60;73;0;219311;2171,8;426;194,24
"LK Fürth";2293;45;100;0;117853;1945,64;232;196,86
"LK Garmisch-Partenkirchen";1421;28;33;2;88424;1607,03;183;206,96
"LK Günzburg";2982;56;41;0;127027;2347,53;356;280,26
"LK Haßberge";1376;0;29;0;84384;1630,64;137;162,35
"LK Hof";1807;46;50;3;94801;1906,1;241;254,22
"LK Kelheim";1895;4;40;0;123058;1539,92;143;116,21
"LK Kitzingen";1136;41;12;0;91155;1246,23;131;143,71
"LK Kronach";1177;21;22;0;66743;1763,48;156;233,73
