"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";446;4;20;0;133596;333,84;13;9,73
"LK Altötting";710;1;55;0;111210;638,43;28;25,18
"LK Amberg-Sulzbach";513;0;54;0;103109;497,53;7;6,79
"LK Ansbach";639;5;28;0;183949;347,38;15;8,15
"LK Aschaffenburg";630;11;42;0;174208;361,64;19;10,91
"LK Augsburg";583;0;11;0;251534;231,78;35;13,91
"LK Bad Kissingen";279;1;18;0;103218;270,3;3;2,91
"LK Bad Tölz-Wolfratshausen";585;9;10;0;127227;459,81;31;24,37
"LK Bamberg";452;3;36;0;147086;307,3;5;3,4
"LK Bayreuth";440;0;28;0;103656;424,48;3;2,89
"LK Berchtesgadener Land";389;0;25;0;105722;367,95;6;5,68
"LK Cham";470;1;21;0;127882;367,53;10;7,82
"LK Coburg";426;0;30;0;86906;490,18;0;0
"LK Dachau";1116;1;33;0;153884;725,22;45;29,24
"LK Deggendorf";402;2;15;0;119326;336,89;18;15,08
"LK Dillingen a.d.Donau";333;0;29;0;96021;346,8;25;26,04
"LK Dingolfing-Landau";857;1;10;0;96217;890,69;9;9,35
"LK Donau-Ries";403;0;23;0;133496;301,88;3;2,25
"LK Ebersberg";643;3;5;0;142142;452,36;29;20,4
"LK Eichstätt";369;1;20;0;132341;278,83;16;12,09
"LK Erding";783;7;11;0;137660;568,79;23;16,71
"LK Erlangen-Höchstadt";330;6;11;0;136271;242,16;12;8,81
"LK Forchheim";261;0;4;0;116099;224,81;17;14,64
"LK Freising";1149;14;46;0;179116;641,48;48;26,8
"LK Freyung-Grafenau";202;0;12;0;78355;257,8;2;2,55
"LK Fürstenfeldbruck";1088;10;36;0;219320;496,08;28;12,77
"LK Fürth";535;0;58;0;117387;455,76;8;6,82
"LK Garmisch-Partenkirchen";333;3;18;0;88467;376,41;15;16,96
"LK Günzburg";319;8;4;0;125747;253,68;21;16,7
"LK Haßberge";185;0;6;0;84599;218,68;5;5,91
"LK Hof";503;1;32;0;95311;527,75;5;5,25
"LK Kelheim";605;1;35;0;122258;494,86;33;26,99
"LK Kitzingen";225;3;4;0;90909;247,5;11;12,1
"LK Kronach";178;0;3;0;67135;265,14;0;0
"LK Kulmbach";258;0;11;0;71845;359,11;0;0
"LK Landsberg a.Lech";419;3;10;0;120071;348,96;15;12,49
"LK Landshut";795;3;31;0;158698;500,95;33;20,79
"LK Lichtenfels";337;1;17;0;66838;504,2;3;4,49
"LK Lindau";267;0;8;0;81669;326,93;1;1,22
"LK Main-Spessart";186;0;6;0;126365;147,19;5;3,96
"LK Miesbach";666;2;11;0;99726;667,83;14;14,04
"LK Miltenberg";359;0;5;0;128756;278,82;10;7,77
"LK Mühldorf a.Inn";579;10;27;0;115250;502,39;15;13,02
"LK München";1708;4;96;0;348871;489,58;55;15,77
"LK Neu-Ulm";592;0;26;0;174200;339,84;39;22,39
"LK Neuburg-Schrobenhausen";383;0;18;0;96680;396,15;17;17,58
"LK Neumarkt i.d.OPf.";463;0;17;0;133561;346,66;27;20,22
"LK Neustadt a.d.Aisch-Bad Windsheim";273;2;6;0;100364;272,01;3;2,99
"LK Neustadt a.d.Waldnaab";855;0;73;0;94352;906,18;4;4,24
"LK Nürnberger Land";697;5;44;0;170365;409,12;11;6,46
"LK Oberallgäu";234;0;7;0;155362;150,62;8;5,15
"LK Ostallgäu";587;3;39;0;140316;418,34;24;17,1
"LK Passau";674;0;31;0;192043;350,96;12;6,25
"LK Pfaffenhofen a.d.Ilm";432;0;21;0;127151;339,75;17;13,37
"LK Regen";211;0;12;0;77656;271,71;4;5,15
"LK Regensburg";595;10;16;1;193572;307,38;47;24,28
"LK Rhön-Grabfeld";213;1;8;0;79690;267,29;1;1,25
"LK Rosenheim";2428;5;199;0;260983;930,33;29;11,11
"LK Roth";325;0;7;0;126958;255,99;4;3,15
"LK Rottal-Inn";794;2;50;0;120659;658,05;17;14,09
"LK Schwandorf";557;0;20;0;147189;378,43;13;8,83
"LK Schweinfurt";580;8;25;0;115106;503,88;11;9,56
"LK Starnberg";675;0;13;0;136092;495,99;18;13,23
"LK Straubing-Bogen";586;0;29;0;100649;582,22;9;8,94
"LK Tirschenreuth";1150;0;138;0;72504;1586,12;4;5,52
"LK Traunstein";1384;4;88;0;177089;781,53;24;13,55
"LK Unterallgäu";328;5;14;0;144041;227,71;10;6,94
"LK Weilheim-Schongau";392;0;3;0;135348;289,62;7;5,17
"LK Weißenburg-Gunzenhausen";405;11;25;0;94393;429,06;29;30,72
"LK Wunsiedel i.Fichtelgebirge";684;0;41;0;73178;934,71;1;1,37
"LK Würzburg";489;1;7;0;161834;302,16;12;7,42
"SK Amberg";104;1;4;0;41970;247,8;2;4,77
"SK Ansbach";162;0;8;0;41847;387,12;1;2,39
"SK Aschaffenburg";151;2;1;0;70527;214,1;5;7,09
"SK Augsburg";767;10;16;0;295135;259,88;52;17,62
"SK Bamberg";223;0;22;0;77592;287,4;1;1,29
"SK Bayreuth";228;1;11;0;74657;305,4;5;6,7
"SK Coburg";132;0;4;0;41249;320,01;1;2,42
"SK Erlangen";314;1;11;0;111962;280,45;10;8,93
"SK Fürth";490;1;38;0;127748;383,57;18;14,09
"SK Hof";157;0;4;0;45930;341,82;1;2,18
"SK Ingolstadt";696;8;38;0;136981;508,1;55;40,15
"SK Kaufbeuren";131;0;5;0;43893;298,45;3;6,83
"SK Kempten";144;1;10;0;68907;208,98;10;14,51
"SK Landshut";346;3;9;0;72404;477,87;23;31,77
"SK Memmingen";83;5;0;0;43837;189,34;8;18,25
"SK München";8799;70;223;0;1471508;597,96;509;34,59
"SK Nürnberg";1512;27;52;0;518365;291,69;102;19,68
"SK Passau";177;0;18;0;52469;337,34;16;30,49
"SK Regensburg";771;1;10;0;152610;505,21;8;5,24
"SK Rosenheim";620;-1;23;0;63324;979,09;23;36,32
"SK Schwabach";98;0;2;0;40792;240,24;3;7,35
"SK Schweinfurt";207;3;17;0;54032;383,11;4;7,4
"SK Straubing";481;2;48;0;47794;1006,4;14;29,29
"SK Weiden i.d.OPf.";357;0;20;0;42520;839,6;8;18,81
"SK Würzburg";529;0;52;0;127880;413,67;11;8,6
