"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";10453;9694;1;487;20635
"'10-19";19556;19251;4;595;39406
"20-29";33561;31329;6;1166;66062
"30-39";28100;26868;8;1097;56073
"40-49";26193;28920;5;1000;56118
"50-59";31479;32665;6;743;64893
"60-69";16639;15492;4;345;32480
"70-79";11428;12281;7;229;23945
"80-89";9080;16648;19;253;26000
"90-99";1776;6201;5;93;8075
"100+";45;150;0;7;202
"Unbekannt";117;126;0;48;291
"Gesamt";188427;199625;65;6063;394180
