"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";290;0;20;0;133596;217,07;2;1,5
"LK Altötting";596;1;48;2;111210;535,92;4;3,6
"LK Amberg-Sulzbach";479;3;44;0;103109;464,56;10;9,7
"LK Ansbach";589;3;26;0;183949;320,2;14;7,61
"LK Aschaffenburg";521;5;36;0;174208;299,07;14;8,04
"LK Augsburg";378;3;8;0;251534;150,28;7;2,78
"LK Bad Kissingen";251;0;19;1;103218;243,17;12;11,63
"LK Bad Tölz-Wolfratshausen";416;0;10;0;127227;326,97;4;3,14
"LK Bamberg";405;0;35;0;147086;275,35;2;1,36
"LK Bayreuth";415;0;27;0;103656;400,36;7;6,75
"LK Berchtesgadener Land";296;4;22;1;105722;279,98;7;6,62
"LK Cham";416;1;20;0;127882;325,3;2;1,56
"LK Coburg";274;16;16;3;86906;315,28;72;82,85
"LK Dachau";908;0;28;0;153884;590,05;6;3,9
"LK Deggendorf";305;0;12;1;119326;255,6;16;13,41
"LK Dillingen a.d.Donau";259;0;24;1;96021;269,73;5;5,21
"LK Dingolfing-Landau";205;0;6;-1;96217;213,06;5;5,2
"LK Donau-Ries";345;3;23;0;133496;258,43;6;4,49
"LK Ebersberg";498;1;5;0;142142;350,35;24;16,88
"LK Eichstätt";283;0;17;0;132341;213,84;1;0,76
"LK Erding";614;2;11;0;137660;446,03;5;3,63
"LK Erlangen-Höchstadt";241;8;6;0;136271;176,85;36;26,42
"LK Forchheim";204;0;4;0;116099;175,71;2;1,72
"LK Freising";978;8;40;0;179116;546,01;25;13,96
"LK Freyung-Grafenau";189;1;11;0;78355;241,21;3;3,83
"LK Fürstenfeldbruck";866;1;34;1;219320;394,86;8;3,65
"LK Fürth";493;0;56;0;117387;419,98;3;2,56
"LK Garmisch-Partenkirchen";284;0;18;1;88467;321,02;11;12,43
"LK Günzburg";235;0;4;0;125747;186,88;3;2,39
"LK Haßberge";155;0;6;0;84599;183,22;1;1,18
"LK Hof";432;0;29;0;95311;453,25;13;13,64
"LK Kelheim";439;1;34;0;122258;359,08;5;4,09
"LK Kitzingen";190;-2;3;0;90909;209;2;2,2
"LK Kronach";156;0;3;0;67135;232,37;6;8,94
"LK Kulmbach";241;0;11;0;71845;335,44;3;4,18
"LK Landsberg a.Lech";359;0;10;0;120071;298,99;10;8,33
"LK Landshut";661;0;29;0;158698;416,51;4;2,52
"LK Lichtenfels";235;1;5;0;66838;351,6;20;29,92
"LK Lindau";241;0;8;0;81669;295,09;1;1,22
"LK Main-Spessart";151;0;6;0;126365;119,5;3;2,37
"LK Miesbach";567;0;9;0;99726;568,56;19;19,05
"LK Miltenberg";288;1;5;0;128756;223,68;6;4,66
"LK Mühldorf a.Inn";496;0;27;0;115250;430,37;0;0
"LK München";1366;0;57;0;348871;391,55;23;6,59
"LK Neu-Ulm";422;0;25;0;174200;242,25;7;4,02
"LK Neuburg-Schrobenhausen";313;0;14;0;96680;323,75;6;6,21
"LK Neumarkt i.d.OPf.";366;4;15;0;133561;274,03;4;2,99
"LK Neustadt a.d.Aisch-Bad Windsheim";240;0;6;0;100364;239,13;9;8,97
"LK Neustadt a.d.Waldnaab";800;0;66;0;94352;847,89;7;7,42
"LK Nürnberger Land";625;1;44;0;170365;366,86;9;5,28
"LK Oberallgäu";173;0;7;0;155362;111,35;1;0,64
"LK Ostallgäu";503;1;34;0;140316;358,48;3;2,14
"LK Passau";554;1;24;1;192043;288,48;4;2,08
"LK Pfaffenhofen a.d.Ilm";360;0;19;0;127151;283,13;11;8,65
"LK Regen";194;1;7;0;77656;249,82;11;14,17
"LK Regensburg";451;2;14;0;193572;232,99;7;3,62
"LK Rhön-Grabfeld";189;0;6;0;79690;237,17;0;0
"LK Rosenheim";2221;2;172;2;260983;851,01;41;15,71
"LK Roth";291;0;7;0;126958;229,21;2;1,58
"LK Rottal-Inn";733;0;44;1;120659;607,5;5;4,14
"LK Schwandorf";481;1;15;0;147189;326,79;33;22,42
"LK Schweinfurt";489;0;25;1;115106;424,83;14;12,16
"LK Starnberg";516;0;12;0;136092;379,16;4;2,94
"LK Straubing-Bogen";526;1;26;0;100649;522,61;49;48,68
"LK Tirschenreuth";1125;2;129;1;72504;1551,64;6;8,28
"LK Traunstein";1272;0;84;0;177089;718,28;12;6,78
"LK Unterallgäu";271;0;13;0;144041;188,14;0;0
"LK Weilheim-Schongau";336;0;3;0;135348;248,25;3;2,22
"LK Weißenburg-Gunzenhausen";313;0;19;0;94393;331,59;2;2,12
"LK Wunsiedel i.Fichtelgebirge";647;-1;39;0;73178;884,15;0;0
