"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3473;2;78;0;134655;2579,18;39;28,96
"LK Altötting";3840;10;156;0;111516;3443,45;88;78,91
"LK Amberg-Sulzbach";2915;11;110;0;103049;2828,75;96;93,16
"LK Ansbach";4799;4;125;0;184591;2599,8;98;53,09
"LK Aschaffenburg";5679;1;179;0;174200;3260,05;85;48,79
"LK Augsburg";7552;1;164;0;253468;2979,47;90;35,51
"LK Bad Kissingen";2246;1;81;0;103235;2175,62;25;24,22
"LK Bad Tölz-Wolfratshausen";3481;7;57;0;127917;2721,3;39;30,49
"LK Bamberg";3676;8;112;2;147163;2497,91;110;74,75
"LK Bayreuth";3294;0;127;0;103664;3177,57;112;108,04
"LK Berchtesgadener Land";4262;5;92;2;105929;4023,45;88;83,07
"LK Cham";3758;18;114;0;127998;2935,98;139;108,6
"LK Coburg";3271;1;139;0;86747;3770,74;45;51,87
"LK Dachau";5721;10;125;0;154899;3693,37;62;40,03
"LK Deggendorf";4289;8;120;0;119478;3589,78;93;77,84
"LK Dillingen a.d.Donau";2515;0;95;0;96562;2604,54;19;19,68
"LK Dingolfing-Landau";3245;10;72;0;96683;3356,33;64;66,2
"LK Donau-Ries";3600;2;136;0;133783;2690,92;24;17,94
"LK Ebersberg";4690;4;161;0;143649;3264,9;58;40,38
"LK Eichstätt";3344;5;68;0;132881;2516,54;45;33,86
"LK Erding";4961;0;88;0;138182;3590,19;39;28,22
"LK Erlangen-Höchstadt";3553;2;111;0;137262;2588,48;45;32,78
"LK Forchheim";3299;12;95;0;116203;2839;72;61,96
"LK Freising";5639;16;107;0;180007;3132,66;92;51,11
"LK Freyung-Grafenau";3451;5;97;0;78362;4403,92;62;79,12
"LK Fürstenfeldbruck";6950;5;119;0;219311;3169,02;82;37,39
"LK Fürth";3698;5;174;0;117853;3137,81;84;71,28
"LK Garmisch-Partenkirchen";2495;5;77;0;88424;2821,63;41;46,37
"LK Günzburg";4306;0;92;0;127027;3389,83;29;22,83
"LK Haßberge";2407;1;68;0;84384;2852,44;31;36,74
"LK Hof";3818;15;107;1;94801;4027,38;191;201,47
"LK Kelheim";3166;4;82;0;123058;2572,77;41;33,32
"LK Kitzingen";2165;12;74;0;91155;2375,08;57;62,53
"LK Kronach";2187;6;57;0;66743;3276,75;48;71,92
"LK Kulmbach";2226;2;92;0;71566;3110,42;118;164,88
"LK Landsberg a.Lech";2943;0;46;0;120302;2446,34;53;44,06
"LK Landshut";5031;7;147;0;159895;3146,44;47;29,39
"LK Lichtenfels";2148;10;56;0;66776;3216,72;25;37,44
"LK Lindau";2287;-3;56;0;81981;2789,67;47;57,33
"LK Main-Spessart";3154;1;184;0;126158;2500,04;42;33,29
"LK Miesbach";3119;7;57;0;100010;3118,69;40;40
"LK Miltenberg";4171;11;108;0;128743;3239,79;64;49,71
"LK Mühldorf a.Inn";4508;3;122;0;115872;3890,5;88;75,95
"LK München";11105;14;235;0;350473;3168,58;136;38,8
"LK Neu-Ulm";4800;7;102;0;175204;2739,66;80;45,66
"LK Neuburg-Schrobenhausen";2692;3;62;0;97303;2766,62;29;29,8
"LK Neumarkt i.d.OPf.";4057;9;107;0;134573;3014,72;91;67,62
"LK Neustadt a.d.Aisch-Bad Windsheim";2650;26;64;0;101014;2623,4;83;82,17
"LK Neustadt a.d.Waldnaab";3892;12;139;0;94450;4120,7;168;177,87
"LK Nürnberger Land";4801;4;152;0;170792;2811,02;89;52,11
"LK Oberallgäu";3679;11;56;0;156008;2358,21;68;43,59
"LK Ostallgäu";3849;13;103;0;141182;2726,27;49;34,71
"LK Passau";9811;1;301;2;192656;5092,5;216;112,12
"LK Pfaffenhofen a.d.Ilm";3757;0;146;0;128227;2929,96;37;28,86
"LK Regen";4162;0;151;0;77410;5376,57;54;69,76
"LK Regensburg";4933;0;139;0;194070;2541,87;109;56,17
"LK Rhön-Grabfeld";2097;0;65;0;79635;2633,26;42;52,74
"LK Rosenheim";10463;18;418;0;261330;4003,75;154;58,93
"LK Roth";3927;5;150;0;126749;3098,25;59;46,55
"LK Rottal-Inn";5157;6;145;1;121502;4244,37;100;82,3
"LK Schwandorf";4740;24;111;0;147872;3205,48;165;111,58
"LK Schweinfurt";3304;0;110;0;115445;2861,97;28;24,25
"LK Starnberg";3677;3;89;0;136667;2690,48;61;44,63
"LK Straubing-Bogen";3385;2;116;0;101120;3347,51;56;55,38
"LK Tirschenreuth";4174;26;213;0;72046;5793,52;255;353,94
"LK Traunstein";7406;23;190;0;177319;4176,65;162;91,36
"LK Unterallgäu";4040;0;114;0;145341;2779,67;51;35,09
"LK Weilheim-Schongau";3205;12;51;0;135478;2365,7;59;43,55
"LK Weißenburg-Gunzenhausen";2602;1;101;0;94734;2746,64;42;44,33
"LK Wunsiedel i.Fichtelgebirge";3502;26;155;0;72655;4820,04;225;309,68
"LK Würzburg";2979;2;55;0;162302;1835,47;49;30,19
"SK Amberg";912;8;12;0;42207;2160,78;37;87,66
"SK Ansbach";1242;0;38;0;41798;2971,43;10;23,92
"SK Aschaffenburg";2168;7;90;0;71002;3053,44;36;50,7
"SK Augsburg";11937;14;322;0;296582;4024,86;189;63,73
"SK Bamberg";2097;21;92;0;77373;2710,25;64;82,72
"SK Bayreuth";2234;0;86;0;74783;2987,31;70;93,6
"SK Coburg";1600;5;86;0;41072;3895,6;33;80,35
"SK Erlangen";2773;3;81;0;112528;2464,28;43;38,21
"SK Fürth";4799;8;178;0;128497;3734,72;95;73,93
"SK Hof";2192;10;67;0;45825;4783,42;88;192,03
"SK Ingolstadt";4054;0;90;0;137392;2950,68;17;12,37
"SK Kaufbeuren";1460;0;47;0;44398;3288,44;15;33,79
"SK Kempten";1558;2;33;0;69151;2253,04;21;30,37
"SK Landshut";2671;8;92;0;73411;3638,42;32;43,59
"SK Memmingen";1211;0;17;0;44100;2746,03;23;52,15
"SK München";53340;24;1065;2;1484226;3593,79;482;32,47
"SK Nürnberg";23328;95;741;0;518370;4500,26;526;101,47
"SK Passau";2667;0;103;0;52803;5050,85;54;102,27
"SK Regensburg";4203;0;61;0;153094;2745,37;41;26,78
"SK Rosenheim";2845;6;52;0;63551;4476,72;31;48,78
"SK Schwabach";1559;3;100;0;40981;3804,2;30;73,2
"SK Schweinfurt";1507;1;57;0;53426;2820,72;7;13,1
"SK Straubing";1509;0;75;0;47791;3157,5;13;27,2
"SK Weiden i.d.OPf.";2014;10;67;0;42743;4711,88;108;252,67
"SK Würzburg";2946;5;95;0;127934;2302,75;58;45,34
