"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";409;0;20;0;133596;306,15;4;2,99
"LK Altötting";659;2;55;0;111210;592,57;23;20,68
"LK Amberg-Sulzbach";499;0;54;0;103109;483,95;2;1,94
"LK Ansbach";608;0;28;0;183949;330,53;0;0
"LK Aschaffenburg";600;4;42;0;174208;344,42;6;3,44
"LK Augsburg";488;0;11;0;251534;194,01;24;9,54
"LK Bad Kissingen";271;0;18;0;103218;262,55;6;5,81
"LK Bad Tölz-Wolfratshausen";529;0;10;0;127227;415,79;8;6,29
"LK Bamberg";443;0;36;0;147086;301,18;3;2,04
"LK Bayreuth";434;0;28;0;103656;418,69;1;0,96
"LK Berchtesgadener Land";372;0;25;0;105722;351,87;13;12,3
"LK Cham";442;5;21;0;127882;345,63;6;4,69
"LK Coburg";414;1;29;0;86906;476,38;6;6,9
"LK Dachau";1016;0;31;0;153884;660,24;28;18,2
"LK Deggendorf";355;0;15;0;119326;297,5;12;10,06
"LK Dillingen a.d.Donau";290;0;29;0;96021;302,02;6;6,25
"LK Dingolfing-Landau";825;0;10;0;96217;857,44;104;108,09
"LK Donau-Ries";382;0;23;0;133496;286,15;4;3
"LK Ebersberg";553;4;5;0;142142;389,05;14;9,85
"LK Eichstätt";330;0;20;0;132341;249,36;14;10,58
"LK Erding";741;0;11;0;137660;538,28;20;14,53
"LK Erlangen-Höchstadt";309;0;11;0;136271;226,75;16;11,74
"LK Forchheim";236;0;4;0;116099;203,27;11;9,47
"LK Freising";1062;0;46;0;179116;592,91;34;18,98
"LK Freyung-Grafenau";197;0;12;0;78355;251,42;1;1,28
"LK Fürstenfeldbruck";998;0;36;0;219320;455,04;12;5,47
"LK Fürth";515;1;58;0;117387;438,72;4;3,41
"LK Garmisch-Partenkirchen";309;0;18;0;88467;349,28;5;5,65
"LK Günzburg";274;0;4;0;125747;217,9;18;14,31
"LK Haßberge";180;1;6;0;84599;212,77;1;1,18
"LK Hof";483;0;32;0;95311;506,76;4;4,2
