"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";11609;10769;1;528;22907
"'10-19";21233;20880;4;654;42771
"20-29";36522;34149;4;1256;71931
"30-39";30864;29284;8;1146;61302
"40-49";28803;31675;4;1070;61552
"50-59";34699;35776;6;825;71306
"60-69";18307;17110;3;390;35810
"70-79";12455;13466;6;264;26191
"80-89";9878;17950;18;313;28159
"90-99";1907;6611;5;100;8623
"100+";28;138;0;5;171
"Unbekannt";25;27;0;26;78
"Gesamt";206330;217835;59;6577;430801
