"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";3968;3693;0;169;7830
"'10-19";8524;8025;0;217;16766
"20-29";15603;14052;1;405;30061
"30-39";12316;11021;1;384;23722
"40-49";11248;11913;3;325;23489
"50-59";13403;13117;2;229;26751
"60-69";6759;6047;3;103;12912
"70-79";4571;4561;0;55;9187
"80-89";2964;4758;0;37;7759
"90-99";477;1538;0;9;2024
"100+";10;40;0;1;51
"Unbekannt";76;75;0;162;313
"Gesamt";79919;78840;10;2096;160865
