"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";844;29;20;0;134655;626,79;172;127,73
"LK Altötting";905;25;57;0;111516;811,54;105;94,16
"LK Amberg-Sulzbach";638;16;55;0;103049;619,12;40;38,82
"LK Ansbach";1010;14;28;0;184591;547,16;165;89,39
"LK Aschaffenburg";1055;33;42;0;174200;605,63;145;83,24
"LK Augsburg";1355;0;13;0;253468;534,58;226;89,16
"LK Bad Kissingen";397;12;18;0;103235;384,56;63;61,03
"LK Bad Tölz-Wolfratshausen";857;22;10;0;127917;669,97;101;78,96
"LK Bamberg";765;26;38;0;147163;519,83;130;88,34
"LK Bayreuth";619;16;28;0;103664;597,12;93;89,71
"LK Berchtesgadener Land";1188;31;28;0;105929;1121,51;271;255,83
"LK Cham";839;29;21;0;127998;655,48;150;117,19
"LK Coburg";562;16;31;0;86747;647,86;58;66,86
"LK Dachau";1650;35;37;0;154899;1065,21;147;94,9
"LK Deggendorf";747;19;20;0;119478;625,22;119;99,6
"LK Dillingen a.d.Donau";555;30;29;0;96562;574,76;102;105,63
"LK Dingolfing-Landau";1175;14;11;0;96683;1215,31;87;89,98
"LK Donau-Ries";830;24;27;1;133783;620,41;160;119,6
"LK Ebersberg";1184;27;8;0;143649;824,23;187;130,18
"LK Eichstätt";652;51;21;0;132881;490,66;109;82,03
"LK Erding";1146;37;11;0;138182;829,34;141;102,04
"LK Erlangen-Höchstadt";592;13;11;0;137262;431,29;97;70,67
"LK Forchheim";465;10;4;0;116203;400,16;92;79,17
"LK Freising";1778;48;48;0;180007;987,74;242;134,44
"LK Freyung-Grafenau";396;14;14;0;78362;505,35;77;98,26
"LK Fürstenfeldbruck";2170;70;38;0;219311;989,46;282;128,58
"LK Fürth";844;18;61;0;117853;716,15;97;82,31
"LK Garmisch-Partenkirchen";562;17;20;0;88424;635,57;76;85,95
"LK Günzburg";767;41;6;1;127027;603,81;171;134,62
"LK Haßberge";391;5;6;0;84384;463,36;73;86,51
"LK Hof";669;5;33;0;94801;705,69;68;71,73
"LK Kelheim";817;11;36;0;123058;663,91;75;60,95
"LK Kitzingen";504;23;4;0;91155;552,9;121;132,74
"LK Kronach";287;17;3;0;66743;430,01;59;88,4
"LK Kulmbach";507;26;11;0;71566;708,44;138;192,83
"LK Landsberg a.Lech";727;16;10;0;120302;604,31;101;83,96
"LK Landshut";1257;40;34;0;159895;786,14;199;124,46
"LK Lichtenfels";578;20;19;0;66776;865,58;126;188,69
"LK Lindau";497;9;8;0;81981;606,24;88;107,34
"LK Main-Spessart";392;10;6;0;126158;310,72;76;60,24
"LK Miesbach";1043;17;11;0;100010;1042,9;160;159,98
"LK Miltenberg";800;34;12;1;128743;621,39;198;153,79
"LK Mühldorf a.Inn";1102;49;27;0;115872;951,05;195;168,29
"LK München";3097;100;96;0;350473;883,66;445;126,97
"LK Neu-Ulm";1257;37;26;0;175204;717,45;208;118,72
"LK Neuburg-Schrobenhausen";748;49;18;0;97303;768,73;164;168,55
"LK Neumarkt i.d.OPf.";817;25;18;0;134573;607,11;120;89,17
"LK Neustadt a.d.Aisch-Bad Windsheim";396;14;6;0;101014;392,02;55;54,45
"LK Neustadt a.d.Waldnaab";1269;23;75;0;94450;1343,57;151;159,87
"LK Nürnberger Land";1083;17;46;0;170792;634,1;128;74,94
"LK Oberallgäu";615;35;8;0;156008;394,21;188;120,51
"LK Ostallgäu";1092;19;40;0;141182;773,47;158;111,91
"LK Passau";1463;67;31;0;192656;759,38;299;155,2
"LK Pfaffenhofen a.d.Ilm";827;28;23;0;128227;644,95;151;117,76
"LK Regen";442;4;12;0;77410;570,99;38;49,09
"LK Regensburg";1051;16;17;0;194070;541,56;155;79,87
"LK Rhön-Grabfeld";416;28;9;0;79635;522,38;63;79,11
"LK Rosenheim";3589;102;206;0;261330;1373,36;524;200,51
"LK Roth";589;25;8;0;126749;464,7;110;86,79
"LK Rottal-Inn";1616;107;57;0;121502;1330,02;379;311,93
"LK Schwandorf";785;9;21;0;147872;530,86;79;53,42
"LK Schweinfurt";1164;26;28;0;115445;1008,27;214;185,37
"LK Starnberg";1090;13;13;0;136667;797,56;114;83,41
"LK Straubing-Bogen";786;10;29;0;101120;777,29;76;75,16
"LK Tirschenreuth";1389;10;142;0;72046;1927,93;55;76,34
"LK Traunstein";1904;25;88;0;177319;1073,77;240;135,35
"LK Unterallgäu";883;22;24;1;145341;607,54;168;115,59
"LK Weilheim-Schongau";846;53;4;0;135478;624,46;172;126,96
"LK Weißenburg-Gunzenhausen";604;18;25;0;94734;637,57;74;78,11
"LK Wunsiedel i.Fichtelgebirge";909;7;46;0;72655;1251,12;50;68,82
"LK Würzburg";954;18;7;0;162302;587,79;136;83,79
"SK Amberg";191;8;4;0;42207;452,53;25;59,23
"SK Ansbach";262;9;8;0;41798;626,82;41;98,09
"SK Aschaffenburg";321;17;2;0;71002;452,1;61;85,91
"SK Augsburg";2394;0;18;0;296582;807,2;565;190,5
"SK Bamberg";414;30;22;0;77373;535,07;97;125,37
"SK Bayreuth";462;18;12;0;74783;617,79;97;129,71
"SK Coburg";203;11;4;0;41072;494,25;31;75,48
"SK Erlangen";606;12;12;0;112528;538,53;87;77,31
"SK Fürth";869;14;38;0;128497;676,28;121;94,17
"SK Hof";247;10;5;0;45825;539,01;31;67,65
"SK Ingolstadt";1181;27;41;0;137392;859,58;159;115,73
"SK Kaufbeuren";348;14;12;0;44398;783,82;82;184,69
"SK Kempten";340;9;10;0;69151;491,68;77;111,35
"SK Landshut";598;37;9;0;73411;814,59;87;118,51
"SK Memmingen";306;10;2;0;44100;693,88;58;131,52
"SK München";16584;380;247;3;1484226;1117,35;1926;129,76
"SK Nürnberg";3514;207;59;1;518370;677,89;637;122,89
"SK Passau";386;28;18;0;52803;731,02;91;172,34
"SK Regensburg";1245;23;10;0;153094;813,23;129;84,26
"SK Rosenheim";1045;23;23;0;63551;1644,35;157;247,05
"SK Schwabach";206;13;2;0;40981;502,67;38;92,73
"SK Schweinfurt";501;20;19;0;53426;937,75;119;222,74
"SK Straubing";607;14;48;0;47791;1270,11;48;100,44
"SK Weiden i.d.OPf.";583;11;20;0;42743;1363,97;62;145,05
"SK Würzburg";1155;24;52;0;127934;902,81;160;125,06
