"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";2751;2568;0;79;5398
"'10-19";6064;5723;0;120;11907
"20-29";11546;10410;0;226;22182
"30-39";8912;7997;1;173;17083
"40-49";8080;8748;0;148;16976
"50-59";9630;9418;1;114;19163
"60-69";4879;4311;1;44;9235
"70-79";3454;3339;0;27;6820
"80-89";2225;3487;0;19;5731
"90-99";350;1120;0;4;1474
"100+";6;27;0;0;33
"Unbekannt";47;53;0;29;129
"Gesamt";57944;57201;3;983;116131
