"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";459;4;20;0;133596;343,57;13;9,73
"LK Altötting";735;4;55;0;111210;660,91;23;20,68
"LK Amberg-Sulzbach";518;0;54;0;103109;502,38;5;4,85
"LK Ansbach";650;6;28;0;183949;353,36;13;7,07
"LK Aschaffenburg";645;1;42;0;174208;370,25;14;8,04
"LK Augsburg";619;1;11;0;251534;246,09;27;10,73
"LK Bad Kissingen";283;3;18;0;103218;274,18;4;3,88
"LK Bad Tölz-Wolfratshausen";611;4;10;0;127227;480,24;23;18,08
"LK Bamberg";460;1;36;0;147086;312,74;8;5,44
"LK Bayreuth";443;1;28;0;103656;427,38;3;2,89
"LK Berchtesgadener Land";393;0;25;0;105722;371,73;0;0
"LK Cham";477;1;21;0;127882;373;5;3,91
"LK Coburg";431;0;30;0;86906;495,94;4;4,6
"LK Dachau";1156;1;34;0;153884;751,22;37;24,04
"LK Deggendorf";416;1;15;0;119326;348,62;13;10,89
"LK Dillingen a.d.Donau";359;2;29;0;96021;373,88;22;22,91
"LK Dingolfing-Landau";868;0;10;0;96217;902,13;10;10,39
"LK Donau-Ries";436;2;23;0;133496;326,6;32;23,97
"LK Ebersberg";670;2;5;0;142142;471,36;25;17,59
"LK Eichstätt";396;2;20;0;132341;299,23;25;18,89
"LK Erding";805;5;11;0;137660;584,77;19;13,8
"LK Erlangen-Höchstadt";344;1;11;0;136271;252,44;12;8,81
"LK Forchheim";273;3;4;0;116099;235,14;6;5,17
"LK Freising";1196;17;46;0;179116;667,72;42;23,45
"LK Freyung-Grafenau";207;0;12;0;78355;264,18;4;5,1
"LK Fürstenfeldbruck";1134;16;36;0;219320;517,05;41;18,69
"LK Fürth";553;9;58;0;117387;471,09;20;17,04
"LK Garmisch-Partenkirchen";347;2;18;0;88467;392,24;13;14,69
"LK Günzburg";354;4;4;0;125747;281,52;33;26,24
"LK Haßberge";192;0;6;0;84599;226,95;7;8,27
"LK Hof";511;2;32;0;95311;536,14;8;8,39
"LK Kelheim";624;4;35;0;122258;510,4;16;13,09
"LK Kitzingen";240;7;4;0;90909;264;3;3,3
"LK Kronach";180;0;3;0;67135;268,12;1;1,49
"LK Kulmbach";259;1;11;0;71845;360,5;1;1,39
"LK Landsberg a.Lech";448;1;10;0;120071;373,11;28;23,32
"LK Landshut";820;1;31;0;158698;516,7;21;13,23
"LK Lichtenfels";341;1;17;0;66838;510,19;4;5,98
"LK Lindau";282;1;8;0;81669;345,3;14;17,14
"LK Main-Spessart";196;4;6;0;126365;155,11;8;6,33
"LK Miesbach";681;6;11;0;99726;682,87;14;14,04
"LK Miltenberg";375;0;5;0;128756;291,25;15;11,65
"LK Mühldorf a.Inn";614;2;27;0;115250;532,75;28;24,3
"LK München";1812;15;96;0;348871;519,39;89;25,51
"LK Neu-Ulm";633;19;26;0;174200;363,38;38;21,81
"LK Neuburg-Schrobenhausen";400;3;18;0;96680;413,74;16;16,55
"LK Neumarkt i.d.OPf.";498;6;17;0;133561;372,86;27;20,22
"LK Neustadt a.d.Aisch-Bad Windsheim";277;4;6;0;100364;276;4;3,99
"LK Neustadt a.d.Waldnaab";863;1;73;0;94352;914,66;4;4,24
"LK Nürnberger Land";734;8;44;0;170365;430,84;20;11,74
"LK Oberallgäu";235;0;7;0;155362;151,26;0;0
"LK Ostallgäu";618;9;39;0;140316;440,43;28;19,95
"LK Passau";696;1;31;0;192043;362,42;16;8,33
"LK Pfaffenhofen a.d.Ilm";455;0;21;0;127151;357,84;21;16,52
"LK Regen";223;1;12;0;77656;287,16;11;14,17
"LK Regensburg";631;4;16;0;193572;325,98;30;15,5
"LK Rhön-Grabfeld";218;2;8;0;79690;273,56;5;6,27
"LK Rosenheim";2478;6;199;0;260983;949,49;46;17,63
"LK Roth";339;2;7;0;126958;267,02;7;5,51
"LK Rottal-Inn";815;16;50;0;120659;675,46;20;16,58
"LK Schwandorf";572;3;20;0;147189;388,62;11;7,47
"LK Schweinfurt";598;3;25;0;115106;519,52;16;13,9
