"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";717;9;20;0;134655;532,47;107;79,46
"LK Altötting";827;11;57;0;111516;741,6;50;44,84
"LK Amberg-Sulzbach";609;0;54;0;103049;590,98;39;37,85
"LK Ansbach";900;34;28;0;184591;487,56;113;61,22
"LK Aschaffenburg";925;0;42;0;174200;531;116;66,59
"LK Augsburg";1207;0;13;0;253468;476,19;248;97,84
"LK Bad Kissingen";361;3;18;0;103235;349,69;49;47,46
"LK Bad Tölz-Wolfratshausen";775;3;10;0;127917;605,86;66;51,6
"LK Bamberg";663;0;38;0;147163;450,52;72;48,93
"LK Bayreuth";556;9;28;0;103664;536,35;75;72,35
"LK Berchtesgadener Land";1001;42;26;1;105929;944,97;251;236,95
"LK Cham";731;9;21;0;127998;571,1;93;72,66
"LK Coburg";522;5;31;0;86747;601,75;56;64,56
"LK Dachau";1547;0;36;0;154899;998,72;132;85,22
"LK Deggendorf";649;5;20;0;119478;543,2;79;66,12
"LK Dillingen a.d.Donau";490;16;29;0;96562;507,45;68;70,42
"LK Dingolfing-Landau";1119;11;11;0;96683;1157,39;67;69,3
"LK Donau-Ries";713;6;26;0;133783;532,95;160;119,6
"LK Ebersberg";1052;7;8;0;143649;732,34;129;89,8
"LK Eichstätt";582;18;20;0;132881;437,99;83;62,46
"LK Erding";1021;0;11;0;138182;738,88;81;58,62
"LK Erlangen-Höchstadt";523;0;11;0;137262;381,02;65;47,35
"LK Forchheim";410;7;4;0;116203;352,83;64;55,08
"LK Freising";1555;0;48;0;180007;863,86;115;63,89
"LK Freyung-Grafenau";330;0;14;0;78362;421,12;35;44,66
"LK Fürstenfeldbruck";1898;0;38;0;219311;865,44;165;75,24
"LK Fürth";767;14;60;0;117853;650,81;95;80,61
"LK Garmisch-Partenkirchen";510;9;20;0;88424;576,77;49;55,41
"LK Günzburg";590;0;4;0;127027;464,47;74;58,26
"LK Haßberge";343;4;6;0;84384;406,48;63;74,66
"LK Hof";628;0;32;0;94801;662,44;48;50,63
"LK Kelheim";760;10;36;0;123058;617,59;38;30,88
"LK Kitzingen";441;20;4;0;91155;483,79;98;107,51
"LK Kronach";241;5;3;0;66743;361,09;34;50,94
"LK Kulmbach";412;29;11;0;71566;575,69;63;88,03
"LK Landsberg a.Lech";641;0;10;0;120302;532,83;80;66,5
"LK Landshut";1127;42;34;0;159895;704,84;152;95,06
"LK Lichtenfels";480;3;17;0;66776;718,82;61;91,35
"LK Lindau";426;3;8;0;81981;519,63;46;56,11
"LK Main-Spessart";334;4;6;0;126158;264,75;46;36,46
