"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";288;0;20;0;133596;215,58;5;3,74
"LK Altötting";590;0;41;0;111210;530,53;4;3,6
"LK Amberg-Sulzbach";469;0;44;0;103109;454,86;20;19,4
"LK Ansbach";570;0;23;0;183949;309,87;21;11,42
"LK Aschaffenburg";507;2;35;0;174208;291,03;13;7,46
"LK Augsburg";370;1;8;0;251534;147,1;3;1,19
"LK Bad Kissingen";241;5;18;0;103218;233,49;7;6,78
"LK Bad Tölz-Wolfratshausen";412;-1;10;0;127227;323,83;6;4,72
"LK Bamberg";404;1;34;0;147086;274,67;14;9,52
"LK Bayreuth";408;1;26;1;103656;393,61;11;10,61
"LK Berchtesgadener Land";286;0;15;0;105722;270,52;11;10,4
"LK Cham";413;2;21;1;127882;322,95;3;2,35
"LK Coburg";210;0;8;0;86906;241,64;10;11,51
"LK Dachau";896;0;25;0;153884;582,26;19;12,35
"LK Deggendorf";284;4;12;0;119326;238;12;10,06
"LK Dillingen a.d.Donau";255;0;22;1;96021;265,57;8;8,33
"LK Dingolfing-Landau";200;0;5;0;96217;207,86;5;5,2
"LK Donau-Ries";339;0;23;0;133496;253,94;4;3
"LK Ebersberg";474;5;5;0;142142;333,47;10;7,04
"LK Eichstätt";281;0;17;1;132341;212,33;9;6,8
"LK Erding";606;0;10;0;137660;440,22;13;9,44
"LK Erlangen-Höchstadt";205;0;6;0;136271;150,44;2;1,47
"LK Forchheim";202;0;4;0;116099;173,99;5;4,31
"LK Freising";958;7;37;0;179116;534,85;28;15,63
"LK Freyung-Grafenau";186;0;11;0;78355;237,38;3;3,83
"LK Fürstenfeldbruck";856;2;33;0;219320;390,3;31;14,13
"LK Fürth";484;3;56;0;117387;412,31;7;5,96
"LK Garmisch-Partenkirchen";273;-6;15;0;88467;308,59;14;15,83
"LK Günzburg";232;0;3;0;125747;184,5;7;5,57
"LK Haßberge";154;-1;5;0;84599;182,04;0;0
"LK Hof";419;0;29;1;95311;439,61;14;14,69
"LK Kelheim";434;0;34;1;122258;354,99;1;0,82
"LK Kitzingen";191;0;3;0;90909;210,1;6;6,6
"LK Kronach";150;0;3;0;67135;223,43;9;13,41
"LK Kulmbach";238;1;11;0;71845;331,27;10;13,92
"LK Landsberg a.Lech";350;0;10;0;120071;291,49;18;14,99
"LK Landshut";661;0;28;0;158698;416,51;10;6,3
"LK Lichtenfels";215;0;3;1;66838;321,67;10;14,96
"LK Lindau";240;0;8;0;81669;293,87;0;0
"LK Main-Spessart";147;0;6;0;126365;116,33;1;0,79
