"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5147;14;99;0;134655;3822,36;24;17,82
"LK Altötting";6009;6;208;0;111516;5388,46;55;49,32
"LK Amberg-Sulzbach";4794;3;157;0;103049;4652,16;20;19,41
"LK Ansbach";8229;2;177;1;184591;4457,96;45;24,38
"LK Aschaffenburg";7931;-1;209;0;174200;4552,81;55;31,57
"LK Augsburg";11288;9;223;2;253468;4453,42;91;35,9
"LK Bad Kissingen";3607;6;102;0;103235;3493,97;32;31
"LK Bad Tölz-Wolfratshausen";5002;4;78;0;127917;3910,35;30;23,45
"LK Bamberg";5495;11;140;0;147163;3733,95;59;40,09
"LK Bayreuth";4915;0;160;0;103664;4741,28;11;10,61
"LK Berchtesgadener Land";5896;10;100;0;105929;5565,99;72;67,97
"LK Cham";7098;0;181;0;127998;5545,4;18;14,06
"LK Coburg";4808;9;160;0;86747;5542,55;65;74,93
"LK Dachau";8167;9;140;0;154899;5272,47;32;20,66
"LK Deggendorf";6927;4;154;1;119478;5797,72;62;51,89
"LK Dillingen a.d.Donau";3685;5;111;0;96562;3816,2;53;54,89
"LK Dingolfing-Landau";5719;12;93;0;96683;5915,21;56;57,92
"LK Donau-Ries";5828;20;160;0;133783;4356,31;60;44,85
"LK Ebersberg";6277;-22;176;0;143649;4369,68;41;28,54
"LK Eichstätt";5007;3;82;0;132881;3768,03;44;33,11
"LK Erding";6876;3;116;0;138182;4976,05;17;12,3
"LK Erlangen-Höchstadt";5326;13;129;1;137262;3880,17;51;37,16
"LK Forchheim";4710;1;113;0;116203;4053,25;24;20,65
"LK Freising";8045;3;128;0;180007;4469,27;36;20
"LK Freyung-Grafenau";4883;2;127;0;78362;6231,34;33;42,11
"LK Fürstenfeldbruck";9614;11;139;-1;219311;4383,73;57;25,99
"LK Fürth";5274;5;206;0;117853;4475,07;44;37,33
"LK Garmisch-Partenkirchen";3565;9;87;0;88424;4031,71;41;46,37
"LK Günzburg";6733;21;108;0;127027;5300,45;126;99,19
"LK Haßberge";4021;3;86;0;84384;4765,12;34;40,29
"LK Hof";6341;28;153;0;94801;6688,75;48;50,63
"LK Kelheim";5894;5;107;0;123058;4789,61;44;35,76
"LK Kitzingen";3197;12;86;0;91155;3507,21;65;71,31
"LK Kronach";4122;5;94;0;66743;6175,93;40;59,93
"LK Kulmbach";4060;1;117;0;71566;5673,08;14;19,56
"LK Landsberg a.Lech";4056;4;69;1;120302;3371,52;25;20,78
"LK Landshut";7938;8;170;1;159895;4964,51;51;31,9
"LK Lichtenfels";3508;0;83;0;66776;5253,38;44;65,89
"LK Lindau";3319;7;62;0;81981;4048,5;27;32,93
"LK Main-Spessart";4687;5;215;1;126158;3715,18;56;44,39
"LK Miesbach";4497;5;81;0;100010;4496,55;41;41
"LK Miltenberg";5895;1;127;0;128743;4578,89;62;48,16
"LK Mühldorf a.Inn";6921;2;153;0;115872;5972,97;23;19,85
"LK München";15224;13;287;0;350473;4343,84;79;22,54
"LK Neu-Ulm";7476;10;115;0;175204;4267,03;116;66,21
"LK Neuburg-Schrobenhausen";4109;7;76;0;97303;4222,89;32;32,89
"LK Neumarkt i.d.OPf.";6483;5;126;1;134573;4817,46;92;68,36
"LK Neustadt a.d.Aisch-Bad Windsheim";4351;2;107;0;101014;4307,32;24;23,76
"LK Neustadt a.d.Waldnaab";5215;0;187;0;94450;5521,44;16;16,94
"LK Nürnberger Land";7320;9;175;0;170792;4285,92;71;41,57
"LK Oberallgäu";5838;13;86;0;156008;3742,12;89;57,05
"LK Ostallgäu";7088;4;126;0;141182;5020,47;52;36,83
"LK Passau";12880;9;364;0;192656;6685,49;40;20,76
"LK Pfaffenhofen a.d.Ilm";5602;5;158;0;128227;4368,81;32;24,96
