"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Mühldorf a.Inn";331;20;9;1;115250;287,2;143;124,08
"LK München";988;57;9;1;348871;283,2;259;74,24
"LK Neu-Ulm";298;15;4;1;174200;171,07;107;61,42
"LK Neuburg-Schrobenhausen";160;19;3;0;96680;165,49;58;59,99
"LK Neumarkt i.d.OPf.";178;12;3;1;133561;133,27;59;44,17
"LK Neustadt a.d.Aisch-Bad Windsheim";112;3;3;0;100364;111,59;40;39,85
"LK Neustadt a.d.Waldnaab";506;34;19;3;94352;536,29;206;218,33
"LK Nürnberger Land";400;24;12;-1;170365;234,79;153;89,81
"LK Oberallgäu";147;4;3;0;155362;94,62;41;26,39
"LK Ostallgäu";368;29;13;0;140316;262,27;154;109,75
"LK Passau";311;31;9;1;192043;161,94;112;58,32
"LK Pfaffenhofen a.d.Ilm";247;11;6;1;127151;194,26;86;67,64
"LK Regen";107;3;1;1;77656;137,79;47;60,52
"LK Regensburg";328;12;3;1;193572;169,45;125;64,58
"LK Rhön-Grabfeld";97;15;0;0;79690;121,72;45;56,47
"LK Rosenheim";1310;0;34;0;260983;501,95;437;167,44
"LK Roth";224;5;3;0;126958;176,44;61;48,05
"LK Rottal-Inn";568;30;22;2;120659;470,75;235;194,76
"LK Schwandorf";297;16;8;1;147189;201,78;109;74,05
"LK Schweinfurt";258;10;7;3;115106;224,14;101;87,75
"LK Starnberg";415;9;4;1;136092;304,94;72;52,91
"LK Straubing-Bogen";274;15;9;2;100649;272,23;122;121,21
"LK Tirschenreuth";903;25;52;3;72504;1245,45;299;412,39
"LK Traunstein";573;37;15;0;177089;323,57;248;140,04
"LK Unterallgäu";213;2;4;0;144041;147,87;72;49,99
"LK Weilheim-Schongau";304;8;1;0;135348;224,61;63;46,55
"LK Weißenburg-Gunzenhausen";186;6;3;0;94393;197,05;58;61,45
"LK Wunsiedel i.Fichtelgebirge";469;32;18;5;73178;640,9;180;245,98
"LK Würzburg";318;13;1;0;161834;196,5;84;51,91
"SK Amberg";45;4;2;0;41970;107,22;23;54,8
"SK Ansbach";69;5;1;1;41847;164,89;37;88,42
"SK Aschaffenburg";84;4;1;0;70527;119,1;21;29,78
"SK Augsburg";279;14;6;2;295135;94,53;101;34,22
"SK Bamberg";122;5;2;1;77592;157,23;40;51,55
"SK Bayreuth";130;17;3;0;74657;174,13;67;89,74
"SK Coburg";36;6;0;0;41249;87,27;12;29,09
"SK Erlangen";129;9;1;0;111962;115,22;48;42,87
"SK Fürth";204;1;10;2;127748;159,69;86;67,32
"SK Hof";66;1;1;0;45930;143,7;18;39,19
"SK Ingolstadt";266;16;8;0;136981;194,19;161;117,53
"SK Kaufbeuren";69;3;2;0;43893;157,2;28;63,79
"SK Kempten";66;6;5;1;68907;95,78;22;31,93
"SK Landshut";201;17;4;0;72404;277,61;66;91,16
"SK Memmingen";40;0;0;0;43837;91,25;5;11,41
"SK München";3699;0;11;0;1471508;251,37;451;30,65
"SK Nürnberg";578;33;5;0;518365;111,5;273;52,67
"SK Passau";93;5;5;0;52469;177,25;40;76,24
"SK Regensburg";327;14;3;0;152610;214,27;117;76,67
"SK Rosenheim";218;0;6;0;63324;344,26;73;115,28
"SK Schwabach";61;2;0;0;40792;149,54;19;46,58
"SK Schweinfurt";97;5;9;0;54032;179,52;36;66,63
"SK Straubing";204;14;9;4;47794;426,83;84;175,75
"SK Weiden i.d.OPf.";171;17;5;1;42520;402,16;79;185,79
"SK Würzburg";383;4;34;1;127880;299,5;73;57,08
