"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2698;0;49;0;134655;2003,64;101;75,01
"LK Altötting";2891;24;104;0;111516;2592,45;103;92,36
"LK Amberg-Sulzbach";2309;19;86;1;103049;2240,68;136;131,98
"LK Ansbach";3376;33;76;0;184591;1828,91;153;82,89
"LK Aschaffenburg";3886;59;85;1;174200;2230,77;297;170,49
"LK Augsburg";6113;92;84;1;253468;2411,74;355;140,06
"LK Bad Kissingen";1536;19;42;3;103235;1487,87;187;181,14
"LK Bad Tölz-Wolfratshausen";2542;46;25;3;127917;1987,23;116;90,68
"LK Bamberg";2498;36;61;1;147163;1697,44;210;142,7
"LK Bayreuth";1842;64;39;0;103664;1776,89;240;231,52
"LK Berchtesgadener Land";2668;38;63;2;105929;2518,67;163;153,88
"LK Cham";2486;35;54;1;127998;1942,22;179;139,85
"LK Coburg";2311;52;86;5;86747;2664,07;273;314,71
"LK Dachau";4598;30;80;0;154899;2968,39;238;153,65
"LK Deggendorf";2780;103;55;0;119478;2326,79;339;283,73
"LK Dillingen a.d.Donau";1922;35;78;4;96562;1990,43;95;98,38
"LK Dingolfing-Landau";2473;16;58;5;96683;2557,84;120;124,12
"LK Donau-Ries";2657;48;58;1;133783;1986,05;194;145,01
"LK Ebersberg";3485;33;64;2;143649;2426,05;181;126
"LK Eichstätt";2483;30;49;0;132881;1868,59;191;143,74
"LK Erding";4055;67;38;5;138182;2934,54;223;161,38
"LK Erlangen-Höchstadt";2578;46;70;3;137262;1878,16;174;126,76
"LK Forchheim";2195;1;46;0;116203;1888,94;200;172,11
"LK Freising";4289;23;60;2;180007;2382,69;287;159,44
"LK Freyung-Grafenau";2541;36;62;3;78362;3242,64;217;276,92
"LK Fürstenfeldbruck";5625;48;87;0;219311;2564,85;274;124,94
"LK Fürth";2784;38;109;0;117853;2362,26;180;152,73
"LK Garmisch-Partenkirchen";1806;25;41;0;88424;2042,43;137;154,94
"LK Günzburg";3575;26;64;2;127027;2814,36;155;122,02
"LK Haßberge";1746;34;38;0;84384;2069,11;155;183,68
"LK Hof";2316;11;68;0;94801;2443,01;206;217,3
"LK Kelheim";2291;27;48;2;123058;1861,72;133;108,08
"LK Kitzingen";1407;15;21;0;91155;1543,52;72;78,99
"LK Kronach";1475;15;29;1;66743;2209,97;127;190,28
"LK Kulmbach";1325;96;19;0;71566;1851,44;206;287,85
"LK Landsberg a.Lech";2355;26;29;1;120302;1957,57;109;90,61
"LK Landshut";3850;39;100;0;159895;2407,83;316;197,63
"LK Lichtenfels";1462;19;38;0;66776;2189,41;82;122,8
"LK Lindau";1747;9;35;0;81981;2130,98;91;111
"LK Main-Spessart";2469;13;153;5;126158;1957,07;183;145,06
"LK Miesbach";2384;17;23;0;100010;2383,76;184;183,98
"LK Miltenberg";2705;25;50;2;128743;2101,09;243;188,75
"LK Mühldorf a.Inn";3293;26;76;3;115872;2841,93;176;151,89
"LK München";8482;76;138;1;350473;2420,16;488;139,24
"LK Neu-Ulm";3828;23;61;3;175204;2184,88;172;98,17
"LK Neuburg-Schrobenhausen";2113;28;48;0;97303;2171,57;142;145,94
"LK Neumarkt i.d.OPf.";2959;44;76;2;134573;2198,81;242;179,83
"LK Neustadt a.d.Aisch-Bad Windsheim";1842;18;32;0;101014;1823,51;157;155,42
"LK Neustadt a.d.Waldnaab";2731;23;98;1;94450;2891,48;150;158,81
"LK Nürnberger Land";3632;20;88;3;170792;2126,56;201;117,69
"LK Oberallgäu";2791;32;30;1;156008;1789,01;246;157,68
"LK Ostallgäu";3134;32;63;0;141182;2219,83;113;80,04
