"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1153;15;21;0;134655;856,26;200;148,53
"LK Altötting";1201;45;57;0;111516;1076,98;245;219,7
"LK Amberg-Sulzbach";781;22;55;0;103049;757,89;122;118,39
"LK Ansbach";1384;36;29;0;184591;749,77;269;145,73
"LK Aschaffenburg";1336;27;44;1;174200;766,93;124;71,18
"LK Augsburg";2217;0;18;0;253468;874,67;654;258,02
"LK Bad Kissingen";479;7;18;0;103235;463,99;67;64,9
"LK Bad Tölz-Wolfratshausen";1100;25;12;0;127917;859,93;186;145,41
"LK Bamberg";1043;29;40;1;147163;708,74;205;139,3
"LK Bayreuth";730;10;28;0;103664;704,2;87;83,92
"LK Berchtesgadener Land";1462;16;28;0;105929;1380,17;230;217,13
"LK Cham";1124;37;21;0;127998;878,14;213;166,41
"LK Coburg";710;37;31;0;86747;818,47;119;137,18
"LK Dachau";2116;79;40;0;154899;1366,05;380;245,32
"LK Deggendorf";975;36;20;0;119478;816,05;194;162,37
"LK Dillingen a.d.Donau";779;27;31;0;96562;806,74;179;185,37
"LK Dingolfing-Landau";1314;7;11;0;96683;1359,08;115;118,95
"LK Donau-Ries";1185;28;27;0;133783;885,76;280;209,29
"LK Ebersberg";1507;43;12;0;143649;1049,08;236;164,29
"LK Eichstätt";865;35;21;0;132881;650,96;171;128,69
"LK Erding";1490;0;12;0;138182;1078,29;314;227,24
"LK Erlangen-Höchstadt";804;31;11;0;137262;585,74;165;120,21
"LK Forchheim";668;29;4;0;116203;574,86;141;121,34
"LK Freising";2082;0;49;0;180007;1156,62;280;155,55
"LK Freyung-Grafenau";569;0;16;0;78362;726,12;140;178,66
"LK Fürstenfeldbruck";2683;38;38;0;219311;1223,38;355;161,87
"LK Fürth";1140;32;66;2;117853;967,31;231;196,01
"LK Garmisch-Partenkirchen";754;16;20;0;88424;852,71;137;154,94
"LK Günzburg";1160;11;9;0;127027;913,19;191;150,36
"LK Haßberge";494;14;6;0;84384;585,42;77;91,25
"LK Hof";803;13;34;1;94801;847,04;104;109,7
"LK Kelheim";1017;27;36;0;123058;826,44;180;146,27
"LK Kitzingen";652;11;4;0;91155;715,27;102;111,9
"LK Kronach";429;23;3;0;66743;642,76;122;182,79
"LK Kulmbach";606;6;11;0;71566;846,77;81;113,18
"LK Landsberg a.Lech";1014;24;12;0;120302;842,88;196;162,92
"LK Landshut";1542;44;35;0;159895;964,38;244;152,6
"LK Lichtenfels";746;20;22;0;66776;1117,17;132;197,68
"LK Lindau";734;26;8;0;81981;895,33;188;229,32
"LK Main-Spessart";531;12;6;0;126158;420,9;114;90,36
"LK Miesbach";1245;28;11;0;100010;1244,88;167;166,98
"LK Miltenberg";1056;0;14;0;128743;820,24;181;140,59
"LK Mühldorf a.Inn";1416;27;27;0;115872;1222,04;271;233,88
"LK München";3804;0;97;0;350473;1085,39;523;149,23
