"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";4625;4275;0;188;9088
"'10-19";9642;9087;0;245;18974
"20-29";17308;15634;1;473;33416
"30-39";13764;12420;1;429;26614
"40-49";12672;13411;3;391;26477
"50-59";15062;14753;2;267;30084
"60-69";7555;6850;3;117;14525
"70-79";5110;5113;0;63;10286
"80-89";3353;5560;0;35;8948
"90-99";556;1845;0;12;2413
"100+";13;49;0;1;63
"Unbekannt";80;74;0;339;493
"Gesamt";89740;89071;10;2560;181381
