"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5089;10;94;0;134655;3779,29;58;43,07
"LK Altötting";5918;14;208;0;111516;5306,86;85;76,22
"LK Amberg-Sulzbach";4751;8;157;0;103049;4610,43;63;61,14
"LK Ansbach";8133;20;173;1;184591;4405,96;109;59,05
"LK Aschaffenburg";7856;14;206;1;174200;4509,76;111;63,72
"LK Augsburg";11147;32;215;1;253468;4397,79;218;86,01
"LK Bad Kissingen";3541;22;100;0;103235;3430,04;68;65,87
"LK Bad Tölz-Wolfratshausen";4936;18;78;0;127917;3858,75;72;56,29
"LK Bamberg";5374;7;137;0;147163;3651,73;105;71,35
"LK Bayreuth";4884;13;157;0;103664;4711,38;44;42,44
"LK Berchtesgadener Land";5753;17;99;0;105929;5431;101;95,35
"LK Cham";7048;23;176;0;127998;5506,34;100;78,13
"LK Coburg";4693;32;159;0;86747;5409,99;136;156,78
"LK Dachau";8103;9;138;0;154899;5231,15;82;52,94
"LK Deggendorf";6808;23;149;0;119478;5698,12;178;148,98
"LK Dillingen a.d.Donau";3576;27;111;0;96562;3703,32;106;109,77
"LK Dingolfing-Landau";5621;12;92;2;96683;5813,85;127;131,36
"LK Donau-Ries";5738;27;158;0;133783;4289,04;141;105,39
"LK Ebersberg";6232;14;176;0;143649;4338,35;81;56,39
"LK Eichstätt";4939;12;81;0;132881;3716,86;61;45,91
"LK Erding";6828;8;115;0;138182;4941,31;65;47,04
"LK Erlangen-Höchstadt";5249;16;127;0;137262;3824,07;73;53,18
"LK Forchheim";4647;10;113;0;116203;3999,04;40;34,42
"LK Freising";8105;5;127;0;180007;4502,6;71;39,44
"LK Freyung-Grafenau";4822;4;126;1;78362;6153,49;73;93,16
"LK Fürstenfeldbruck";9556;22;135;0;219311;4357,28;115;52,44
"LK Fürth";5161;7;205;0;117853;4379,18;83;70,43
"LK Garmisch-Partenkirchen";3505;10;87;0;88424;3963,86;50;56,55
"LK Günzburg";6487;32;106;0;127027;5106,79;167;131,47
"LK Haßberge";3956;9;86;0;84384;4688,09;54;63,99
"LK Hof";6260;10;152;0;94801;6603,31;61;64,35
"LK Kelheim";5823;14;106;0;123058;4731,92;167;135,71
"LK Kitzingen";3098;17;85;2;91155;3398,61;51;55,95
"LK Kronach";4043;19;91;0;66743;6057,56;61;91,4
"LK Kulmbach";4040;6;116;0;71566;5645,14;26;36,33
"LK Landsberg a.Lech";4006;5;67;0;120302;3329,95;56;46,55
"LK Landshut";7844;31;166;0;159895;4905,72;136;85,06
"LK Lichtenfels";3441;8;82;0;66776;5153,05;72;107,82
"LK Lindau";3281;9;62;0;81981;4002,15;31;37,81
"LK Main-Spessart";4598;21;211;2;126158;3644,64;73;57,86
"LK Miesbach";4406;18;80;0;100010;4405,56;127;126,99
"LK Miltenberg";5808;38;127;0;128743;4511,31;149;115,73
"LK Mühldorf a.Inn";6888;15;153;0;115872;5944,49;70;60,41
"LK München";15076;27;287;0;350473;4301,62;187;53,36
"LK Neu-Ulm";7250;43;115;0;175204;4138,03;211;120,43
"LK Neuburg-Schrobenhausen";4051;20;74;0;97303;4163,28;65;66,8
"LK Neumarkt i.d.OPf.";6303;30;122;2;134573;4683,7;129;95,86
"LK Neustadt a.d.Aisch-Bad Windsheim";4295;7;106;0;101014;4251,89;81;80,19
"LK Neustadt a.d.Waldnaab";5185;10;164;0;94450;5489,68;36;38,12
"LK Nürnberger Land";7179;25;175;0;170792;4203,36;148;86,66
"LK Oberallgäu";5939;30;83;1;156008;3806,86;111;71,15
"LK Ostallgäu";6971;20;124;0;141182;4937,6;97;68,71
"LK Passau";12793;22;361;0;192656;6640,33;104;53,98
"LK Pfaffenhofen a.d.Ilm";5539;11;157;0;128227;4319,68;68;53,03
"LK Regen";5467;8;160;0;77410;7062,4;54;69,76
"LK Regensburg";7952;16;179;0;194070;4097,49;153;78,84
"LK Rhön-Grabfeld";3464;24;86;0;79635;4349,85;85;106,74
"LK Rosenheim";13576;28;450;0;261330;5194,96;175;66,97
"LK Roth";5601;4;170;1;126749;4418,97;54;42,6
"LK Rottal-Inn";7329;26;172;0;121502;6032;133;109,46
"LK Schwandorf";8234;32;153;0;147872;5568,33;137;92,65
"LK Schweinfurt";4934;10;126;0;115445;4273,9;150;129,93
"LK Starnberg";5018;13;111;0;136667;3671,7;64;46,83
"LK Straubing-Bogen";5263;19;140;0;101120;5204,71;97;95,93
"LK Tirschenreuth";5297;4;265;0;72046;7352,25;23;31,92
"LK Traunstein";10801;34;213;0;177319;6091,28;148;83,47
"LK Unterallgäu";6940;39;146;3;145341;4774,98;225;154,81
"LK Weilheim-Schongau";4889;20;77;0;135478;3608,7;92;67,91
"LK Weißenburg-Gunzenhausen";3846;19;115;0;94734;4059,79;83;87,61
"LK Wunsiedel i.Fichtelgebirge";4987;2;196;0;72655;6863,95;21;28,9
"LK Würzburg";4297;14;71;0;162302;2647,53;54;33,27
"SK Amberg";1716;3;23;1;42207;4065,68;16;37,91
"SK Ansbach";1777;2;44;0;41798;4251,4;28;66,99
"SK Aschaffenburg";3320;7;108;0;71002;4675,92;50;70,42
"SK Augsburg";17406;67;392;0;296582;5868,87;315;106,21
"SK Bamberg";2996;2;104;0;77373;3872,15;43;55,57
"SK Bayreuth";3438;1;108;0;74783;4597,3;14;18,72
"SK Coburg";2314;25;90;2;41072;5634,01;84;204,52
"SK Erlangen";3872;9;92;0;112528;3440,92;62;55,1
"SK Fürth";7416;13;214;1;128497;5771,34;150;116,73
"SK Hof";3903;2;114;0;45825;8517,18;46;100,38
"SK Ingolstadt";5908;35;105;0;137392;4300,1;144;104,81
"SK Kaufbeuren";2299;8;54;1;44398;5178,16;31;69,82
"SK Kempten";2886;29;43;0;69151;4173,48;65;94
"SK Landshut";3981;20;107;0;73411;5422,89;95;129,41
"SK Memmingen";2111;15;24;0;44100;4786,85;90;204,08
"SK München";71267;156;1222;2;1484226;4801,63;702;47,3
"SK Nürnberg";33283;57;926;0;518370;6420,7;505;97,42
"SK Passau";3362;3;112;0;52803;6367,06;20;37,88
"SK Regensburg";6796;22;74;0;153094;4439,1;114;74,46
"SK Rosenheim";3850;-2;60;0;63551;6058,13;45;70,81
"SK Schwabach";2104;4;104;0;40981;5134,09;19;46,36
"SK Schweinfurt";2950;13;79;0;53426;5521,66;104;194,66
"SK Straubing";2328;7;84;0;47791;4871,21;48;100,44
"SK Weiden i.d.OPf.";2686;2;73;0;42743;6284,07;11;25,74
"SK Würzburg";4361;20;117;0;127934;3408,79;93;72,69
