"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";4239;50;89;0;134655;3148,05;181;134,42
"LK Altötting";5022;43;198;0;111516;4503,39;278;249,29
"LK Amberg-Sulzbach";4316;42;146;1;103049;4188,3;153;148,47
"LK Ansbach";6763;126;160;2;184591;3663,78;419;226,99
"LK Aschaffenburg";6978;92;195;0;174200;4005,74;256;146,96
"LK Augsburg";9340;89;188;0;253468;3684,88;431;170,04
"LK Bad Kissingen";2911;50;92;0;103235;2819,78;132;127,86
"LK Bad Tölz-Wolfratshausen";4191;39;64;0;127917;3276,34;185;144,63
"LK Bamberg";4487;53;128;0;147163;3049;200;135,9
"LK Bayreuth";4379;37;149;0;103664;4224,22;183;176,53
"LK Berchtesgadener Land";5182;33;99;0;105929;4891,96;172;162,37
"LK Cham";6062;61;157;4;127998;4736,01;339;264,85
"LK Coburg";3774;28;144;0;86747;4350,58;145;167,15
"LK Dachau";7084;69;134;1;154899;4573,3;249;160,75
"LK Deggendorf";5731;109;133;0;119478;4796,7;375;313,87
"LK Dillingen a.d.Donau";2971;25;102;0;96562;3076,78;116;120,13
"LK Dingolfing-Landau";4500;89;80;0;96683;4654,39;356;368,21
"LK Donau-Ries";4759;92;146;0;133783;3557,25;359;268,35
"LK Ebersberg";5493;48;172;0;143649;3823,9;170;118,34
"LK Eichstätt";4275;57;75;1;132881;3217,16;233;175,34
"LK Erding";6033;62;105;0;138182;4365,98;228;165
"LK Erlangen-Höchstadt";4567;35;118;0;137262;3327,21;148;107,82
"LK Forchheim";4159;47;104;0;116203;3579,08;125;107,57
"LK Freising";7136;78;119;0;180007;3964,29;358;198,88
"LK Freyung-Grafenau";4246;29;114;0;78362;5418,44;133;169,73
"LK Fürstenfeldbruck";8359;53;129;0;219311;3811,48;293;133,6
"LK Fürth";4528;-1;191;0;117853;3842,07;171;145,1
"LK Garmisch-Partenkirchen";3128;33;83;0;88424;3537,5;130;147,02
"LK Günzburg";5160;87;96;0;127027;4062,13;231;181,85
"LK Haßberge";3245;70;79;1;84384;3845,52;274;324,71
"LK Hof";5504;83;126;1;94801;5805,85;448;472,57
"LK Kelheim";4697;64;93;4;123058;3816,9;283;229,97
"LK Kitzingen";2718;8;81;0;91155;2981,73;146;160,17
"LK Kronach";3347;61;85;0;66743;5014,76;215;322,13
"LK Kulmbach";3620;42;104;0;71566;5058,27;183;255,71
"LK Landsberg a.Lech";3584;52;63;0;120302;2979,17;185;153,78
"LK Landshut";6406;118;157;1;159895;4006,38;336;210,14
"LK Lichtenfels";2851;51;70;0;66776;4269,5;170;254,58
"LK Lindau";2940;11;60;0;81981;3586,2;82;100,02
"LK Main-Spessart";4044;38;192;1;126158;3205,5;155;122,86
"LK Miesbach";3724;33;66;0;100010;3723,63;145;144,99
"LK Miltenberg";4891;38;120;0;128743;3799,04;123;95,54
"LK Mühldorf a.Inn";5805;62;137;0;115872;5009,84;383;330,54
"LK München";13280;116;280;0;350473;3789,16;492;140,38
"LK Neu-Ulm";5788;67;105;0;175204;3303,58;301;171,8
"LK Neuburg-Schrobenhausen";3492;31;69;3;97303;3588,79;152;156,21
"LK Neumarkt i.d.OPf.";5122;9;116;0;134573;3806,11;145;107,75
"LK Neustadt a.d.Aisch-Bad Windsheim";3427;34;95;0;101014;3392,6;177;175,22
"LK Neustadt a.d.Waldnaab";4867;27;159;1;94450;5152,99;120;127,05
"LK Nürnberger Land";6225;85;164;1;170792;3644,78;308;180,34
"LK Oberallgäu";4985;53;60;0;156008;3195,35;305;195,5
"LK Ostallgäu";5850;102;117;2;141182;4143,59;371;262,78
"LK Passau";11679;80;351;0;192656;6062,1;305;158,31
"LK Pfaffenhofen a.d.Ilm";4801;35;152;0;128227;3744,14;221;172,35
"LK Regen";4988;23;156;0;77410;6443,61;167;215,73
"LK Regensburg";6695;85;171;0;194070;3449,79;402;207,14
"LK Rhön-Grabfeld";2938;53;75;0;79635;3689,33;213;267,47
"LK Rosenheim";12326;65;438;1;261330;4716,64;369;141,2
"LK Roth";4942;37;163;0;126749;3899,04;171;134,91
"LK Rottal-Inn";6093;37;162;0;121502;5014,73;231;190,12
"LK Schwandorf";7380;55;141;2;147872;4990,8;248;167,71
"LK Schweinfurt";3969;71;117;0;115445;3438;172;148,99
"LK Starnberg";4483;57;108;0;136667;3280,24;156;114,15
"LK Straubing-Bogen";4528;83;130;1;101120;4477,85;279;275,91
"LK Tirschenreuth";5095;5;254;0;72046;7071,87;55;76,34
"LK Traunstein";9306;81;200;0;177319;5248,17;441;248,7
"LK Unterallgäu";5499;71;126;0;145341;3783,52;305;209,85
"LK Weilheim-Schongau";4164;34;62;1;135478;3073,56;228;168,29
"LK Weißenburg-Gunzenhausen";3274;33;109;1;94734;3455,99;193;203,73
"LK Wunsiedel i.Fichtelgebirge";4694;18;185;0;72655;6460,67;117;161,04
"LK Würzburg";3775;36;65;1;162302;2325,91;181;111,52
"SK Amberg";1484;29;21;0;42207;3516;101;239,3
"SK Ansbach";1496;20;43;0;41798;3579,12;55;131,59
"SK Aschaffenburg";2735;39;101;0;71002;3852;127;178,87
"SK Augsburg";14725;159;368;3;296582;4964,9;767;258,61
"SK Bamberg";2661;28;99;0;77373;3439,18;95;122,78
"SK Bayreuth";3038;28;104;1;74783;4062,42;177;236,68
"SK Coburg";1858;12;86;0;41072;4523,76;74;180,17
"SK Erlangen";3400;37;90;0;112528;3021,47;143;127,08
"SK Fürth";6109;70;186;0;128497;4754,2;282;219,46
"SK Hof";3437;40;101;1;45825;7500,27;262;571,74
"SK Ingolstadt";4913;33;96;0;137392;3575,9;212;154,3
"SK Kaufbeuren";1965;36;50;1;44398;4425,88;138;310,82
"SK Kempten";2228;38;36;0;69151;3221,93;190;274,76
"SK Landshut";3329;68;101;0;73411;4534,74;166;226,12
"SK Memmingen";1619;21;21;0;44100;3671,2;117;265,31
"SK München";63055;529;1144;7;1484226;4248,34;2290;154,29
"SK Nürnberg";28955;204;870;4;518370;5585,78;1060;204,49
"SK Passau";3173;14;112;2;52803;6009,13;52;98,48
"SK Regensburg";5754;49;70;0;153094;3758,48;297;194
"SK Rosenheim";3446;15;56;0;63551;5422,42;106;166,8
"SK Schwabach";1909;8;102;0;40981;4658,26;62;151,29
"SK Schweinfurt";2197;44;70;0;53426;4112,23;97;181,56
"SK Straubing";1936;18;78;0;47791;4050,97;92;192,5
"SK Weiden i.d.OPf.";2511;10;73;0;42743;5874,65;48;112,3
"SK Würzburg";3692;40;107;2;127934;2885,86;238;186,03
