"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";1633;0;25;0;134655;1212,73;207;153,73
"LK Altötting";1778;11;59;0;111516;1594,39;297;266,33
"LK Amberg-Sulzbach";1244;29;56;0;103049;1207,19;198;192,14
"LK Ansbach";2012;9;40;0;184591;1089,98;251;135,98
"LK Aschaffenburg";2080;26;44;0;174200;1194,03;232;133,18
"LK Augsburg";3356;1;25;0;253468;1324,03;530;209,1
"LK Bad Kissingen";685;4;18;0;103235;663,53;111;107,52
"LK Bad Tölz-Wolfratshausen";1620;17;13;0;127917;1266,45;261;204,04
"LK Bamberg";1435;38;46;0;147163;975,11;155;105,33
"LK Bayreuth";914;8;29;0;103664;881,69;77;74,28
"LK Berchtesgadener Land";1831;30;34;0;105929;1728,52;196;185,03
"LK Cham";1552;24;27;1;127998;1212,52;171;133,6
"LK Coburg";992;22;32;0;86747;1143,56;164;189,06
"LK Dachau";2845;0;61;0;154899;1836,68;297;191,74
"LK Deggendorf";1279;27;22;0;119478;1070,49;131;109,64
"LK Dillingen a.d.Donau";1133;17;42;0;96562;1173,34;153;158,45
"LK Dingolfing-Landau";1628;13;14;0;96683;1683,85;98;101,36
"LK Donau-Ries";1679;17;35;0;133783;1255,02;204;152,49
"LK Ebersberg";2009;19;16;0;143649;1398,55;254;176,82
"LK Eichstätt";1345;35;26;0;132881;1012,18;257;193,41
"LK Erding";2043;0;16;0;138182;1478,48;224;162,11
"LK Erlangen-Höchstadt";1309;18;15;0;137262;953,65;250;182,13
"LK Forchheim";1010;12;7;1;116203;869,17;164;141,13
"LK Freising";2683;0;50;0;180007;1490,5;253;140,55
"LK Freyung-Grafenau";1183;41;22;0;78362;1509,66;259;330,52
"LK Fürstenfeldbruck";3529;0;56;0;219311;1609,13;316;144,09
"LK Fürth";1645;33;74;0;117853;1395,81;210;178,19
"LK Garmisch-Partenkirchen";990;18;22;0;88424;1119,61;100;113,09
"LK Günzburg";1889;74;25;0;127027;1487,09;371;292,06
"LK Haßberge";885;20;9;0;84384;1048,78;228;270,19
"LK Hof";1177;25;35;0;94801;1241,55;192;202,53
"LK Kelheim";1430;17;37;0;123058;1162,05;185;150,34
"LK Kitzingen";858;8;6;0;91155;941,25;113;123,96
"LK Kronach";757;28;9;1;66743;1134,2;192;287,67
"LK Kulmbach";679;2;12;0;71566;948,77;37;51,7
"LK Landsberg a.Lech";1338;0;16;0;120302;1112,2;106;88,11
"LK Landshut";2072;23;43;0;159895;1295,85;279;174,49
"LK Lichtenfels";952;1;25;0;66776;1425,66;69;103,33
"LK Lindau";1011;3;10;0;81981;1233,21;106;129,3
"LK Main-Spessart";886;22;14;0;126158;702,29;206;163,29
"LK Miesbach";1579;7;11;0;100010;1578,84;199;198,98
"LK Miltenberg";1610;38;23;0;128743;1250,55;249;193,41
"LK Mühldorf a.Inn";1990;24;32;1;115872;1717,41;271;233,88
"LK München";5340;118;102;0;350473;1523,66;596;170,06
"LK Neu-Ulm";2216;0;29;0;175204;1264,81;404;230,59
"LK Neuburg-Schrobenhausen";1216;5;35;0;97303;1249,7;137;140,8
"LK Neumarkt i.d.OPf.";1408;24;44;0;134573;1046,27;130;96,6
"LK Neustadt a.d.Aisch-Bad Windsheim";940;35;9;2;101014;930,56;203;200,96
"LK Neustadt a.d.Waldnaab";1679;5;77;0;94450;1777,66;145;153,52
"LK Nürnberger Land";1789;0;50;0;170792;1047,47;220;128,81
"LK Oberallgäu";1510;17;14;0;156008;967,9;232;148,71
"LK Ostallgäu";1882;9;45;0;141182;1333,03;195;138,12
"LK Passau";3215;107;46;0;192656;1668,78;591;306,76
"LK Pfaffenhofen a.d.Ilm";1611;26;33;1;128227;1256,37;202;157,53
"LK Regen";949;23;14;0;77410;1225,94;182;235,11
"LK Regensburg";2332;24;22;0;194070;1201,63;395;203,53
"LK Rhön-Grabfeld";736;24;13;0;79635;924,22;105;131,85
"LK Rosenheim";5836;16;221;0;261330;2233,19;662;253,32
"LK Roth";1233;24;10;0;126749;972,79;203;160,16
"LK Rottal-Inn";2411;28;64;0;121502;1984,33;214;176,13
"LK Schwandorf";1884;5;25;0;147872;1274,07;296;200,17
"LK Schweinfurt";1876;26;38;0;115445;1625,02;208;180,17
"LK Starnberg";1685;11;15;0;136667;1232,92;121;88,54
"LK Straubing-Bogen";1422;21;32;0;101120;1406,25;255;252,18
"LK Tirschenreuth";1736;9;144;0;72046;2409,57;110;152,68
"LK Traunstein";3763;42;105;0;177319;2122,16;481;271,26
"LK Unterallgäu";1658;23;34;0;145341;1140,77;201;138,3
"LK Weilheim-Schongau";1525;22;16;0;135478;1125,64;151;111,46
"LK Weißenburg-Gunzenhausen";1006;5;29;0;94734;1061,92;120;126,67
"LK Wunsiedel i.Fichtelgebirge";1201;7;49;0;72655;1653,02;118;162,41
"LK Würzburg";1608;21;25;2;162302;990,75;151;93,04
"SK Amberg";414;7;4;0;42207;980,88;80;189,54
"SK Ansbach";480;2;10;0;41798;1148,38;54;129,19
