"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3332;19;70;0;134655;2474,47;91;67,58
"LK Altötting";3515;12;143;5;111516;3152,01;105;94,16
"LK Amberg-Sulzbach";2663;12;104;0;103049;2584,21;60;58,22
"LK Ansbach";4334;42;102;0;184591;2347,89;176;95,35
"LK Aschaffenburg";5330;44;158;6;174200;3059,7;231;132,61
"LK Augsburg";7281;19;139;0;253468;2872,55;152;59,97
"LK Bad Kissingen";2035;29;76;2;103235;1971,23;67;64,9
"LK Bad Tölz-Wolfratshausen";3232;14;42;0;127917;2526,64;131;102,41
"LK Bamberg";3432;20;104;0;147163;2332,11;191;129,79
"LK Bayreuth";2882;9;104;2;103664;2780,14;175;168,81
"LK Berchtesgadener Land";3858;35;85;0;105929;3642,06;159;150,1
"LK Cham";3356;57;105;1;127998;2621,92;167;130,47
"LK Coburg";3080;7;134;1;86747;3550,56;84;96,83
"LK Dachau";5466;29;94;3;154899;3528,75;136;87,8
"LK Deggendorf";3945;34;107;1;119478;3301,86;185;154,84
"LK Dillingen a.d.Donau";2358;12;90;0;96562;2441,95;62;64,21
"LK Dingolfing-Landau";3059;16;71;0;96683;3163,95;71;73,44
"LK Donau-Ries";3475;11;123;2;133783;2597,49;73;54,57
"LK Ebersberg";4475;18;125;0;143649;3115,23;114;79,36
"LK Eichstätt";3206;4;62;0;132881;2412,69;119;89,55
"LK Erding";4787;5;68;0;138182;3464,27;76;55
"LK Erlangen-Höchstadt";3361;15;102;1;137262;2448,6;106;77,22
"LK Forchheim";2971;27;89;1;116203;2556,73;110;94,66
"LK Freising";5277;16;93;1;180007;2931,55;188;104,44
"LK Freyung-Grafenau";3211;29;89;0;78362;4097,65;123;156,96
"LK Fürstenfeldbruck";6621;29;106;0;219311;3019;150;68,4
"LK Fürth";3490;15;154;1;117853;2961,32;128;108,61
"LK Garmisch-Partenkirchen";2303;8;67;0;88424;2604,5;77;87,08
"LK Günzburg";4175;18;89;1;127027;3286,7;85;66,91
"LK Haßberge";2285;7;66;1;84384;2707,86;54;63,99
"LK Hof";3151;51;95;0;94801;3323,8;238;251,05
"LK Kelheim";3014;4;74;-6;123058;2449,25;91;73,95
"LK Kitzingen";1884;16;53;0;91155;2066,81;85;93,25
"LK Kronach";2024;10;53;1;66743;3032,53;66;98,89
"LK Kulmbach";1974;4;81;1;71566;2758,29;78;108,99
"LK Landsberg a.Lech";2773;28;37;1;120302;2305,03;107;88,94
"LK Landshut";4769;14;140;0;159895;2982,58;144;90,06
"LK Lichtenfels";2005;9;52;0;66776;3002,58;108;161,73
"LK Lindau";2135;9;42;0;81981;2604,26;59;71,97
"LK Main-Spessart";3012;6;182;0;126158;2387,48;57;45,18
"LK Miesbach";2960;8;44;0;100010;2959,7;58;57,99
"LK Miltenberg";3765;45;91;1;128743;2924,43;247;191,86
"LK Mühldorf a.Inn";4122;22;105;0;115872;3557,37;157;135,49
"LK München";10710;26;162;0;350473;3055,87;228;65,05
"LK Neu-Ulm";4498;15;87;1;175204;2567,29;118;67,35
"LK Neuburg-Schrobenhausen";2599;6;58;0;97303;2671,04;56;57,55
"LK Neumarkt i.d.OPf.";3698;16;102;0;134573;2747,95;61;45,33
"LK Neustadt a.d.Aisch-Bad Windsheim";2337;24;51;1;101014;2313,54;108;106,92
"LK Neustadt a.d.Waldnaab";3433;20;124;2;94450;3634,73;145;153,52
"LK Nürnberger Land";4380;42;151;10;170792;2564,52;100;58,55
"LK Oberallgäu";3460;18;48;0;156008;2217,83;111;71,15
"LK Ostallgäu";3678;13;97;1;141182;2605,15;68;48,16
"LK Passau";8976;82;244;1;192656;4659,08;365;189,46
"LK Pfaffenhofen a.d.Ilm";3596;5;141;1;128227;2804,4;52;40,55
"LK Regen";3857;41;132;5;77410;4982,56;187;241,57
"LK Regensburg";4496;12;113;5;194070;2316,69;86;44,31
"LK Rhön-Grabfeld";1929;6;59;0;79635;2422,3;68;85,39
"LK Rosenheim";9969;25;397;3;261330;3814,72;195;74,62
"LK Roth";3754;9;125;3;126749;2961,76;102;80,47
"LK Rottal-Inn";4735;27;126;2;121502;3897,06;181;148,97
"LK Schwandorf";4149;11;104;3;147872;2805,81;98;66,27
"LK Schweinfurt";3145;4;101;0;115445;2724,24;74;64,1
"LK Starnberg";3485;26;64;0;136667;2549,99;94;68,78
"LK Straubing-Bogen";3202;16;105;0;101120;3166,53;99;97,9
"LK Tirschenreuth";3354;57;195;3;72046;4655,36;212;294,26
"LK Traunstein";6824;11;179;0;177319;3848,43;153;86,29
"LK Unterallgäu";3806;28;92;0;145341;2618,67;178;122,47
"LK Weilheim-Schongau";2969;-1;41;0;135478;2191,5;49;36,17
