"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";6280;5797;0;275;12352
"'10-19";12385;11747;0;352;24484
"20-29";21192;19184;2;629;41007
"30-39";17150;15761;1;583;33495
"40-49";15920;16930;3;524;33377
"50-59";18758;18592;2;358;37710
"60-69";9512;8691;3;165;18371
"70-79";6398;6542;0;88;13028
"80-89";4411;7696;0;56;12163
"90-99";813;2677;0;17;3507
"100+";17;72;0;4;93
"Unbekannt";81;67;0;133;281
"Gesamt";112917;113756;11;3184;229868
