"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";237;10;12;2;133596;177,4;53;39,67
"LK Altötting";424;0;15;0;111210;381,26;111;99,81
"LK Amberg-Sulzbach";329;21;8;4;103109;319,08;145;140,63
"LK Ansbach";365;12;4;0;183949;198,42;90;48,93
"LK Aschaffenburg";369;8;16;0;174208;211,82;90;51,66
"LK Augsburg";321;0;3;0;251534;127,62;47;18,69
"LK Bad Kissingen";175;8;5;0;103218;169,54;46;44,57
"LK Bad Tölz-Wolfratshausen";352;0;5;0;127227;276,67;66;51,88
"LK Bamberg";335;0;20;0;147086;227,76;37;25,16
"LK Bayreuth";289;6;6;1;103656;278,81;82;79,11
"LK Berchtesgadener Land";209;0;3;0;105722;197,69;55;52,02
"LK Cham";343;0;10;1;127882;268,22;27;21,11
"LK Coburg";136;41;1;0;86906;156,49;48;55,23
"LK Dachau";626;20;13;8;153884;406,8;134;87,08
"LK Deggendorf";198;3;6;1;119326;165,93;42;35,2
"LK Dillingen a.d.Donau";162;3;2;1;96021;168,71;72;74,98
"LK Dingolfing-Landau";158;1;1;0;96217;164,21;20;20,79
"LK Donau-Ries";259;0;14;1;133496;194,01;36;26,97
"LK Ebersberg";359;4;1;0;142142;252,56;67;47,14
"LK Eichstätt";194;4;7;0;132341;146,59;49;37,03
"LK Erding";504;0;6;0;137660;366,12;82;59,57
"LK Erlangen-Höchstadt";192;3;5;1;136271;140,9;42;30,82
"LK Forchheim";172;0;2;0;116099;148,15;27;23,26
"LK Freising";852;15;24;0;179116;475,67;146;81,51
"LK Freyung-Grafenau";136;3;6;0;78355;173,57;21;26,8
"LK Fürstenfeldbruck";652;5;15;0;219320;297,28;80;36,48
"LK Fürth";355;1;27;0;117387;302,42;28;23,85
"LK Garmisch-Partenkirchen";209;0;5;0;88467;236,25;23;26
"LK Günzburg";179;5;2;0;125747;142,35;36;28,63
"LK Haßberge";107;3;1;1;84599;126,48;18;21,28
"LK Hof";283;3;13;0;95311;296,92;62;65,05
"LK Kelheim";357;4;21;2;122258;292,01;81;66,25
"LK Kitzingen";84;2;0;0;90909;92,4;18;19,8
"LK Kronach";93;1;1;0;67135;138,53;24;35,75
"LK Kulmbach";157;8;6;1;71845;218,53;41;57,07
"LK Landsberg a.Lech";290;4;8;2;120071;241,52;52;43,31
"LK Landshut";537;4;18;0;158698;338,38;117;73,72
"LK Lichtenfels";156;1;1;0;66838;233,4;24;35,91
"LK Lindau";228;3;5;1;81669;279,18;35;42,86
"LK Main-Spessart";140;3;3;0;126365;110,79;27;21,37
"LK Miesbach";466;2;6;0;99726;467,28;45;45,12
"LK Miltenberg";228;0;2;0;128756;177,08;48;37,28
"LK Mühldorf a.Inn";386;5;12;1;115250;334,92;96;83,3
"LK München";1082;18;20;4;348871;310,14;157;45
"LK Neu-Ulm";330;6;7;0;174200;189,44;72;41,33
"LK Neuburg-Schrobenhausen";197;2;3;0;96680;203,76;66;68,27
"LK Neumarkt i.d.OPf.";239;35;4;0;133561;178,94;81;60,65
"LK Neustadt a.d.Aisch-Bad Windsheim";150;7;3;0;100364;149,46;42;41,85
"LK Neustadt a.d.Waldnaab";578;6;23;0;94352;612,6;147;155,8
"LK Nürnberger Land";471;0;13;0;170365;276,47;114;66,92
"LK Oberallgäu";153;0;4;0;155362;98,48;14;9,01
"LK Ostallgäu";441;2;20;4;140316;314,29;120;85,52
"LK Passau";346;5;10;1;192043;180,17;72;37,49
"LK Pfaffenhofen a.d.Ilm";287;0;13;0;127151;225,72;62;48,76
"LK Regen";124;1;1;0;77656;159,68;29;37,34
"LK Regensburg";355;0;3;0;193572;183,39;62;32,03
"LK Rhön-Grabfeld";120;8;2;0;79690;150,58;41;51,45
"LK Rosenheim";1555;0;42;0;260983;595,82;309;118,4
"LK Roth";251;10;5;1;126958;197,7;36;28,36
"LK Rottal-Inn";638;10;32;4;120659;528,76;125;103,6
"LK Schwandorf";349;5;10;0;147189;237,11;77;52,31
"LK Schweinfurt";346;3;7;0;115106;300,59;99;86,01
"LK Starnberg";453;1;4;0;136092;332,86;49;36,01
"LK Straubing-Bogen";298;2;9;0;100649;296,08;74;73,52
"LK Tirschenreuth";987;31;64;4;72504;1361,3;166;228,95
"LK Traunstein";750;16;18;1;177089;423,52;247;139,48
"LK Unterallgäu";228;0;5;1;144041;158,29;37;25,69
"LK Weilheim-Schongau";321;0;1;0;135348;237,17;27;19,95
"LK Weißenburg-Gunzenhausen";247;3;6;0;94393;261,67;81;85,81
"LK Wunsiedel i.Fichtelgebirge";531;12;22;3;73178;725,63;94;128,45
"LK Würzburg";355;8;2;0;161834;219,36;54;33,37
"SK Amberg";55;6;2;0;41970;131,05;14;33,36
"SK Ansbach";76;-1;2;1;41847;181,61;18;43,01
"SK Aschaffenburg";90;2;1;0;70527;127,61;9;12,76
"SK Augsburg";295;0;7;0;295135;99,95;39;13,21
"SK Bamberg";131;0;3;0;77592;168,83;19;24,49
"SK Bayreuth";145;3;4;0;74657;194,22;41;54,92
"SK Coburg";40;4;0;0;41249;96,97;11;26,67
"SK Erlangen";163;13;1;0;111962;145,59;40;35,73
"SK Fürth";231;5;11;0;127748;180,82;38;29,75
"SK Hof";85;1;1;0;45930;185,06;21;45,72
"SK Ingolstadt";319;22;9;0;136981;232,88;110;80,3
"SK Kaufbeuren";79;2;3;0;43893;179,98;16;36,45
"SK Kempten";90;2;5;0;68907;130,61;34;49,34
"SK Landshut";223;3;5;1;72404;307,99;62;85,63
"SK Memmingen";45;0;0;0;43837;102,65;5;11,41
"SK München";4563;91;43;1;1471508;310,09;618;42
"SK Nürnberg";699;8;10;0;518365;134,85;200;38,58
"SK Passau";110;0;10;0;52469;209,65;23;43,84
"SK Regensburg";352;0;3;0;152610;230,65;56;36,69
"SK Rosenheim";282;0;7;0;63324;445,33;75;118,44
"SK Schwabach";66;3;0;0;40792;161,8;10;24,51
"SK Schweinfurt";124;4;12;1;54032;229,49;32;59,22
"SK Straubing";232;3;12;2;47794;485,42;63;131,82
"SK Weiden i.d.OPf.";203;5;5;0;42520;477,42;60;141,11
"SK Würzburg";430;1;41;0;127880;336,25;56;43,79
