"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";18269;16968;1;722;35960
"'10-19";30221;29307;5;877;60410
"20-29";49403;45438;5;1487;96333
"30-39";42773;39999;8;1372;84152
"40-49";39878;42292;6;1270;83446
"50-59";47002;46561;7;1010;94580
"60-69";24202;22590;3;440;47235
"70-79";15341;16420;6;287;32054
"80-89";11184;19924;18;323;31449
"90-99";2075;7084;5;108;9272
"100+";30;147;0;4;181
"Unbekannt";32;18;0;25;75
"Gesamt";280410;286748;64;7925;575147
