"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3980;4;89;0;134655;2955,7;132;98,03
"LK Altötting";4635;15;194;1;111516;4156,35;162;145,27
"LK Amberg-Sulzbach";4083;19;137;0;103049;3962,19;162;157,21
"LK Ansbach";6177;58;156;0;184591;3346,32;294;159,27
"LK Aschaffenburg";6560;3;191;1;174200;3765,79;180;103,33
"LK Augsburg";8752;10;180;0;253468;3452,9;285;112,44
"LK Bad Kissingen";2733;9;88;0;103235;2647,36;92;89,12
"LK Bad Tölz-Wolfratshausen";3928;7;63;0;127917;3070,74;94;73,49
"LK Bamberg";4206;-11;126;0;147163;2858,06;110;74,75
"LK Bayreuth";4130;51;143;0;103664;3984,03;157;151,45
"LK Berchtesgadener Land";4937;11;98;0;105929;4660,67;107;101,01
"LK Cham";5505;55;142;2;127998;4300,85;377;294,54
"LK Coburg";3587;5;142;0;86747;4135,01;77;88,76
"LK Dachau";6741;34;131;0;154899;4351,87;267;172,37
"LK Deggendorf";5257;3;132;0;119478;4399,97;251;210,08
"LK Dillingen a.d.Donau";2810;3;102;0;96562;2910,05;77;79,74
"LK Dingolfing-Landau";4011;18;78;0;96683;4148,61;206;213,07
"LK Donau-Ries";4346;29;143;0;133783;3248,54;189;141,27
"LK Ebersberg";5260;6;170;0;143649;3661,7;109;75,88
"LK Eichstätt";3969;23;72;0;132881;2986,88;210;158,04
"LK Erding";5715;55;104;0;138182;4135,85;183;132,43
"LK Erlangen-Höchstadt";4315;19;116;0;137262;3143,62;130;94,71
"LK Forchheim";3967;12;102;0;116203;3413,85;113;97,24
"LK Freising";6577;26;117;0;180007;3653,75;233;129,44
"LK Freyung-Grafenau";4059;6;111;0;78362;5179,81;96;122,51
"LK Fürstenfeldbruck";7929;16;127;0;219311;3615,41;228;103,96
"LK Fürth";4324;16;186;0;117853;3668,98;110;93,34
"LK Garmisch-Partenkirchen";2936;12;81;0;88424;3320,37;112;126,66
"LK Günzburg";4858;18;96;1;127027;3824,38;111;87,38
"LK Haßberge";2879;3;73;0;84384;3411,78;146;173,02
"LK Hof";4913;79;118;0;94801;5182,43;292;308,01
"LK Kelheim";4254;36;87;0;123058;3456,91;277;225,1
"LK Kitzingen";2533;19;80;0;91155;2778,78;149;163,46
"LK Kronach";3013;14;83;1;66743;4514,33;216;323,63
"LK Kulmbach";3371;10;99;0;71566;4710,34;199;278,07
"LK Landsberg a.Lech";3351;4;62;1;120302;2785,49;122;101,41
"LK Landshut";6024;54;155;0;159895;3767,47;246;153,85
"LK Lichtenfels";2647;5;67;0;66776;3964;122;182,7
"LK Lindau";2782;5;59;1;81981;3393,47;114;139,06
"LK Main-Spessart";3829;11;189;0;126158;3035,08;106;84,02
"LK Miesbach";3536;9;61;0;100010;3535,65;86;85,99
"LK Miltenberg";4716;9;116;0;128743;3663,11;102;79,23
