"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";2574;0;49;0;134655;1911,55;176;130,7
"LK Altötting";2742;0;93;0;111516;2458,84;142;127,34
"LK Amberg-Sulzbach";2141;0;83;0;103049;2077,65;198;192,14
"LK Ansbach";3146;0;72;0;184591;1704,31;220;119,18
"LK Aschaffenburg";3458;0;76;0;174200;1985,07;268;153,85
"LK Augsburg";5665;0;64;0;253468;2235;486;191,74
"LK Bad Kissingen";1326;0;25;0;103235;1284,45;162;156,92
"LK Bad Tölz-Wolfratshausen";2388;0;20;0;127917;1866,84;142;111,01
"LK Bamberg";2232;0;59;0;147163;1516,69;226;153,57
"LK Bayreuth";1544;0;36;0;103664;1489,43;204;196,79
"LK Berchtesgadener Land";2487;0;58;0;105929;2347,8;131;123,67
"LK Cham";2276;0;47;0;127998;1778,15;174;135,94
"LK Coburg";2004;0;70;0;86747;2310,17;205;236,32
"LK Dachau";4283;0;78;0;154899;2765,03;248;160,1
"LK Deggendorf";2402;0;46;0;119478;2010,41;296;247,74
"LK Dillingen a.d.Donau";1788;0;71;0;96562;1851,66;123;127,38
"LK Dingolfing-Landau";2325;0;46;0;96683;2404,77;172;177,9
"LK Donau-Ries";2424;0;51;0;133783;1811,89;197;147,25
"LK Ebersberg";3273;0;57;0;143649;2278,47;273;190,05
"LK Eichstätt";2235;0;42;0;132881;1681,96;197;148,25
"LK Erding";3811;0;29;0;138182;2757,96;247;178,75
"LK Erlangen-Höchstadt";2343;0;61;0;137262;1706,95;198;144,25
"LK Forchheim";1952;0;32;0;116203;1679,82;208;179
"LK Freising";3961;0;55;0;180007;2200,47;272;151,11
"LK Freyung-Grafenau";2294;0;54;0;78362;2927,44;248;316,48
"LK Fürstenfeldbruck";5267;0;82;0;219311;2401,61;339;154,58
"LK Fürth";2575;0;109;0;117853;2184,93;199;168,85
"LK Garmisch-Partenkirchen";1586;0;39;0;88424;1793,63;126;142,5
"LK Günzburg";3329;0;56;0;127027;2620,7;248;195,23
"LK Haßberge";1516;0;36;0;84384;1796,55;111;131,54
"LK Hof";2094;0;59;0;94801;2208,84;255;268,98
"LK Kelheim";2132;0;41;0;123058;1732,52;190;154,4
"LK Kitzingen";1286;0;15;0;91155;1410,78;102;111,9
"LK Kronach";1338;0;24;0;66743;2004,7;141;211,26
"LK Kulmbach";1074;0;15;0;71566;1500,71;114;159,29
