"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";3076;8;50;1;134655;2284,36;174;129,22
"LK Altötting";3131;13;122;0;111516;2807,67;146;130,92
"LK Amberg-Sulzbach";2503;5;94;0;103049;2428,94;94;91,22
"LK Ansbach";3740;19;85;1;184591;2026,1;210;113,77
"LK Aschaffenburg";4544;13;124;2;174200;2608,5;317;181,97
"LK Augsburg";6822;184;104;6;253468;2691,46;465;183,46
"LK Bad Kissingen";1790;0;60;0;103235;1733,91;131;126,89
"LK Bad Tölz-Wolfratshausen";2837;4;34;1;127917;2217,84;164;128,21
"LK Bamberg";2925;18;86;6;147163;1987,59;203;137,94
"LK Bayreuth";2359;25;58;0;103664;2275,62;270;260,46
"LK Berchtesgadener Land";3256;10;69;1;105929;3073,76;345;325,69
"LK Cham";2900;11;68;4;127998;2265,66;283;221,1
"LK Coburg";2763;25;101;2;86747;3185,12;226;260,53
"LK Dachau";4954;0;83;0;154899;3198,21;182;117,5
"LK Deggendorf";3416;4;77;7;119478;2859,1;336;281,22
"LK Dillingen a.d.Donau";2144;7;90;0;96562;2220,34;152;157,41
"LK Dingolfing-Landau";2837;14;63;0;96683;2934,33;175;181
"LK Donau-Ries";3136;7;79;0;133783;2344,09;312;233,21
"LK Ebersberg";4020;14;73;1;143649;2798,49;298;207,45
"LK Eichstätt";2841;14;52;2;132881;2138;183;137,72
"LK Erding";4406;50;47;2;138182;3188,55;175;126,64
"LK Erlangen-Höchstadt";2959;17;83;1;137262;2155,73;171;124,58
"LK Forchheim";2609;10;68;2;116203;2245,21;186;160,06
"LK Freising";4678;18;75;9;180007;2598,79;148;82,22
"LK Freyung-Grafenau";2900;1;75;0;78362;3700,77;151;192,7
"LK Fürstenfeldbruck";6125;40;94;1;219311;2792,84;262;119,47
"LK Fürth";3144;19;117;0;117853;2667,73;175;148,49
"LK Garmisch-Partenkirchen";2032;4;51;2;88424;2298,02;123;139,1
"LK Günzburg";3875;9;76;1;127027;3050,53;155;122,02
"LK Haßberge";2065;3;49;0;84384;2447,15;171;202,65
"LK Hof";2651;7;86;3;94801;2796,38;177;186,71
"LK Kelheim";2670;16;61;4;123058;2169,71;186;151,15
"LK Kitzingen";1563;4;40;2;91155;1714,66;74;81,18
"LK Kronach";1743;3;34;0;66743;2611,51;151;226,24
"LK Kulmbach";1661;1;60;5;71566;2320,93;229;319,98
"LK Landsberg a.Lech";2522;18;34;1;120302;2096,39;92;76,47
"LK Landshut";4328;28;119;5;159895;2706,78;209;130,71
"LK Lichtenfels";1703;9;42;0;66776;2550,32;145;217,14
"LK Lindau";1935;10;38;0;81981;2360,3;107;130,52
"LK Main-Spessart";2746;2;167;0;126158;2176,64;129;102,25
"LK Miesbach";2709;2;28;0;100010;2708,73;218;217,98
"LK Miltenberg";3160;6;64;1;128743;2454,5;232;180,2
"LK Mühldorf a.Inn";3639;14;89;1;115872;3140,53;199;171,74
"LK München";9503;12;153;3;350473;2711,48;350;99,87
"LK Neu-Ulm";4097;-5;77;1;175204;2338,42;185;105,59
"LK Neuburg-Schrobenhausen";2368;9;54;3;97303;2433,64;146;150,05
"LK Neumarkt i.d.OPf.";3404;9;85;2;134573;2529,48;218;161,99
"LK Neustadt a.d.Aisch-Bad Windsheim";2039;45;40;1;101014;2018,53;109;107,91
"LK Neustadt a.d.Waldnaab";3044;13;107;0;94450;3222,87;183;193,75
"LK Nürnberger Land";4090;18;123;1;170792;2394,73;231;135,25
"LK Oberallgäu";3056;29;44;1;156008;1958,87;204;130,76
"LK Ostallgäu";3415;6;75;1;141182;2418,86;166;117,58
"LK Passau";7849;10;140;6;192656;4074,1;597;309,88
"LK Pfaffenhofen a.d.Ilm";3344;6;122;4;128227;2607,88;248;193,41
"LK Regen";3345;9;98;1;77410;4321,15;201;259,66
"LK Regensburg";4190;0;62;0;194070;2159,01;211;108,72
"LK Rhön-Grabfeld";1667;1;37;1;79635;2093,3;116;145,66
"LK Rosenheim";9180;31;367;12;261330;3512,8;398;152,3
"LK Roth";3323;37;77;2;126749;2621,72;342;269,82
"LK Rottal-Inn";4145;2;104;1;121502;3411,47;317;260,9
"LK Schwandorf";3740;12;82;4;147872;2529,21;175;118,35
"LK Schweinfurt";2911;7;90;1;115445;2521,55;125;108,28
"LK Starnberg";3095;14;29;1;136667;2264,63;193;141,22
"LK Straubing-Bogen";2874;3;92;1;101120;2842,17;181;179
"LK Tirschenreuth";2845;11;182;0;72046;3948,87;167;231,8
"LK Traunstein";6197;-1;163;3;177319;3494,83;314;177,08
"LK Unterallgäu";3153;6;66;1;145341;2169,38;273;187,83
"LK Weilheim-Schongau";2754;22;32;2;135478;2032,8;225;166,08
"LK Weißenburg-Gunzenhausen";2195;17;51;2;94734;2317,01;215;226,95
"LK Wunsiedel i.Fichtelgebirge";2351;10;90;2;72655;3235,84;228;313,81
"LK Würzburg";2430;7;40;1;162302;1497,21;160;98,58
"SK Amberg";706;4;8;0;42207;1672,71;32;75,82
"SK Ansbach";850;11;17;0;41798;2033,59;99;236,85
"SK Aschaffenburg";1665;8;49;0;71002;2345;115;161,97
"SK Augsburg";10266;46;221;4;296582;3461,44;425;143,3
"SK Bamberg";1491;-1;61;0;77373;1927,03;62;80,13
"SK Bayreuth";1528;18;39;1;74783;2043,25;143;191,22
"SK Coburg";1301;8;35;0;41072;3167,61;134;326,26
"SK Erlangen";2337;13;58;1;112528;2076,82;109;96,86
"SK Fürth";4032;27;99;8;128497;3137,82;284;221,02
"SK Hof";1586;6;54;1;45825;3460,99;98;213,86
"SK Ingolstadt";3548;15;62;0;137392;2582,39;272;197,97
"SK Kaufbeuren";1287;3;43;0;44398;2898,78;88;198,21
"SK Kempten";1382;17;27;0;69151;1998,52;73;105,57
"SK Landshut";2215;12;45;0;73411;3017,26;182;247,92
"SK Memmingen";985;6;14;0;44100;2233,56;59;133,79
"SK München";47903;148;669;8;1484226;3227,47;2333;157,19
"SK Nürnberg";18835;333;315;0;518370;3633,51;759;146,42
"SK Passau";2172;1;47;1;52803;4113,4;147;278,39
"SK Regensburg";3847;0;34;0;153094;2512,84;121;79,04
"SK Rosenheim";2510;12;44;3;63551;3949,58;134;210,85
"SK Schwabach";1328;14;67;1;40981;3240,53;79;192,77
"SK Schweinfurt";1355;3;39;0;53426;2536,22;64;119,79
"SK Straubing";1361;0;62;1;47791;2847,82;41;85,79
"SK Weiden i.d.OPf.";1582;4;43;0;42743;3701,19;90;210,56
"SK Würzburg";2474;6;76;1;127934;1933,81;104;81,29
