"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";226;7;9;1;133596;169,17;60;44,91
"LK Altötting";416;29;15;0;111210;374,07;176;158,26
"LK Amberg-Sulzbach";308;40;4;1;103109;298,71;166;160,99
"LK Ansbach";331;0;4;0;183949;179,94;90;48,93
"LK Aschaffenburg";330;22;16;1;174208;189,43;99;56,83
"LK Augsburg";301;0;1;0;251534;119,67;63;25,05
"LK Bad Kissingen";154;0;5;0;103218;149,2;31;30,03
"LK Bad Tölz-Wolfratshausen";341;9;5;0;127227;268,02;98;77,03
"LK Bamberg";332;1;19;1;147086;225,72;82;55,75
"LK Bayreuth";267;10;4;0;103656;257,58;90;86,83
"LK Berchtesgadener Land";198;7;3;0;105722;187,28;58;54,86
"LK Cham";343;3;9;0;127882;268,22;49;38,32
"LK Coburg";95;0;1;0;86906;109,31;28;32,22
"LK Dachau";606;51;5;0;153884;393,8;150;97,48
"LK Deggendorf";190;9;4;0;119326;159,23;42;35,2
"LK Dillingen a.d.Donau";109;0;1;0;96021;113,52;29;30,2
"LK Dingolfing-Landau";148;2;1;0;96217;153,82;25;25,98
"LK Donau-Ries";258;6;12;0;133496;193,26;95;71,16
"LK Ebersberg";348;7;1;0;142142;244,83;80;56,28
"LK Eichstätt";184;15;5;1;132341;139,03;62;46,85
"LK Erding";491;19;5;0;137660;356,68;94;68,28
"LK Erlangen-Höchstadt";185;7;3;0;136271;135,76;54;39,63
"LK Forchheim";166;4;2;0;116099;142,98;34;29,29
"LK Freising";822;21;21;0;179116;458,92;178;99,38
"LK Freyung-Grafenau";124;0;6;0;78355;158,25;25;31,91
"LK Fürstenfeldbruck";626;12;15;0;219320;285,43;125;56,99
"LK Fürth";337;0;25;0;117387;287,08;40;34,08
"LK Garmisch-Partenkirchen";208;5;5;0;88467;235,12;30;33,91
"LK Günzburg";170;5;1;0;125747;135,19;45;35,79
"LK Haßberge";101;1;0;0;84599;119,39;22;26,01
"LK Hof";256;3;8;2;95311;268,59;73;76,59
"LK Kelheim";338;10;18;1;122258;276,46;102;83,43
"LK Kitzingen";82;4;0;0;90909;90,2;24;26,4
"LK Kronach";89;5;1;1;67135;132,57;28;41,71
"LK Kulmbach";136;0;4;0;71845;189,3;30;41,76
"LK Landsberg a.Lech";277;0;6;0;120071;230,7;71;59,13
"LK Landshut";508;0;18;0;158698;320,1;136;85,7
"LK Lichtenfels";144;1;1;0;66838;215,45;26;38,9
"LK Lindau";220;2;4;0;81669;269,38;45;55,1
"LK Main-Spessart";130;5;2;0;126365;102,88;38;30,07
"LK Miesbach";458;2;5;0;99726;459,26;78;78,21
"LK Miltenberg";203;0;1;0;128756;157,66;50;38,83
"LK Mühldorf a.Inn";350;3;9;0;115250;303,69;99;85,9
"LK München";1030;42;9;0;348871;295,24;198;56,75
"LK Neu-Ulm";310;5;5;0;174200;177,96;91;52,24
"LK Neuburg-Schrobenhausen";190;25;3;0;96680;196,52;72;74,47
"LK Neumarkt i.d.OPf.";178;0;3;0;133561;133,27;40;29,95
"LK Neustadt a.d.Aisch-Bad Windsheim";123;6;3;0;100364;122,55;36;35,87
"LK Neustadt a.d.Waldnaab";550;6;22;3;94352;582,92;176;186,54
"LK Nürnberger Land";431;0;12;0;170365;252,99;120;70,44
"LK Oberallgäu";152;3;3;0;155362;97,84;31;19,95
"LK Ostallgäu";406;20;14;1;140316;289,35;131;93,36
"LK Passau";338;17;9;0;192043;176;89;46,34
"LK Pfaffenhofen a.d.Ilm";275;20;11;4;127151;216,28;84;66,06
"LK Regen";122;3;1;0;77656;157,1;43;55,37
"LK Regensburg";333;0;3;0;193572;172,03;90;46,49
"LK Rhön-Grabfeld";108;6;2;2;79690;135,53;41;51,45
"LK Rosenheim";1457;4;39;0;260983;558,27;293;112,27
"LK Roth";241;10;4;1;126958;189,83;45;35,44
"LK Rottal-Inn";604;14;25;1;120659;500,58;209;173,22
"LK Schwandorf";333;18;10;0;147189;226,24;90;61,15
"LK Schweinfurt";324;21;7;-1;115106;281,48;133;115,55
"LK Starnberg";446;20;4;0;136092;327,72;63;46,29
"LK Straubing-Bogen";289;-1;9;0;100649;287,14;91;90,41
"LK Tirschenreuth";941;16;60;0;72504;1297,86;220;303,43
"LK Traunstein";719;73;17;0;177089;406,01;331;186,91
"LK Unterallgäu";222;5;4;0;144041;154,12;53;36,8
"LK Weilheim-Schongau";307;0;1;0;135348;226,82;29;21,43
"LK Weißenburg-Gunzenhausen";242;13;4;1;94393;256,37;100;105,94
"LK Wunsiedel i.Fichtelgebirge";512;15;19;1;73178;699,66;140;191,31
"LK Würzburg";338;3;2;0;161834;208,86;75;46,34
"SK Amberg";49;4;2;0;41970;116,75;15;35,74
"SK Ansbach";74;0;1;0;41847;176,83;36;86,03
"SK Aschaffenburg";86;2;1;0;70527;121,94;15;21,27
"SK Augsburg";290;4;7;0;295135;98,26;69;23,38
"SK Bamberg";130;1;2;0;77592;167,54;42;54,13
"SK Bayreuth";135;1;4;1;74657;180,83;49;65,63
"SK Coburg";36;0;0;0;41249;87,27;11;26,67
"SK Erlangen";147;3;1;0;111962;131,29;41;36,62
"SK Fürth";216;0;11;0;127748;169,08;45;35,23
"SK Hof";76;5;1;0;45930;165,47;16;34,84
"SK Ingolstadt";270;0;9;1;136981;197,11;103;75,19
"SK Kaufbeuren";72;0;2;0;43893;164,04;20;45,57
"SK Kempten";83;16;5;0;68907;120,45;32;46,44
"SK Landshut";207;0;4;0;72404;285,9;57;78,72
"SK Memmingen";40;0;0;0;43837;91,25;0;0
"SK München";4102;128;32;7;1471508;278,76;544;36,97
"SK Nürnberg";653;23;6;1;518365;125,97;252;48,61
"SK Passau";104;7;10;2;52469;198,21;21;40,02
"SK Regensburg";336;0;3;0;152610;220,17;95;62,25
"SK Rosenheim";249;1;6;0;63324;393,22;52;82,12
"SK Schwabach";63;0;0;0;40792;154,44;16;39,22
"SK Schweinfurt";112;7;11;1;54032;207,28;39;72,18
"SK Straubing";223;5;10;1;47794;466,59;70;146,46
"SK Weiden i.d.OPf.";191;8;5;0;42520;449,2;66;155,22
"SK Würzburg";402;5;38;3;127880;314,36;70;54,74
