"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";227;0;10;0;133596;169,92;51;38,17
"LK Altötting";424;0;15;0;111210;381,26;142;127,69
"LK Amberg-Sulzbach";308;0;4;0;103109;298,71;158;153,24
"LK Ansbach";353;0;4;0;183949;191,9;88;47,84
"LK Aschaffenburg";361;11;16;0;174208;207,22;101;57,98
"LK Augsburg";321;3;3;0;251534;127,62;64;25,44
"LK Bad Kissingen";167;1;5;0;103218;161,79;40;38,75
"LK Bad Tölz-Wolfratshausen";352;5;5;0;127227;276,67;80;62,88
"LK Bamberg";335;0;20;0;147086;227,76;60;40,79
"LK Bayreuth";283;11;5;0;103656;273,02;92;88,76
"LK Berchtesgadener Land";209;5;3;0;105722;197,69;57;53,91
"LK Cham";343;0;9;0;127882;268,22;32;25,02
"LK Coburg";95;0;1;0;86906;109,31;9;10,36
"LK Dachau";606;0;5;0;153884;393,8;130;84,48
"LK Deggendorf";195;5;5;1;119326;163,42;41;34,36
"LK Dillingen a.d.Donau";159;22;1;0;96021;165,59;70;72,9
"LK Dingolfing-Landau";157;4;1;0;96217;163,17;22;22,86
"LK Donau-Ries";259;1;13;0;133496;194,01;49;36,71
"LK Ebersberg";355;5;1;0;142142;249,75;71;49,95
"LK Eichstätt";190;2;7;1;132341;143,57;60;45,34
"LK Erding";504;13;6;1;137660;366,12;88;63,93
"LK Erlangen-Höchstadt";189;1;4;1;136271;138,69;44;32,29
"LK Forchheim";172;2;2;0;116099;148,15;28;24,12
"LK Freising";837;0;24;0;179116;467,29;151;84,3
"LK Freyung-Grafenau";133;7;6;0;78355;169,74;25;31,91
"LK Fürstenfeldbruck";647;10;15;0;219320;295;92;41,95
"LK Fürth";354;17;27;2;117387;301,57;32;27,26
"LK Garmisch-Partenkirchen";209;0;5;0;88467;236,25;25;28,26
"LK Günzburg";174;2;2;0;125747;138,37;39;31,01
"LK Haßberge";104;0;0;0;84599;122,93;17;20,09
"LK Hof";280;18;13;3;95311;293,78;78;81,84
"LK Kelheim";353;4;19;0;122258;288,73;89;72,8
"LK Kitzingen";82;0;0;0;90909;90,2;18;19,8
"LK Kronach";92;0;1;0;67135;137,04;23;34,26
"LK Kulmbach";149;0;5;0;71845;207,39;33;45,93
"LK Landsberg a.Lech";286;0;6;0;120071;238,19;63;52,47
"LK Landshut";533;1;18;0;158698;335,86;118;74,36
"LK Lichtenfels";155;11;1;0;66838;231,9;27;40,4
"LK Lindau";225;2;4;0;81669;275,5;36;44,08
"LK Main-Spessart";137;3;3;0;126365;108,42;26;20,58
"LK Miesbach";464;6;6;0;99726;465,27;55;55,15
"LK Miltenberg";228;1;2;0;128756;177,08;55;42,72
"LK Mühldorf a.Inn";381;31;11;2;115250;330,59;102;88,5
"LK München";1064;14;16;1;348871;304,98;170;48,73
"LK Neu-Ulm";324;1;7;0;174200;185,99;85;48,79
"LK Neuburg-Schrobenhausen";195;5;3;0;96680;201,7;77;79,64
"LK Neumarkt i.d.OPf.";204;26;4;1;133561;152,74;48;35,94
"LK Neustadt a.d.Aisch-Bad Windsheim";143;20;3;0;100364;142,48;39;38,86
"LK Neustadt a.d.Waldnaab";572;11;23;1;94352;606,24;153;162,16
"LK Nürnberger Land";471;8;13;0;170365;276,47;134;78,65
"LK Oberallgäu";153;0;4;0;155362;98,48;26;16,74
"LK Ostallgäu";439;6;16;1;140316;312,87;125;89,08
"LK Passau";341;1;9;0;192043;177,56;71;36,97
"LK Pfaffenhofen a.d.Ilm";287;7;13;2;127151;225,72;71;55,84
"LK Regen";123;0;1;0;77656;158,39;29;37,34
"LK Regensburg";355;7;3;0;193572;183,39;72;37,2
"LK Rhön-Grabfeld";112;0;2;0;79690;140,54;35;43,92
"LK Rosenheim";1555;5;42;0;260983;595,82;378;144,84
"LK Roth";241;0;4;0;126958;189,83;30;23,63
"LK Rottal-Inn";628;7;28;3;120659;520,48;167;138,41
