"Altersgruppe";"männlich";"weiblich";"divers";"unbekannt";"Gesamt"
"0-9";22471;20822;1;720;44014
"'10-19";35796;34390;5;892;71083
"20-29";56478;51455;4;1462;109399
"30-39";48794;45673;5;1362;95834
"40-49";45518;47808;4;1236;94566
"50-59";53039;51774;6;969;105788
"60-69";26888;25095;2;426;52411
"70-79";16479;17682;2;259;34422
"80-89";11698;20806;12;289;32805
"90-99";2151;7354;2;85;9592
"100+";22;151;0;4;177
"Unbekannt";22;21;0;6;49
"Gesamt";319356;323031;43;7710;650140
