"Regierungsbezirk Land-/Stadtkreis";"Anzahl Fälle";"Änderung zum Vortag Fälle";"Anzahl Todesfälle";"Änderung zum Vortag Todesfälle";"Population";"Fälle/100.000 kumulativ";"Fälle der letzten 7 Tage";"7-Tages-Inzidenz"
"LK Aichach-Friedberg";5167;0;100;0;134655;3837,21;27;20,05
"LK Altötting";6041;1;208;0;111516;5417,16;31;27,8
"LK Amberg-Sulzbach";4821;1;157;0;103049;4678,36;26;25,23
"LK Ansbach";8263;1;181;1;184591;4476,38;36;19,5
"LK Aschaffenburg";7962;4;209;0;174200;4570,61;44;25,26
"LK Augsburg";11337;4;224;0;253468;4472,75;50;19,73
"LK Bad Kissingen";3621;1;103;0;103235;3507,53;14;13,56
"LK Bad Tölz-Wolfratshausen";5032;0;78;0;127917;3933,8;27;21,11
"LK Bamberg";5529;4;141;0;147163;3757,06;41;27,86
"LK Bayreuth";4923;0;161;0;103664;4749;7;6,75
"LK Berchtesgadener Land";5936;2;102;0;105929;5603,75;33;31,15
"LK Cham";7106;0;182;0;127998;5551,65;9;7,03
"LK Coburg";4845;3;160;0;86747;5585,21;37;42,65
"LK Dachau";8199;0;141;0;154899;5293,13;28;18,08
"LK Deggendorf";6954;4;156;1;119478;5820,32;35;29,29
"LK Dillingen a.d.Donau";3734;4;112;1;96562;3866,95;46;47,64
"LK Dingolfing-Landau";5756;5;96;0;96683;5953,48;37;38,27
"LK Donau-Ries";5886;13;161;0;133783;4399,66;55;41,11
"LK Ebersberg";6307;2;178;0;143649;4390,56;32;22,28
"LK Eichstätt";5019;1;82;0;132881;3777,06;12;9,03
"LK Erding";6907;9;118;1;138182;4998,48;28;20,26
"LK Erlangen-Höchstadt";5371;1;129;0;137262;3912,95;45;32,78
"LK Forchheim";4728;5;113;0;116203;4068,74;18;15,49
"LK Freising";8077;5;130;0;180007;4487,05;28;15,55
"LK Freyung-Grafenau";4918;1;128;0;78362;6276;31;39,56
"LK Fürstenfeldbruck";9667;8;140;0;219311;4407,9;53;24,17
"LK Fürth";5316;1;207;0;117853;4510,7;40;33,94
"LK Garmisch-Partenkirchen";3589;0;87;0;88424;4058,85;24;27,14
"LK Günzburg";6834;6;108;0;127027;5379,96;97;76,36
"LK Haßberge";4034;0;87;0;84384;4780,53;13;15,41
"LK Hof";6373;1;155;1;94801;6722,5;33;34,81
"LK Kelheim";5909;0;107;0;123058;4801,8;20;16,25
"LK Kitzingen";3243;3;86;0;91155;3557,68;49;53,75
"LK Kronach";4175;4;94;0;66743;6255,34;53;79,41
"LK Kulmbach";4071;1;117;0;71566;5688,46;9;12,58
"LK Landsberg a.Lech";4072;0;70;0;120302;3384,81;16;13,3
"LK Landshut";7981;5;171;0;159895;4991,4;43;26,89
"LK Lichtenfels";3516;0;83;0;66776;5265,36;9;13,48
"LK Lindau";3341;5;63;0;81981;4075,33;22;26,84
"LK Main-Spessart";4707;0;215;0;126158;3731,04;20;15,85
